date,return
2011-01-03,0.008890710979516986
2011-01-04,-0.00729387965121471
2011-01-05,0.009901913172734662
2011-01-06,-0.003936004395009631
2011-01-07,0.0011329823537810197
2011-01-10,0.006663695223659958
2011-01-11,-0.0011825675595902004
2011-01-12,0.004271917875327022
2011-01-13,0.000974678147497794
2011-01-14,0.005064772034792012
2011-01-18,0.002078692964097448
2011-01-19,-0.009540364971888846
2011-01-20,-0.021665671047746082
2011-01-21,-0.00160652725944987
2011-01-24,-0.00013279667585209116
2011-01-25,-0.004675133768784235
2011-01-26,0.009945962713255665
2011-01-27,0.013286694281048983
2011-01-28,-0.016874061879147546
2011-01-31,0.005978610653682311
2011-02-01,0.004441292988804996
2011-02-02,0.001068174287154483
2011-02-03,0.0018460266167417327
2011-02-04,0.006194902782574636
2011-02-07,0.0037968639573882704
2011-02-08,0.004179969379670569
2011-02-09,-0.0028189011121457497
2011-02-10,-7.172188006376507e-05
2011-02-11,0.009472416313678955
2011-02-14,0.0051395634171917635
2011-02-15,-0.006288405280384579
2011-02-16,0.003386823561719019
2011-02-17,-0.005654279184351319
2011-02-18,-0.002267776065498223
2011-02-22,-0.027445973138307742
2011-02-23,-0.014313113479793698
2011-02-24,0.008192565559652781
2011-02-25,0.010021520068592818
2011-02-28,-0.005121721755965086
2011-03-01,-0.013479014530488677
2011-03-02,0.0035316565371119645
2011-03-03,0.016654212500730785
2011-03-04,-0.004307162532652956
2011-03-07,-0.014585654971896378
2011-03-08,0.006681121221774499
2011-03-09,-0.00441336365647556
2011-03-10,-0.012903631233365383
2011-03-11,0.0073780443005851395
2011-03-14,-0.004167576850358335
2011-03-15,-0.003566357278935937
2011-03-16,-0.01328757734265175
2011-03-17,0.009040787707489903
2011-03-18,-0.0006748170537414201
2011-03-21,0.015421665039831882
2011-03-22,-0.006539476883223078
2011-03-23,0.00419269831894855
2011-03-24,0.012556363401639192
2011-03-25,0.00486329303506272
2011-03-28,-0.005239176763479733
2011-03-29,0.008596597127871775
2011-03-30,0.007053381444668362
2011-03-31,-0.00026258898486465696
2011-04-01,0.00547258751821204
2011-04-04,-0.0013794254490422388
2011-04-05,-0.0006057459813876098
2011-04-06,-0.00572290094214695
2011-04-07,-0.0007372239869899257
2011-04-08,-0.003774283709665991
2011-04-11,-0.004923208463973605
