date,return
2011-01-03,0.010025844218619242
2011-01-04,-0.008226545691125572
2011-01-05,0.011167025148332373
2011-01-06,-0.0044395458143983504
2011-01-07,0.0012773013124641737
2011-01-10,0.007513978929303302
2011-01-11,-0.001334186416714437
2011-01-12,0.004817413298924412
2011-01-13,0.0010987464155885827
2011-01-14,0.005711621315226912
2011-01-18,0.002342345494061781
2011-01-19,-0.01076024651564561
2011-01-20,-0.024435348497027894
2011-01-21,-0.0018124032849980768
2011-01-24,-0.00015134438594657668
2011-01-25,-0.005273197360042356
2011-01-26,0.011216652263847582
2011-01-27,0.014984352274325123
2011-01-28,-0.01903126117711863
2011-01-31,0.006741332257252714
2011-02-01,0.005008436602457898
2011-02-02,0.0012041749972524186
2011-02-03,0.002081446271690837
2011-02-04,0.006986178958085088
2011-02-07,0.004280626940642827
2011-02-08,0.00471373016884857
2011-02-09,-0.003179698200700699
2011-02-10,-8.134371424534476e-05
2011-02-11,0.01068272087359212
2011-02-14,0.005795307073867863
2011-02-15,-0.007092524529809069
2011-02-16,0.0038192632026546602
2011-02-17,-0.0063773494416057
2011-02-18,-0.002557940239118226
2011-02-22,-0.0309551605319645
2011-02-23,-0.01614285259581824
2011-02-24,0.009239272202055174
2011-02-25,0.011301971743111063
2011-02-28,-0.005777652042188723
2011-03-01,-0.015202268178388394
2011-03-02,0.003982590089227397
2011-03-03,0.0187824025672847
2011-03-04,-0.0048581074624210125
2011-03-07,-0.01645103303024119
2011-03-08,0.007534699468950819
2011-03-09,-0.004977812389493546
2011-03-10,-0.014553203957756385
2011-03-11,0.008320820230267456
2011-03-14,-0.004700978480932424
2011-03-15,-0.004022443363434484
2011-03-16,-0.01498622302808308
2011-03-17,0.010196012388600646
2011-03-18,-0.0007613117942695485
2011-03-21,0.017392058171109108
2011-03-22,-0.007375546150920766
2011-03-23,0.004728260985898046
2011-03-24,0.01416092121805365
2011-03-25,0.0054846008184052915
2011-03-28,-0.005909646815479774
2011-03-29,0.009695066371812626
2011-03-30,0.007954556551661166
2011-03-31,-0.0002964834701329915
2011-04-01,0.0061717355199058625
2011-04-04,-0.0015563101068349233
2011-04-05,-0.0006832901269872635
2011-04-06,-0.00645458442210155
2011-04-07,-0.0008316251030278642
2011-04-08,-0.004256805337088848
2011-04-11,-0.005552821535878818
2011-04-12,-0.00799346409659663
2011-04-13,0.009290032090634294
2011-04-14,-0.00037386094192877684
2011-04-15,0.0026394313721304053
2011-04-18,-0.007670213240514313
2011-04-19,0.006670745751618944
2011-04-20,0.025708916166977912
2011-04-21,0.011462959158507518
2011-04-25,-0.003333890741186223
2011-04-26,0.00242422177451778
2011-04-27,-0.0024063296533006406
2011-04-28,-0.009539559655669137
2011-04-29,0.00506631672492867
2011-05-02,-0.004357662945550094
2011-05-03,-0.01397578415782197
2011-05-04,-0.006855909687303909
2011-05-05,-0.0012697510939831524
2011-05-06,0.007022559666590136
2011-05-09,0.011863380499874433
2011-05-10,0.00908759467291773
2011-05-11,-0.017023569243102513
2011-05-12,0.0012551945231164484
2011-05-13,-0.01000058730717471
2011-05-16,-0.009636509844424603
2011-05-17,-0.0036055878522359506
2011-05-18,0.01975938167516631
2011-05-19,0.0016677798724148716
2011-05-20,-0.0025047082200976437
2011-05-23,-0.009983404884958278
2011-05-24,-7.366858033527253e-06
2011-05-25,0.0114126431282063
2011-05-26,0.0095354952819674
2011-05-27,0.003723735401517856
2011-05-31,0.006126011501715896
2011-06-01,-0.021742076470868076
2011-06-02,0.009634575693420218
2011-06-03,-0.007834205246381048
2011-06-06,-0.014577992098462129
2011-06-07,0.0007330246410156511
2011-06-08,-0.009132403833203398
2011-06-09,0.013177624817880837
2011-06-10,-0.016503156053585485
2011-06-13,-0.007146541148373342
2011-06-14,0.01783052496477102
2011-06-15,-0.01979507508983917
2011-06-16,-0.009515309355538827
2011-06-17,-7.68570891166956e-05
2011-06-20,0.01183909602286153
2011-06-21,0.02327089628643649
2011-06-22,-0.007942160164203467
2011-06-23,0.004110817143150333
2011-06-24,-0.009130529931107256
2011-06-27,0.010543951723122346
2011-06-28,0.020188306773496176
2011-06-29,0.006102578004998291
2011-06-30,0.005524419386480828
2011-07-01,0.013891929393495298
2011-07-05,0.005504957139960214
2011-07-06,0.002719800314565477
2011-07-07,0.008513585121925628
2011-07-08,-0.003160785473123548
2011-07-11,-0.022043977372109988
2011-07-12,-0.005392024830849089
2011-07-13,0.008371975807502558
2011-07-14,-0.009756808218431924
2011-07-15,0.009135373653945358
2011-07-18,-0.00562341355415814
2011-07-19,0.017485169357227978
2011-07-20,-0.004435596937746767
2011-07-21,0.007785206059409351
2011-07-22,0.0028766142678192217
2011-07-25,-0.0035683458660737736
2011-07-26,-0.004522775366084188
2011-07-27,-0.018377042829840422
2011-07-28,-0.0022047941890555424
2011-07-29,-0.00358002426989464
2011-08-01,-0.0005679048662536814
2011-08-02,-0.02720796994417075
2011-08-03,0.011323268515656312
2011-08-04,-0.053948692391826855
2011-08-05,-2.25939037339721e-05
2011-08-08,-0.06814910876057861
2011-08-09,0.05447053879380174
2011-08-10,-0.02850291963277387
2011-08-11,0.04579815878638289
2011-08-12,0.01537357972276959
2011-08-15,0.010825823706161811
2011-08-16,-0.01524397349080706
2011-08-17,-0.00620474108226383
2011-08-18,-0.05790196084609919
2011-08-19,-0.019894015856343126
2011-08-22,0.00030491983871967874
2011-08-23,0.05023179916709677
2011-08-24,0.010054103977085926
2011-08-25,-0.014093769727506754
2011-08-26,0.026129103466510088
2011-08-29,0.02471022365067577
2011-08-30,0.013426534517406646
2011-08-31,0.002667775630360327
2011-09-01,-0.010154331599386224
2011-09-02,-0.02258027119458865
2011-09-06,0.0026447076894928314
2011-09-07,0.02165565872198094
2011-09-08,-0.005990119014728563
2011-09-09,-0.027653202264554918
2011-09-12,0.008219302494916854
2011-09-13,0.012503233053579083
2011-09-14,0.013776891649467526
2011-09-15,0.004560080616877054
2011-09-16,0.004466332750922834
2011-09-19,0.005379145822071702
2011-09-20,-0.00980667345663179
2011-09-21,-0.026540697218822525
2011-09-22,-0.033955545977441895
2011-09-23,0.0023802582138466497
2011-09-26,0.015461441470931656
2011-09-27,0.00423891481321351
2011-09-28,-0.022186149953004178
2011-09-29,-0.019902701988931303
2011-09-30,-0.03212014872360394
2011-10-03,-0.027388837073601187
2011-10-04,0.01560653811087215
2011-10-05,0.02276400467064761
2011-10-06,0.023188797808022035
2011-10-07,-0.007664216976188477
2011-10-10,0.030698964763991563
2011-10-11,0.0035650983775330197
2011-10-12,0.004630452465422528
2011-10-13,0.004954168308363772
2011-10-14,0.01563797285928065
2011-10-17,-0.010715875396844085
2011-10-18,0.008972058175841173
2011-10-19,-0.0129134492316725
2011-10-20,0.003246855728014442
2011-10-21,0.02140101306175173
2011-10-24,0.020666421388614915
2011-10-25,-0.03117776861587842
2011-10-26,0.0043878765802766425
2011-10-27,0.024294581975511716
2011-10-28,0.0044707575730841935
2011-10-31,-0.01364971380045586
2011-11-01,-0.018933568802418466
2011-11-02,0.01358080481341251
2011-11-03,0.01796571361331611
2011-11-04,-0.0023811085294424845
