,B1_beta_hedged,B1_beta_hedged,B2_vol_managed,B3_pead_tsmom,B3_pead_tsmom,B4_pead_3sleeves,B4_pead_3sleeves,B4_pead_3sleeves,B4_pead_3sleeves,B5_hedged_3sleeves,B5_hedged_3sleeves,B5_hedged_3sleeves,B5_hedged_3sleeves,B5_hedged_3sleeves
,w_H,w_P,w_P,w_P,w_tsmom_broad,w_P,w_bond_carry,w_fx_carry,w_tsmom_broad,w_H,w_P,w_bond_carry,w_fx_carry,w_tsmom_broad
date,,,,,,,,,,,,,,
2006-07-05,-0.5360722406988122,1.0,0.7352671784597614,0.5527514350978847,0.20620910634589198,0.4936721600894686,1.1974753223358925,0.0,0.18416902878211094,-0.30416763532450436,0.567400458803832,0.91905442140762,0.0,0.14134851635887688
2006-07-06,-0.5312246058630861,0.9968417987024942,0.7352673457989408,0.5541242406213119,0.2042410346820262,0.4966426421658993,1.2009913703166384,0.0,0.1830542677386659,-0.303227509606101,0.5690057515327677,0.9188320758912828,0.0,0.1400477447083842
2006-07-07,-0.5330881931832467,0.9982810305984796,0.7353936464433217,0.5536489641624782,0.20508018939552772,0.49734772447067627,1.1997933736118853,0.0,0.18422533434009716,-0.3044420100352197,0.5701095755293929,0.9183923756394623,0.0,0.14101690022527727
2006-07-10,-0.5278171950437279,0.9947195548164218,0.7353211852236543,0.5551462675087472,0.20284029048030136,0.49815000922067626,1.2029520427162856,0.0,0.18201490037307086,-0.30226064523258084,0.5696377027644356,0.9185662996754996,0.0,0.13898538560520865
2006-07-11,-0.5292812068120818,0.9956098636689686,0.7352859655164332,0.5547280590886489,0.2033970503711533,0.49583163020048077,1.2015323538808866,0.0,0.18180203689206512,-0.30190227739725306,0.5678963873500015,0.9189543925963921,0.0,0.13904559444056117
2006-07-12,-0.5326297069693429,0.9978360268653892,0.7353117823589747,0.5543918491647396,0.20391191735120073,0.4955203370802939,1.2007189168071495,0.0,0.1822582748516038,-0.3033765327288944,0.5683498875510931,0.9196429759789271,0.0,0.13959348848023093
2006-07-13,-0.5236296921725454,0.9920923693215283,0.7353769518227544,0.5567117331731974,0.20066190294750585,0.4971765846121658,1.2047591803611901,0.0,0.17920297637804827,-0.2997577595045401,0.5679345352161151,0.9189914405069353,0.0,0.13669619961345264
2006-07-14,-0.5105936541195495,0.9836133389614856,0.7353821818515948,0.5594255787191648,0.19677186057997903,0.49918618028440936,1.2099070531525788,0.0,0.17558330760504254,-0.29426665213839304,0.5668785773571183,0.9174937411192053,0.0,0.13314790202509802
2006-07-17,-0.5085030601574049,0.9815353031051489,0.7349750714336921,0.5598832372994976,0.1956039938535497,0.4989965456837134,1.2128627882060259,0.0,0.1743322727889556,-0.2932130365936398,0.5659728904251479,0.9186146605802895,0.0,0.13203816882954247
2006-07-18,-0.5068558778633185,0.9807230795647646,0.7351226681079519,0.5615362830505669,0.19341481385435466,0.49741551623414476,1.2139698872682105,0.0,0.17132914182863448,-0.291673538920548,0.5643635278011929,0.9197528360685528,0.0,0.1298059084914209
2006-07-19,-0.5111409841850673,0.9831513902984309,0.7349181751564435,0.5603759912420323,0.19482455450132996,0.49634359272805895,1.2128314385620649,0.0,0.17256256664120342,-0.2933364059705412,0.5642163400668818,0.920634606490004,0.0,0.13098858224105936
2006-07-20,-0.5181014181073106,0.9901415070030302,0.7363069969658749,0.5599421806269683,0.19718840564777107,0.497301817470024,1.2047228173014175,0.0,0.17512906850998886,-0.29696185372641387,0.5675225874602484,0.9180658883093724,0.0,0.1334581046705528
2006-07-21,-0.5194057618811028,0.9863626840362,0.7336959397017662,0.5586817503270554,0.19572517340309392,0.49446415489999135,1.2162272605187023,0.0,0.17322757079994128,-0.29672559294392276,0.5634882663188435,0.9255255386580573,0.0,0.13182284757099225
2006-07-24,-0.5183489145947999,0.98250588988268,0.7319030043361632,0.5575496555267067,0.19510033534223983,0.49272304523503707,1.2237699737648746,0.0,0.17241591023026054,-0.29570622171129907,0.5604971792666307,0.9295953865387617,0.0,0.13096990296538016
2006-07-25,-0.5246528973767103,0.991900233685563,0.7348945472591776,0.5587738029442617,0.1970970499774619,0.4940286039375587,1.2094435535647279,0.0,0.1742593871214282,-0.29888317360752653,0.5650636663369516,0.9237501084813342,0.0,0.13309602360759953
2006-07-26,-0.5270659517656526,0.9936582427993179,0.7350001292625417,0.5585271524590726,0.1975836868768369,0.4942760259176232,1.2085649571446047,0.0,0.17485430942015173,-0.30015102357120743,0.5658637930548611,0.9239234033513412,0.0,0.133672573985434
2006-07-27,-0.5309389326329373,0.9942245592146708,0.7339059578811166,0.557390747367424,0.19784699288393173,0.4913243175967174,1.2116414133599505,0.0,0.17439657767261582,-0.3008260200977771,0.563320184015946,0.9276513312113084,0.0,0.1335207064176483
2006-07-28,-0.5327494539711259,0.9935868687317102,0.7328906533009831,0.5555117923647034,0.19928104832301458,0.48985715617350034,1.2137108364577378,0.0,0.17572848849029837,-0.3011765110842119,0.5616993585880276,0.9293371770173451,0.0,0.13455512837944864
2006-07-31,-0.5338395048049984,0.9988294348269385,0.7354266994640254,0.5573334948002309,0.19983125581591596,0.4911984656636506,1.2030041891707808,0.0,0.1761186204744458,-0.30190753063392567,0.5648778808590285,0.9238220369415354,0.0,0.13524663020681982
2006-08-01,-0.5342802381470845,0.9981766292082959,0.7349018610421486,0.557483054997414,0.19896087115179703,0.4903204233689842,1.205799052301094,0.0,0.17499110995842473,-0.30179212679111483,0.5638274192709846,0.9259014352372452,0.0,0.13437107912389182
2006-08-02,-0.5612207621466179,1.0,0.7628475249595966,0.5532343134782403,0.20973454966832678,0.4925776149792522,1.250947274480315,0.0,0.1867392201413684,-0.3241870565031898,0.5776462283098794,0.9833501465208949,0.0,0.14679278913933308
2006-08-03,-0.5652333208998793,1.0036886789101882,0.7634184963361444,0.5537502047368383,0.2097447175448215,0.49339549570792746,1.248700935521582,0.0,0.1868840823893278,-0.32645767750974974,0.5796931336924637,0.9834297093377543,0.0,0.14718284706595638
2006-08-04,-0.5624830681557884,1.0050391454108318,0.7649814490511077,0.5561516197160449,0.20836898772397439,0.4953675594620229,1.243675749661426,0.0,0.1855954981648677,-0.32577286702071284,0.582087714999185,0.979602644152956,0.0,0.1461874936410755
2006-08-07,-0.5615379321839444,1.0039644509430037,0.7647471350923439,0.5559779825357376,0.20830924539883583,0.4962226791545002,1.245299182652454,0.0,0.18592062112426946,-0.3258038741084641,0.582499398237019,0.9798835932241704,0.0,0.14629461644203365
2006-08-08,-0.5622081020308096,1.0025478046362144,0.7638196669361954,0.5553264303172524,0.20802183190666929,0.4949621268093028,1.2494894437589368,0.0,0.18540973870894395,-0.3256945538627627,0.5807891397822476,0.9827906595213292,0.0,0.1458347329764202
2006-08-09,-0.5624584814248318,1.000283037042005,0.7626005541363856,0.5539760328827122,0.2083497784434139,0.49271334776568554,1.25387966443217,0.0,0.18530894975528267,-0.3249330748040459,0.577864951164089,0.9857568346185771,0.0,0.14568348855070068
2006-08-10,-0.5650254949538389,0.9982581725833444,0.7607560519356519,0.551263661607542,0.20981036173219028,0.48941445788598326,1.259431278034292,0.0,0.18627062075266146,-0.32489781314955823,0.5740128545128748,0.9901504960463056,0.0,0.14644383600268118
2006-08-11,-0.5638204010958379,0.9998809326680249,0.7619599782543576,0.5530838809878145,0.20878438085646678,0.49215622820831934,1.2562036795598623,0.0,0.18578471896090532,-0.3254585272894534,0.5771692105827614,0.9875114554033328,0.0,0.1460468084897375
2006-08-14,-0.5654645526305773,0.9981635998101527,0.7605674690092162,0.5510360093129475,0.20988916346998301,0.49005068437518806,1.2605918028817775,0.0,0.18665990327863702,-0.3254876236176157,0.5745539602304033,0.9907092373509231,0.0,0.14669751937020845
2006-08-15,-0.5654336704454843,0.9984968796804619,0.7607451513054238,0.5505913119616797,0.2107598254561557,0.48948822583760654,1.2584548042165828,0.0,0.18737028863172,-0.3251375489284125,0.5741589951942456,0.9894855530359692,0.0,0.1473236806344289
2006-08-16,-0.5648836656538885,1.00508045739509,0.7642284571273085,0.5547135696717616,0.20943124431888807,0.495607349234441,1.2462416122265678,0.0,0.1871157828447812,-0.32725009809074146,0.5822662227113496,0.9814496378969628,0.0,0.14735883918184434
2006-08-17,-0.5623879292562016,1.0095466267964655,0.7672684210599207,0.5592647972415307,0.20694089378551841,0.49841542579555637,1.2356881601505811,0.0,0.18442522075294843,-0.3267790504307635,0.5866034296049778,0.9748637448622838,0.0,0.1454974379040449
2006-08-18,-0.5619286262256517,1.0108314073149338,0.7680586346862892,0.561267885509511,0.20513768245413488,0.49750673525104894,1.2334606419404202,0.0,0.18183363293995852,-0.32590160782280736,0.5862516439043978,0.9742991337289514,0.0,0.14362870206988504
2006-08-21,-0.5674963739540989,1.0136397826675603,0.7676626798247049,0.5612912887388313,0.20458504848692632,0.4966499680355963,1.2355815498154312,0.0,0.18102393504074266,-0.32828201936883034,0.5863644774470469,0.9778462315127983,0.0,0.14326336672771603
2006-08-22,-0.5686875987478426,1.0111689359506464,0.7660478222324476,0.5593213083038592,0.20525994973192327,0.49482639162890163,1.2417399353086302,0.0,0.18159158030253178,-0.32828429257059927,0.5837139398482143,0.9818830658846607,0.0,0.1435902096214488
2006-08-23,-0.5697084835434797,1.0110348351259775,0.7656527094868476,0.5592620759739981,0.20482488611668334,0.4933702454135843,1.2434124800564235,0.0,0.18069257450400752,-0.3281094018881839,0.5822803146233748,0.9836855393006932,0.0,0.14294908202187231
2006-08-24,-0.5709140889095047,1.0093931633350641,0.7644466208865752,0.5583621101867469,0.20451877055995782,0.49148471317917075,1.248614781119104,0.0,0.18002269039136426,-0.3279843227642256,0.5798860800784467,0.9875135250165424,0.0,0.1423776526271797
2006-08-25,-0.5714347470115859,1.00881259979935,0.7639897637053894,0.5580499070620514,0.20436192978965623,0.4910034198849497,1.250742287887855,0.0,0.17980901914181635,-0.32809001026839774,0.5792110787066771,0.9890131999083774,0.0,0.1421823625186163
2006-08-28,-0.5744606813284422,1.0094441869575907,0.7633361081851212,0.5575022137090344,0.20428160873083237,0.48971179943670023,1.253311939803345,0.0,0.17944164479248367,-0.3290249827997373,0.5781637752525709,0.9918623322250798,0.0,0.14200886678706978
2006-08-29,-0.5733459521774584,1.0119952076395655,0.7649638751442354,0.5594113408958299,0.2037059190048882,0.4912026065768212,1.2468834829050706,0.0,0.17886816207567846,-0.32889264618187586,0.5805182377234884,0.9877862777202024,0.0,0.14170010144631923
2006-08-30,-0.5715505876766687,1.0124895704517671,0.7657853192796121,0.5605644051403079,0.20314792786645486,0.493005098430861,1.2444492057463776,0.0,0.17866450894034028,-0.32878185489365,0.5824299829465398,0.9854881340046839,0.0,0.14148568918317353
2006-08-31,-0.5709618580400375,1.0127078073317866,0.7660826877349095,0.5609928009851054,0.2029308581401435,0.4943110272588052,1.243902476002106,0.0,0.17880971159276707,-0.32911431788081946,0.5837458921804362,0.9846724385353525,0.0,0.14154565823659876
2006-09-01,-0.5674321419897391,1.0124334910392243,0.7670807015179836,0.5628963458373156,0.20154378425174174,0.4944714311671416,1.2407027986091734,0.0,0.1770443957911263,-0.3272436273150495,0.5838802272658457,0.9820469175002479,0.0,0.14013501327011835
2006-09-05,-0.6021144696279134,1.0,0.6065739716525685,0.5647848692112492,0.23253674462361337,0.5068985730793047,1.3577684104041698,0.0,0.20870343818316403,-0.36459190079720133,0.6055192478973425,1.1304670986324339,0.0,0.17376481027961496
2006-09-06,-0.6021420480701981,1.0010306200136865,0.6072403930689562,0.563745258104134,0.23452365102255135,0.5066968576386345,1.352732868715131,0.0,0.21079094734153134,-0.36434477864014536,0.6057047183962392,1.1270680307258778,0.0,0.1756264990742178
2006-09-07,-0.5964723170721845,0.995607027681582,0.6060417233524865,0.5642013487662644,0.23288764915029994,0.5062099629806055,1.3594162623660937,0.0,0.2089503127080483,-0.361428523638765,0.6032816072766469,1.12919045922194,0.0,0.17356324629418668
2006-09-08,-0.5918761612089993,0.9927667514919645,0.6060583511895536,0.5652329622203305,0.23149918021642407,0.508141711349076,1.3623437498310316,0.0,0.20811664830903376,-0.36018214267183624,0.6041413375989458,1.1289267225195008,0.0,0.17245900361520444
2006-09-11,-0.5929116138999934,0.9943393276836374,0.6066502322523202,0.5661454639027492,0.23076276217406486,0.5088201380830267,1.3611503738584134,0.0,0.20739676991211894,-0.36097345183138574,0.6053686434723858,1.128722233607706,0.0,0.1719819866152281
2006-09-12,-0.5924842771118406,0.9949384119134199,0.6071561089789616,0.5684262031783734,0.22809578020284002,0.5104676077890691,1.363260150498457,0.0,0.20483838819511155,-0.36158398719272317,0.6071955187478185,1.1302238087620924,0.0,0.1698232162085259
2006-09-13,-0.5978074519215306,1.000635107898708,0.6086660007899742,0.5687738077653725,0.2289094153165106,0.5100768628858172,1.3555719944889904,0.0,0.20528616974893846,-0.3637513513931911,0.6088622207362572,1.1277980352159678,0.0,0.17079235912301435
2006-09-14,-0.6018795618213566,1.0029300784198705,0.6085038715611062,0.5682925807344347,0.22942418763113248,0.5097150335803564,1.3554129689048302,0.0,0.20577597080612886,-0.36568830148010956,0.609357453127031,1.1293840862976692,0.0,0.17146073713509943
2006-09-15,-0.6012209029350185,1.0028526730051215,0.6087167647401358,0.5691036399516405,0.22850539915280693,0.5105023495505914,1.3561216775912917,0.0,0.2049759217186103,-0.36576392225995064,0.6101040821045343,1.1296143127989433,0.0,0.17073964584340257
2006-09-18,-0.6029345230911055,1.0041461568342784,0.6088565876273684,0.5687259779353596,0.22913607612264156,0.5106384328234049,1.3548850945433797,0.0,0.20573297396988033,-0.36669924038373336,0.6107124718246323,1.1294086205864515,0.0,0.17149542442843047
2006-09-19,-0.6054830365486207,1.0048628482939244,0.6082989201124914,0.5668440505727779,0.23121467752388006,0.5079610629226973,1.3529798907738284,0.0,0.20719641185204515,-0.3665489310984264,0.6083265437826691,1.1293356246948032,0.0,0.1729473518483853
2006-09-20,-0.6026481398791599,1.0032232024017051,0.6083844482311115,0.5688363818013272,0.22858529936903466,0.5101470897117399,1.3572008603175718,0.0,0.2050011724895754,-0.3663748334968364,0.6099010507421263,1.1309240430278302,0.0,0.17082272904182202
2006-09-21,-0.6047719431511254,1.0062935558261603,0.6094884697048399,0.5695176389450364,0.2285995617678711,0.5111622412033594,1.3531746248239147,0.0,0.2051761988405209,-0.3678076697282462,0.6120034039649247,1.1292088154583304,0.0,0.1712172015367909
2006-09-22,-0.600601938447324,1.0032454693345725,0.6092129968192215,0.5716317395015589,0.22550142373747806,0.5120918078437541,1.3585931785196141,0.0,0.20201368078993914,-0.3662662211735618,0.6118110905745902,1.1313169381501855,0.0,0.1682192303252637
2006-09-25,-0.5981695422822982,1.0013024716451921,0.6089465657874649,0.5733014268016596,0.2230113852898063,0.5150986264524432,1.3647358060422101,0.0,0.2003707872957683,-0.36684641076006386,0.6140804434921653,1.133988900564315,0.0,0.16649247992523689
2006-09-26,-0.605051884383533,1.0058010123092884,0.6090648447870434,0.573747383424532,0.22250821561653078,0.515220783025305,1.3648933667488763,0.0,0.19981068392025478,-0.370493851731339,0.6158861756218172,1.13718506783753,0.0,0.1664758080623923
2006-09-27,-0.6130899618460207,1.010758928689171,0.6090149267356454,0.5731972935795906,0.22321097177700644,0.5171490834741049,1.3656597981013425,0.0,0.20138502182201046,-0.37587231722567316,0.6196746388393071,1.1405539440859995,0.0,0.16819011677598966
2006-09-28,-0.6143717457191996,1.0113828511728702,0.608901933625317,0.5721563805771315,0.22452514977399482,0.5154997887843997,1.363457319308737,0.0,0.20229201528528087,-0.37556721523852543,0.6182612459014394,1.1397521586395516,0.0,0.16910156103297594
2006-09-29,-0.6139035699211579,1.0110285561413026,0.6088634755184902,0.571672353713348,0.22514836897403284,0.5150545888795599,1.3625852761982178,0.0,0.20284993644623805,-0.375062167475474,0.6176842426484915,1.1389438032558457,0.0,0.1695561240401045
2006-10-02,-0.6133532044760533,1.0104018496546407,0.608685639523855,0.5717048285859905,0.22495257641148803,0.5149297140062752,1.3634921246379899,0.0,0.2026128870085616,-0.3747449416024056,0.6173326875617128,1.1393293791178498,0.0,0.16930263885317925
2006-10-03,-0.6088791187862399,1.0,1.863236754961601,0.5650263118280645,0.22926751378159851,0.5078857173789195,1.3599072207057235,0.0,0.20608189967634866,-0.37183690239019357,0.6106908430879117,1.14515208023412,0.0,0.17353765942245697
2006-10-04,-0.6111646629376714,1.0011615603780042,1.8643954220424113,0.565739865991997,0.2281572484586001,0.511190301055841,1.36425888783088,0.0,0.20615795268929127,-0.37511672297132725,0.6144865147940625,1.1484841909916583,0.0,0.17355148031127085
2006-10-05,-0.621807719944767,1.0082365807282383,1.8624489704549683,0.5655594185078726,0.22865254483947048,0.510751089803022,1.3621263004724775,0.0,0.20649384068451904,-0.3803221304403842,0.6166772654487997,1.1517666334074845,0.0,0.1746040111126945
2006-10-06,-0.6235835996165019,1.0093209537704042,1.862531616039719,0.5638757546934018,0.23093828103976585,0.5103684467028325,1.359225553938765,0.0,0.2090240816304895,-0.381007882468609,0.6166923561873001,1.1502036943704388,0.0,0.17688033469286024
2006-10-09,-0.6220850868816235,1.0084037210568417,1.8624712503418803,0.5636310610130784,0.23127972208483571,0.5078663964290362,1.357026179749116,0.0,0.2083973136810659,-0.3786486476096694,0.6137917678380063,1.1485721611950213,0.0,0.17638521388448877
2006-10-10,-0.6222242590147449,1.0086467713540435,1.8618125733732298,0.5636545508909696,0.23133181528617522,0.5069589203290017,1.3559105739067479,0.0,0.20806312506454444,-0.3781207657761841,0.612946673255677,1.1480992916754507,0.0,0.17617469109493997
2006-10-11,-0.6228784838066732,1.0093504147751324,1.860565706631928,0.5618940203488967,0.23389161259480815,0.5063199559419524,1.3516725657418014,0.0,0.2107585891564792,-0.37800327663132516,0.6125396429211183,1.1451941840521782,0.0,0.1785635934754536
2006-10-12,-0.6218378962648138,1.0084868149998576,1.8614749729765825,0.561173086998592,0.23475879610231157,0.5043496850028747,1.3498592759230017,0.0,0.2109875323834836,-0.3762594257376254,0.6102115553829497,1.1437619568774662,0.0,0.17877383014660725
2006-10-13,-0.6295728434408036,1.0138014855742206,1.8593653811210247,0.5594949659261557,0.23731511576507905,0.504644919795169,1.3457214666723494,0.0,0.21404994656780504,-0.3803250284584198,0.6124375961722338,1.1437460210725618,0.0,0.18192380872328676
2006-10-16,-0.6327611960305023,1.0153334583538378,1.8612480328393948,0.5575727352080957,0.2396970974468739,0.5016270793061057,1.3420228648198778,0.0,0.2156464032724829,-0.3800885822148599,0.6098930482494659,1.142697043757341,0.0,0.18361721992675814
2006-10-17,-0.6339546361838239,1.0161885540142226,1.8607769608029574,0.5565169897881889,0.2411961841967259,0.4985396990493041,1.337858858565062,0.0,0.21606864711721013,-0.37867686150539887,0.6069946812728021,1.1407590306633526,0.0,0.18423637057390213
2006-10-18,-0.6312157585387786,1.0140558757137346,1.8625722535114078,0.5575168308605588,0.23960599057542403,0.5007948823737893,1.3423887026037098,0.0,0.2152283971069681,-0.3788230891535819,0.6085839496489975,1.1424504660252899,0.0,0.1831718205761159
2006-10-19,-0.6315550105061635,1.0147540838858617,1.8605352507996922,0.5576334355970425,0.23970451631142478,0.5009615575918485,1.3411152941456237,0.0,0.21534352172516832,-0.37901770265450613,0.6089885366049899,1.1417455057290198,0.0,0.18333061981386448
2006-10-20,-0.6356147701068507,1.0157231283569277,1.8670455193478335,0.5555255669498278,0.24176035906601226,0.4982254177828581,1.340857101116156,0.0,0.21682378465557867,-0.3795712984050086,0.6065613399537977,1.1432200200643017,0.0,0.1848648086645701
2006-10-23,-0.6349050969455861,1.0157176225341562,1.86523565559313,0.5555759117847372,0.24192083984768392,0.498646685463226,1.3398261849063,0.0,0.21713148892111758,-0.37941089983209053,0.6069794351863965,1.1421627183823135,0.0,0.18509825709212152
2006-10-24,-0.6368330899115539,1.0184892758834099,1.8587715424666407,0.5557873070372804,0.24245863955529315,0.499378109420363,1.3356124211989349,0.0,0.21785048974793145,-0.3805825238733033,0.6086668945036066,1.1400636740821022,0.0,0.18595471695274013
2006-10-25,-0.6412966607980514,1.020347884757884,1.8626833157740632,0.5544746674450228,0.2437676182883956,0.4971757219407894,1.3349456407943392,0.0,0.21857687776211446,-0.3815469831453063,0.6070679624365954,1.1415356021193286,0.0,0.18690894980343092
2006-10-26,-0.6453279440515048,1.0224757597413772,1.8643550673148186,0.55384205069588,0.24443296692176733,0.4967004363941812,1.3348078177891374,0.0,0.2192140542355344,-0.3833164638025821,0.6073373951347792,1.1430170294669275,0.0,0.18771645906653264
2006-10-27,-0.6444174606675579,1.0242491712931845,1.8547814933451963,0.5553226856030906,0.24363286127226366,0.499254188029824,1.3314667267683178,0.0,0.2190343191180262,-0.3841323659097967,0.6105471708392635,1.140318848239943,0.0,0.18758933849433607
2006-10-30,-0.6414383469727615,1.0201189726500677,1.8643025801972921,0.5565318945694823,0.24079416577620552,0.5018928878726314,1.3424988882336248,0.0,0.21715355476219264,-0.38476492997154077,0.6119154037590012,1.1462853908106458,0.0,0.1854153843762314
2006-10-31,-0.6389479157590157,1.0194688410625738,1.860660269477626,0.5575598890660363,0.23986373024606233,0.5032638338768481,1.3422017439632892,0.0,0.21650542454523325,-0.3842394812863242,0.6130705946698699,1.1450673763443713,0.0,0.18470643445618642
2006-11-01,-0.6393778692541476,1.0192692508282948,1.8627023079746887,0.5580482445269448,0.23895176879219968,0.5029576238396859,1.3442934228081769,0.0,0.21536240821954916,-0.384339907998541,0.6126984822700722,1.146853544396416,0.0,0.18373157006182994
2006-11-02,-0.6245361730450223,1.0,1.9062301851937324,0.5712326312990927,0.233976786435973,0.5120130318630568,1.2820758220285602,0.0,0.209720448805964,-0.3842038430330561,0.6151826901551772,1.132426862744208,0.0,0.18524104878514322
2006-11-03,-0.6240658115660327,0.9995186092911079,1.9072508841562619,0.5712466977916887,0.2338670560437691,0.5124585133871774,1.2830204309661508,0.0,0.20979931145987857,-0.38427007186352663,0.6154560636119482,1.1327792244708548,0.0,0.18523189155380684
2006-11-06,-0.6240491741278569,0.9982955116188237,1.9128372360830614,0.5702404241280511,0.23460201223055405,0.5124280017406727,1.285148710666387,0.0,0.21081746443259566,-0.3844764729944914,0.6150495076767754,1.133976271252467,0.0,0.18601894103618077
2006-11-07,-0.6289255918089172,1.0051924413189735,1.8955182629379597,0.5700003499973699,0.23688828221939262,0.509244191366103,1.271156703605142,0.0,0.21163843447372693,-0.38414776320391875,0.6139715619005839,1.1266645371316286,0.0,0.18758152959375185
2006-11-08,-0.6294043162075671,1.0074595039204228,1.8869829383097194,0.5710421853180588,0.23648215634682215,0.5106888381243752,1.2675922825296713,0.0,0.2114883992233248,-0.3849793204239482,0.616219280971733,1.1244285503092846,0.0,0.18760258911591146
2006-11-09,-0.6302787136088391,1.008691243833128,1.8840838042797237,0.5717681620781758,0.2358572706121597,0.5095553294830361,1.2660512136428297,0.0,0.21019416121549722,-0.38454016556670534,0.6154139264649238,1.1240887624722742,0.0,0.1866250685703168
2006-11-10,-0.6296086984318421,1.0052767817655972,1.897314302458973,0.57008977186828,0.2365989552123211,0.5076362347219807,1.2714596606005713,0.0,0.210679455569829,-0.38349084569139985,0.6123080004348943,1.1274395522899476,0.0,0.1868154833572477
2006-11-13,-0.6271787271034058,1.0054024001291912,1.890261528070467,0.571267713961442,0.23583852128859262,0.5110896916999634,1.2702215318936854,0.0,0.2109950102037407,-0.3842202988543722,0.6159265197508054,1.12534222089706,0.0,0.18692927762521078
2006-11-14,-0.6272216548967346,1.0068048392489037,1.8843623912423422,0.5725087605603301,0.23486968043867895,0.5131666743041908,1.2690845722453494,0.0,0.21052480085656955,-0.3853588586800241,0.6185710597481835,1.1245922277955216,0.0,0.1865553801372086
2006-11-15,-0.6306433704297648,1.011366271244468,1.8739564472109627,0.5721075583149522,0.23662588895626907,0.5127996894274321,1.2608825332623284,0.0,0.21209592602596725,-0.3864270785685264,0.6197152493546577,1.1201918762295018,0.0,0.18843002979900203
2006-11-16,-0.6320742255032646,1.013042172138458,1.8707047948616733,0.572381549481678,0.23665225232068637,0.5136939149329103,1.2593928366458416,0.0,0.21238773696040614,-0.3876191470011916,0.6212475161882948,1.1196823275678085,0.0,0.18882654303484925
2006-11-17,-0.6324005004686013,1.0145147415957474,1.8654430438170135,0.5731800659641755,0.2362182193355077,0.5145204792570931,1.257239776410758,0.0,0.21204350716090492,-0.38809746752074203,0.6225969171182183,1.1183964344098165,0.0,0.1886264710980863
2006-11-20,-0.6349195918053049,1.0146264246918295,1.8716748046356315,0.5721570111451209,0.23686090778762703,0.5115586533852404,1.2585118519462344,0.0,0.21177446866365712,-0.38769657259770995,0.6195543378990814,1.1205071630397647,0.0,0.1885519065391412
2006-11-21,-0.6366861856463846,1.0148975722883717,1.875277546002801,0.5714909730987118,0.23734019611369683,0.5096716031804885,1.2589826236343513,0.0,0.211666612329055,-0.3874948856415301,0.6176788935863137,1.1216708178987704,0.0,0.188581047677706
2006-11-22,-0.6375573492081563,1.015414578097744,1.8754763557542162,0.5704873717863196,0.23866776169812726,0.508679773225039,1.256983504311122,0.0,0.2128100794178567,-0.3872756449647871,0.6167999414136784,1.1204766069767809,0.0,0.1896991606483005
2006-11-24,-0.6384016402841268,1.0165496535566299,1.872980646279193,0.5699977000149014,0.23962285331938002,0.5078740959274177,1.2539976999087303,0.0,0.21350654571052974,-0.38704265164935525,0.6163017896863227,1.1186841046967808,0.0,0.1904679561632929
2006-11-27,-0.6369035425399426,1.0138672101856536,1.880560260017321,0.5687743764071533,0.24038906503791216,0.5095666400059466,1.2581566199900802,0.0,0.21536527179602266,-0.387762806748842,0.617267716119748,1.1204194594553918,0.0,0.19178807914476154
2006-11-28,-0.6308253153539557,1.0050047498615773,1.9029958780829856,0.5687744060795619,0.23784552905439915,0.5090008035966865,1.2732343892671605,0.0,0.2128498823549973,-0.3852331373081821,0.6137374695902371,1.1286151903741477,0.0,0.18867351724097522
2006-11-29,-0.6344721996776271,1.0076255784164123,1.9014387729453235,0.567992080502652,0.23908033543680682,0.5085426813040759,1.2706298860707024,0.0,0.21405677826091432,-0.3867407583971965,0.6141953588749467,1.1281622113069287,0.0,0.19005594859322597
2006-11-30,-0.6395552189065931,1.0140857462969877,1.8869909137448098,0.5681508708288804,0.2405181211849304,0.5108548082068989,1.262094224665052,0.0,0.21626269531005973,-0.39028622240348876,0.6188421005962865,1.1239513321568608,0.0,0.19259159874064324
2006-12-01,-0.6387121975916366,1.0142095639674589,1.884305303867633,0.5678534745855773,0.2412343179019393,0.5108726899176863,1.259697416543916,0.0,0.2170278608878166,-0.3897353903879255,0.6188598900075257,1.1218098481558487,0.0,0.19327180358606574
2006-12-04,-0.6194075226781379,1.0,0.8622598460408648,0.5690652229869013,0.23570005788980353,0.5106692596442474,1.3339783469698123,0.0,0.21151314330705945,-0.3802853888852325,0.6139502265664923,1.1484480542089133,0.0,0.18209580269603917
2006-12-05,-0.6193427053089092,1.00457660577429,0.8641274572144039,0.5698687181434271,0.23697198959228816,0.513197185594792,1.322120166152177,0.0,0.21340592008588266,-0.3810215787719345,0.6180186850486269,1.1401379380064514,0.0,0.18403182397044113
2006-12-06,-0.6207349548500403,1.0071139039749513,0.8646417022944902,0.5703646979987633,0.23715413954112655,0.5133090053891987,1.3176205045681726,0.0,0.21343073286076833,-0.38152055004340185,0.6189995385288175,1.1378130596593925,0.0,0.1843051731053968
2006-12-07,-0.6177705525528514,1.0064402649039428,0.8650007270288554,0.5717532586652704,0.23588863410255356,0.5149210185027346,1.3170652106511818,0.0,0.21244131779652198,-0.38078469715137886,0.6203550005559951,1.1362556975128795,0.0,0.18327692188763822
2006-12-08,-0.616139639323056,1.003622232132143,0.8644457999536022,0.5710937562865228,0.23585637467919243,0.5151973068484947,1.3219880814894764,0.0,0.2127716643724003,-0.3804264698657665,0.6196719679784204,1.138636061010214,0.0,0.18326147807823923
