date,PEAD,B1_beta_hedged,B2_vol_managed,B3_pead_tsmom,B4_pead_3sleeves,B5_hedged_3sleeves
2004-02-18,-0.0038475996996115,-0.0038476358825606507,-0.0038476358825606507,-0.0038476358825606507,-0.0038476358825606507,-0.0038476358825606507
2004-02-19,-0.0069771081633709,-0.006977109896980111,-0.006977109896980111,-0.006977109896980111,-0.006977109896980111,-0.006977109896980111
2004-02-20,-0.0047812276830667,-0.00478122887941026,-0.00478122887941026,-0.00478122887941026,-0.00478122887941026,-0.00478122887941026
2004-02-23,-0.0051927110790097,-0.005192712384555437,-0.005192712384555437,-0.005192712384555437,-0.005192712384555437,-0.005192712384555437
2004-02-24,-0.0032274534738567,-0.003227454289535104,-0.003227454289535104,-0.003227454289535104,-0.003227454289535104,-0.003227454289535104
2004-02-25,0.0084210084305171,0.008420936839504133,0.008420936839504133,0.008420936839504133,0.008420936839504133,0.008420936839504133
2004-02-26,0.0053773926599445,0.005377298165831977,0.005377298165831977,0.005377298165831977,0.005377298165831977,0.005377298165831977
2004-02-27,0.003487197454588,0.0034871335508100433,0.0034871335508100433,0.0034871335508100433,0.0034871335508100433,0.0034871335508100433
2004-03-01,0.0059871529036943,0.005987055123830177,0.005987055123830177,0.005987055123830177,0.005987055123830177,0.005987055123830177
2004-03-02,-0.0070817095719279,-0.007081804972950203,-0.007081804972950203,-0.007081804972950203,-0.007081804972950203,-0.007081804972950203
2004-03-03,9.952596798701308e-06,9.952603521608325e-06,9.952603521608325e-06,9.952603521608325e-06,9.952603521608325e-06,9.952603521608325e-06
2004-03-04,0.0066429739069622,0.006642976253822678,0.006642976253822678,0.006642976253822678,0.006642976253822678,0.006642976253822678
2004-03-05,0.0029361888864127,0.002936188228966196,0.002936188228966196,0.002936188228966196,0.002936188228966196,0.002936188228966196
2004-03-08,-0.006767162952855,-0.006767241388908954,-0.006767241388908954,-0.006767241388908954,-0.006767241388908954,-0.006767241388908954
2004-03-09,-0.0085434205870915,-0.008543427018413612,-0.008543427018413612,-0.008543427018413612,-0.008543427018413612,-0.008543427018413612
2004-03-10,-0.0076042340717947,-0.0076042398454420675,-0.0076042398454420675,-0.0076042398454420675,-0.0076042398454420675,-0.0076042398454420675
2004-03-11,-0.0107180271794572,-0.010718035379662634,-0.010718035379662634,-0.010718035379662634,-0.010718035379662634,-0.010718035379662634
2004-03-12,0.0050166351879865,0.0050166390677236815,0.0050166390677236815,0.0050166390677236815,0.0050166390677236815,0.0050166390677236815
2004-03-15,-0.0109132022651503,-0.01091321066301241,-0.01091321066301241,-0.01091321066301241,-0.01091321066301241,-0.01091321066301241
2004-03-16,-0.0032424559641606,-0.0032424584868060748,-0.0032424584868060748,-0.0032424584868060748,-0.0032424584868060748,-0.0032424584868060748
2004-03-17,0.0064993821498042,0.006499387222802033,0.006499387222802033,0.006499387222802033,0.006499387222802033,0.006499387222802033
2004-03-18,-0.0008021554163987,-0.0008021560384663386,-0.0008021560384663386,-0.0008021560384663386,-0.0008021560384663386,-0.0008021560384663386
2004-03-19,-0.0017072375628371,-0.0017072388878544282,-0.0017072388878544282,-0.0017072388878544282,-0.0017072388878544282,-0.0017072388878544282
2004-03-22,-0.0033097814118326,-0.003309783985005631,-0.003309783985005631,-0.003309783985005631,-0.003309783985005631,-0.003309783985005631
2004-03-23,0.0004367740404165,0.0004367743811119249,0.0004367743811119249,0.0004367743811119249,0.0004367743811119249,0.0004367743811119249
2004-03-24,0.0004532327287134,0.0004532330820926946,0.0004532330820926946,0.0004532330820926946,0.0004532330820926946,0.0004532330820926946
2004-03-25,0.0058570275715932,0.005857032136167834,0.005857032136167834,0.005857032136167834,0.005857032136167834,0.005857032136167834
2004-03-26,-0.0012207943275891,-0.0012207952734543935,-0.0012207952734543935,-0.0012207952734543935,-0.0012207952734543935,-0.0012207952734543935
2004-03-29,0.0021820268841354,0.002182028576825263,0.002182028576825263,0.002182028576825263,0.002182028576825263,0.002182028576825263
2004-03-30,0.0012153377268144,0.0012153386675501862,0.0012153386675501862,0.0012153386675501862,0.0012153386675501862,0.0012153386675501862
2004-03-31,0.0007761711278106,0.0007761717278788863,0.0007761717278788863,0.0007761717278788863,0.0007761717278788863,0.0007761717278788863
2004-04-01,0.0005669612599299,0.0005669616979152858,0.0005669616979152858,0.0005669616979152858,0.0005669616979152858,0.0005669616979152858
2004-04-02,0.0010346909006149,0.001034691699474955,0.001034691699474955,0.001034691699474955,0.001034691699474955,0.001034691699474955
2004-04-05,0.0009134176231584,0.000913418327657324,0.000913418327657324,0.000913418327657324,0.000913418327657324,0.000913418327657324
2004-04-06,-0.0009748916099805,-0.0009748923612067742,-0.0009748923612067742,-0.0009748923612067742,-0.0009748923612067742,-0.0009748923612067742
2004-04-07,-0.0005959295427172,-0.0005959300023732161,-0.0005959300023732161,-0.0005959300023732161,-0.0005959300023732161,-0.0005959300023732161
2004-04-08,-0.0003794566996334,-0.0003794569924927839,-0.0003794569924927839,-0.0003794569924927839,-0.0003794569924927839,-0.0003794569924927839
2004-04-12,6.44445129149851e-05,6.444456267124093e-05,6.444456267124093e-05,6.444456267124093e-05,6.444456267124093e-05,6.444456267124093e-05
2004-04-13,-0.001388321566111,-0.0013883226379358693,-0.0013883226379358693,-0.0013883226379358693,-0.0013883226379358693,-0.0013883226379358693
2004-04-14,-0.0015840399626342,-0.001584041187259573,-0.001584041187259573,-0.001584041187259573,-0.001584041187259573,-0.001584041187259573
2004-04-15,4.081914953357746e-05,4.0819181141034555e-05,4.0819181141034555e-05,4.0819181141034555e-05,4.0819181141034555e-05,4.0819181141034555e-05
2004-04-16,0.0055537282966153,0.005553732596853442,0.005553732596853442,0.005553732596853442,0.005553732596853442,0.005553732596853442
2004-04-19,-0.0005809386868691,-0.0005809391342041155,-0.0005809391342041155,-0.0005809391342041155,-0.0005809391342041155,-0.0005809391342041155
2004-04-20,-0.0050930183815264,-0.005093022305537354,-0.005093022305537354,-0.005093022305537354,-0.005093022305537354,-0.005093022305537354
2004-04-21,0.0056293449394824,0.0056293492989188555,0.0056293492989188555,0.0056293492989188555,0.0056293492989188555,0.0056293492989188555
2004-04-22,0.0185480213484172,0.01854803563183494,0.01854803563183494,0.01854803563183494,0.01854803563183494,0.01854803563183494
2004-04-23,-0.0070994910803906,-0.007099753188787216,-0.007099753188787216,-0.007099753188787216,-0.007099753188787216,-0.007099753188787216
2004-04-26,-0.0039139199677146,-0.003913923960058527,-0.003913923960058527,-0.003913923960058527,-0.003913923960058527,-0.003913923960058527
2004-04-27,0.0013985838872494,0.001398585319462552,0.001398585319462552,0.001398585319462552,0.001398585319462552,0.001398585319462552
2004-04-28,-0.0148208965686732,-0.014820911724744514,-0.014820911724744514,-0.014820911724744514,-0.014820911724744514,-0.014820911724744514
2004-04-29,-0.0067470642510086,-0.00674707125445525,-0.00674707125445525,-0.00674707125445525,-0.00674707125445525,-0.00674707125445525
2004-04-30,-0.004972824270513,-0.0049728294673636615,-0.0049728294673636615,-0.0049728294673636615,-0.0049728294673636615,-0.0049728294673636615
2004-05-03,0.0055966543056706,0.005596660183685287,0.005596660183685287,0.005596660183685287,0.005596660183685287,0.005596660183685287
2004-05-04,0.0018080556954018,0.0022040407304430003,0.0015153476264226577,0.001807750497037359,0.0023769019424536865,0.002155910030241585
2004-05-05,0.0012431592980965,-0.0023703354203708075,0.0010859938067424816,0.001243121876118843,-0.000629121470016061,-0.0026262347583151757
2004-05-06,-0.0083564217357745,-0.003504682360982264,-0.007301113379883779,-0.008356515244091638,-0.005662001829043159,-0.002201511532497296
2004-05-07,-0.0171861906262812,-0.007819537407533961,-0.014999833428230266,-0.017186198124951337,-0.015729672041984742,-0.007562099270573514
2004-05-10,-0.0104008156036941,-0.004536868140145538,-0.009057516933118749,-0.010400820221128934,-0.015768459288272446,-0.008366093321379988
2004-05-11,0.0048353662316178,5.190426323578492e-05,0.004205155036538716,0.004835368400836925,0.003115176343675963,-0.000207414555625321
2004-05-12,0.0061147531660996,0.0024630544414335725,0.005321132031873906,0.006114656395877592,0.01050468495032124,0.005523573054418961
2004-05-13,0.0001929346218794,0.002535991801357629,0.00016802657636271807,0.00019293472657317933,-0.004779551799781462,-0.0013247996899978607
2004-05-14,-0.0022339352954838,-0.0024637556440142505,-0.001945580548401127,-0.00223409759601103,-0.004259800595423566,-0.003381219127036859
2004-05-17,-0.0105502726421202,-0.005645789811204133,-0.009185796405927477,-0.01055036080188284,-0.002707936334156033,-0.0008448534976359949
2004-05-18,0.0080515212591656,0.005106480579843661,0.007000556838303498,0.00805152765447156,0.009771973527095704,0.006040676234296974
2004-05-19,-0.0017680723405464,0.0001925816629250632,-0.0015388904016626365,-0.001768120917773971,-0.006729553026264448,-0.0032901000956984325
2004-05-20,-0.0002607647704448,-0.002041783413841464,-0.00022691169548203716,-0.0002607649886050192,-0.0007197241537785826,-0.0017618222989372093
2004-05-21,0.0050720170914142,0.00403625073326149,0.004413406862502393,0.0050719653539735374,0.0061697098658685555,0.004386206318192681
2004-05-24,0.0055982997970576,0.00319074816927439,0.004874545068801483,0.005598304770091887,0.0015841505857289474,0.0006824458090125011
2004-05-25,0.0156960767413385,0.007531518860964485,0.013676713109565603,0.015696009762132587,0.011392336757488596,0.005269378611724459
2004-05-26,0.0026032603913561,0.0006357258555426255,0.0022728592354714664,0.002602988039946876,0.0027088578238492547,0.0009573496031175813
2004-05-27,0.0076926888207793,0.004526639554075444,0.006718560561727744,0.007692645061936682,0.00606554513341969,0.0034652335230460143
2004-05-28,0.0020044632616467,0.002061690255151595,0.0017523312421672322,0.002004465796049579,0.00016503081296658471,0.0006251847992375967
2004-06-01,0.0020459145693452,0.00280308727974246,0.0017890187511196544,0.0020459171509834705,-0.0014077117643006066,0.00013139054462426854
2004-06-02,0.0055230743893615,0.0031419094157495125,0.00434571950610552,0.003437265524356746,0.00019832098072928976,8.897610058344809e-05
2004-06-03,-0.0026885701293225,0.0031616649581127833,-0.002134573183823301,-0.004698467709307521,-0.005440108937309845,-0.0013869282412351262
2004-06-04,0.0007320174071319,-0.004266455335772109,0.0005808579116393389,0.0031227769103271577,0.000910259657897062,-0.001709807994080841
2004-06-07,0.010215284745237,0.0005340999991172348,0.00810708230402463,0.010879469121631746,0.006950526556480672,0.0019660374845720573
2004-06-08,-0.0016831598946959,-0.002603721828056619,-0.0013385874503584645,-0.0010883030213308855,0.0005173536697095184,-0.0004122738677809582
2004-06-09,-0.0052760314143482,0.0007046221304037713,-0.004194487214656833,-0.006978931416578257,-0.004289581859068387,-0.0010213415689410105
2004-06-10,0.0015419575508968,-0.0017385206256339966,0.0012245371822974481,0.002646409654386774,0.0020498401271610324,9.217488109302665e-05
2004-06-14,-0.0031096020831953,0.0032514734030819332,-0.002470256443338067,-0.006577538037503938,-0.0037386541254069514,-4.4590361897153905e-05
2004-06-15,0.0034113022344659,-0.0010880026371297064,0.0027081890626105103,0.004832153350656503,0.002886376299028847,0.0004215131539489921
2004-06-16,0.0041746724882674,0.004319112052672947,0.003316542887058017,0.00096331863515965,0.007641403621264075,0.006154507369187294
2004-06-17,-0.0013581462253589,-0.00041310664816846725,-0.001079893753366551,-0.0010697413709885469,-0.0010746891175672083,-0.0005365027692099729
2004-06-18,-0.0007205746574613,-0.0019325933324051791,-0.000572786127383129,-0.00031526614788196717,-0.003983344942709769,-0.0034955226082145968
2004-06-21,-0.0006120179635598,0.0018139288240025717,-0.0004864222712357018,-0.0016600279451790105,-0.002936395374793684,-0.000953640566028505
2004-06-22,0.0006753248896196,-0.0025371920350979824,0.0005366701776659575,0.0013964505841956001,0.0030490997460790514,0.000647826389174472
2004-06-23,0.0032561259836265,-0.002259783983129288,0.0025879512237618127,0.003824215561093927,0.0009542500482172544,-0.0014445958173543462
2004-06-24,-0.0011150090473786,0.000910359449594966,-0.0008867937371139569,0.0004586388632121951,0.001137378371689165,0.0015803056901410048
2004-06-25,-0.0002984762778186,0.0028132525220827868,-0.0002373311994663211,0.000214318732892393,0.002967888670988809,0.0035385191439697076
2004-06-28,-0.0007102368763289,0.0014864910999494837,-0.0005647050474207046,-0.0006134616917571631,-0.0009781160753226043,0.00026840488637072397
2004-06-29,-0.0003233941800863,-0.002976313834538278,-0.0002570913163043554,0.00042032478150490454,-0.0033885882542348494,-0.003718278732553799
2004-06-30,0.0016440003729079,-0.0017917013476787798,0.0013068577458819578,0.0034038325402613815,0.0029378992115849357,0.000653429566499405
2004-07-01,-0.0024032060515671,0.006576614662712242,-0.0019110128925305084,-0.00556796055032774,0.0011459586334553588,0.0047650643808816815
2004-07-02,-0.0014515888657133,-0.0011313298284211493,-0.0026600341792685353,-0.0029335169129840587,-0.002967951726345104,-0.0021853948841416638
2004-07-06,-0.0017903234699954,0.003552515738010147,-0.003150893411896651,-0.004574035673019592,-2.538854173494672e-05,0.0023369551346926927
2004-07-07,0.0018126782262328,2.8162326495981922e-05,0.003194591095368037,0.002704886117119501,0.0030492852515667723,0.0015725578219853683
2004-07-08,-0.0030972702030725,0.0011085085702316746,-0.005450985098270123,-0.004471995751417117,-0.0055252635631104895,-0.0023276208918131254
2004-07-09,0.0019848316228008,0.0004114642818374716,0.0035014357736860052,0.0019398765012606498,0.0010432004221630898,0.000315562635545476
2004-07-12,0.0007989852845757,0.0005253722356953446,0.0014073574730468698,-0.0006894830941405762,-0.002271771161322667,-0.0015630097805521392
2004-07-13,-0.0008618218037054,-0.0012857144515757508,-0.001517117432481066,-0.0003803094069907936,0.000794310516793394,0.00016853526359002723
2004-07-14,-0.0023630332964262,-0.0005225249690683071,-0.004162521527972292,-0.002443280237789744,-0.0034188158223296544,-0.0019047022878003984
2004-07-15,-0.0030335595470334,0.0008597517691454554,-0.005353320462700773,-0.002843446900935098,-0.002544107237389604,-0.00038314070254365066
2004-07-16,0.001177561960322,0.0016475239241712154,0.0020828892952182844,5.9378751149210336e-05,0.0007091092877182621,0.0009624334907582877
2004-07-19,0.0076078769868792,0.010037349170407531,0.013435574056778593,0.003327077469831085,0.006476484322695428,0.007224477743222408
2004-07-20,-0.0014653427471932,-0.008876894090357553,-0.002584325209862302,0.0009538152200541779,-0.0011604193727159347,-0.004875963703400132
2004-07-21,-0.0077500155479836,0.0033384522274940527,-0.013655354610129011,-0.008311661097599723,-0.00898965326320664,-0.002127123103410826
2004-07-22,0.0107659317863861,0.008970717072183738,0.019014691705343176,0.007693049530297416,0.008484330173287298,0.007091832022523484
2004-07-23,-0.0094092146954442,-0.004389009471828701,-0.016560715120855295,-0.008908621620079972,-0.010299966151886376,-0.0064286742033849344
2004-07-26,0.000446249887352,0.001552865080552285,0.0007434075800861135,-0.0007487090343775275,0.0003683497920206833,0.0009112929044528003
2004-07-27,0.0091028207970857,0.0034880337905377253,0.016043907811754136,0.008364569089570482,0.006268309359743677,0.003272661404909488
2004-07-28,-0.0003854463279285,-0.0021237618390430872,-0.000722085159881857,0.001238529194670576,-0.0012180254585314873,-0.001810210942608261
2004-07-29,0.010173295903296,0.007529599256051922,0.01781929905416151,0.007018796260587517,0.0074568066274438224,0.005827010341631271
2004-07-30,0.0043784579855039,0.002903905504908888,0.007586498298475549,0.0018924613163299393,0.005270763841555667,0.003760726074547891
2004-08-02,0.0037047475885361,0.00251584777752162,0.006392305776349668,0.0012173242014700434,0.006866524814777831,0.004881879297441724
2004-08-03,-0.006007000473884401,-0.0013147196824643088,-0.006520488876819412,-0.004208280042875554,-0.0023112583531664133,-0.00042120407212662504
2004-08-04,-0.0014010195538369,-0.0012807799497451028,-0.0014399116045382414,-0.00151013071153545,-0.0013525273473712948,-0.0011778191482143948
2004-08-05,-0.0159805779334282,-0.006110986342789745,-0.01641070170485393,-0.012168161371038006,-0.01053485923197976,-0.005566418638258663
2004-08-06,-0.013539439340659399,-0.004848996931997597,-0.013910113559975415,-0.006178527069978479,-0.003944283195553438,-0.0009148395643097051
2004-08-09,0.00023232488768910002,-0.0005347523562640967,0.00023725500856480776,0.0001151095014459835,0.0036604122709506656,0.002331361603485155
2004-08-10,0.011302459193345,0.0035597319708907983,0.011613426654105382,0.006152639175834955,0.005640096497113167,0.002273340931261386
2004-08-11,-3.084517360020236e-05,0.0012272356935596625,-3.3480625764947195e-05,-0.0006362261459227129,-0.0015447226232890205,-0.0005112536385864591
2004-08-12,-0.0091633466613291,-0.00253446262274661,-0.009415470377685654,-0.006093472442919443,-0.0033133645701298,-0.0007286337391099948
2004-08-13,-0.0001384419190084806,-0.0012224125671266043,-0.00014367719051487963,0.0006557712373399782,-0.0002394652208399684,-0.0007403374424743221
2004-08-16,0.0141501946403263,0.007839670881902119,0.014539231551761107,0.00940780463370543,0.009045842670001102,0.005980011328672741
2004-08-17,0.000122503025216,-0.0031255850962539733,0.00012408044447464436,0.0022097639608650264,0.0011413636625139004,-0.0007633881811411063
2004-08-18,0.0120782340529488,0.005901568206273412,0.012405276885944614,0.007881757679722571,0.007925473046269763,0.004852044515080426
2004-08-19,-0.0042821738918524,-0.0024670163340522067,-0.004399165521207669,-0.002410553701150311,-0.0015215389164199783,-0.0009546543920488218
2004-08-20,0.0065395420613201,0.0023762459832114592,0.006714515400973082,0.004455206220438456,0.002217173728640652,0.0006898435677714965
2004-08-23,-0.0021931782260779997,-0.0006121115875834238,-0.00225378534612933,-0.003091723335679403,-0.002429344181634019,-0.001380607447285429
2004-08-24,-0.0006972479344994001,-0.0014444148858283098,-0.0007175381143302745,-0.0005509890930410808,1.5369575164718338e-05,-0.0004818468538154277
2004-08-25,0.0048865981752727996,0.0008641037783342969,0.005016542919807005,0.005270407237447796,0.0028754088618727627,0.0009545678827094775
2004-08-26,-0.0003890432720461,-0.00032881009487938925,-0.0004012679611883058,-4.0112735366295714e-05,0.0005348906703610999,0.00035905606446316756
2004-08-27,0.0043260126630666,0.0024896787133105794,0.004440252909746124,0.0027734925255796924,0.0019110934732351895,0.0012348355747628346
2004-08-30,-0.008024503005584199,-0.0030098307167584016,-0.008238496272433383,-0.00496550154660092,-0.003447622444384938,-0.001412462047115736
2004-08-31,0.0036799862684819,0.0005872092319727071,0.0037789374344999378,0.0035526967444117303,0.0036971197870002493,0.00181910151147669
2004-09-01,0.0068055667415727,0.005723548765552623,0.006987872730952008,0.004067028222824777,0.004106911610999499,0.003657368180807617
2004-09-02,0.008728745726998801,0.0017433112749634415,0.006344812775144237,0.006209510057647802,0.00872182886097659,0.00420120610156977
2004-09-03,-0.0035432771031775998,-0.0009378697263257778,-0.0026238067399863146,-0.006404028395736104,-0.012037904404460897,-0.007672638030557611
2004-09-07,0.0035129930066166003,-0.0005420890808943125,0.002598983095262573,0.004096692232745771,0.0007035830849762808,-0.000902234266423546
2004-09-08,-0.0030114120443889,-0.0014094704317467045,-0.0022299344279341263,-0.0013322649979265599,0.0018827833767481631,0.00153312889016451
2004-09-09,0.0088923064512447,0.009575717132483555,0.00657954781732652,0.005096542645397007,0.005211985880400143,0.005650234641443156
2004-09-10,0.0051794166171609994,0.0019343328416240528,0.0038411315451411785,0.005386735779813176,0.0035411438819310326,0.0017844210762430301
2004-09-13,0.0008474320773707999,-0.001128329574925592,0.000629305944269877,0.003365638827183906,0.0032003871122750103,0.0013620095146803773
2004-09-14,-0.0008642853663255,-0.0020848719498252543,-0.0006419611639375787,0.000993787952756199,0.001024708899755783,-7.893909812695902e-05
2004-09-15,-0.003401280019158,0.0013893590381495015,-0.0025257906827930113,-0.004225469193401612,-0.0035402480854310335,-0.000663054814798249
2004-09-16,0.0016256048264278,-0.0001821056788668654,0.001206114666951081,0.004320526108612865,0.0022754851284934744,0.000962112565968547
2004-09-17,0.0015577067038192,-0.0010292399088405273,0.0011562220098305857,0.0015917996425910616,0.003350721950679755,0.0012971927906406996
2004-09-20,-0.0005087548343200001,0.0033341794553819635,-0.0003777793532129283,0.000611146568264834,-0.0011173252867844943,0.0010799237242986612
2004-09-21,0.0029015337173339,0.00026931658204749085,0.0021542712431717134,0.004438260329710165,0.008309502115442262,0.004957172009132276
2004-09-22,-0.0035091049939537,0.004335521868150942,-0.002607311012020794,-0.004727071548983196,-0.003787784255615491,0.0006784003481468083
2004-09-23,0.0015048707815283,0.004884688772750104,0.0011171277516361805,-0.00012199126945146527,0.0011816289051949644,0.002823700116529708
2004-09-24,0.001627638362116,-0.0011141615299844298,0.0012087311714337025,0.0018708323811239453,0.002183450693288541,0.00042525163733963953
2004-09-27,-0.0008699329975092,0.003094039438552725,-0.0006463076264940139,-0.001513301836935305,-0.00041444396255039016,0.0015604479353763506
2004-09-28,0.0005566960495253,-0.0022893887906703368,0.00041349896109938946,0.0028878051117927042,0.0027209099020243225,0.0005331590620658185
2004-09-29,0.0035265669709381,0.0005154508020131757,0.0026198147233306344,0.0019660769229601733,0.0019979989717468553,0.0005341975291038358
2004-09-30,0.0016795617300186,0.002187841116727497,0.0012488405855750197,0.0010351953113879782,-0.002205177138043073,-0.0009414686964472327
2004-10-01,0.0027903358432146003,-0.007492848733962186,0.0020756508328105263,0.004046443878107321,0.00487868853172047,-0.001329006786112804
2004-10-04,-0.0009665638503093,-0.0019966708586367987,-0.0016222080973000601,0.00044681589267323826,-0.0019108676052397055,-0.0021023525750166108
2004-10-05,0.0003844208702239,0.00010514915557113862,0.0005983806239728394,0.00026642935810097037,0.000805513743856977,0.0005064867022872225
2004-10-06,0.00020276759185890002,-0.004216669158908719,0.0003155558473838985,0.001601504466590667,0.0019014232544806119,-0.0008779123315355697
2004-10-07,-0.0038222356886126,0.0033241559642307513,-0.005947660650861775,-0.004783582341739999,-0.003468521823824995,0.0004617562583543026
2004-10-08,-0.0009006284947967,0.004574776425718443,-0.0014044361304818688,0.0017262534561347785,0.0010232152729639766,0.0033845269690472874
2004-10-11,0.0006914066515374999,-0.0018835013568267028,0.001078720461900017,0.0020765394381748034,0.003676620568161511,0.0014314101677373485
2004-10-12,0.0027809200583022,0.00535833503294608,0.004337063777812471,0.000381731904633034,0.004552426060421198,0.005119045156408969
2004-10-13,-0.0023891454609933,0.003340865150275783,-0.003720287201557057,-0.002869627662713186,-0.0011240713072035123,0.0016852121312749468
2004-10-14,-0.0007152670802901001,0.004475108228717402,-0.0011152750646124861,-0.001070009479926852,-0.0012841476100642624,0.0016201251908553203
2004-10-15,0.0028626432042131,-0.000634672171611166,0.004465343335045818,0.0032224545091481933,0.0028472395960087464,0.0007812697207210072
2004-10-18,0.0091241785720177,0.006679083201750655,0.014189725471542111,0.005275141601375383,0.0003592645839172473,0.0007751972038507168
2004-10-19,-0.015587483399316199,-0.010053032070967461,-0.024173915072604607,-0.009765930303921025,-0.0070791597489443595,-0.005221620764532224
2004-10-20,-2.1194063061902218e-05,0.0012924481925462765,-5.290648282715458e-05,0.0017517595759503812,0.0024340354250974123,0.0024067752047818147
2004-10-21,-0.0033432515055783,-0.007304075453669341,-0.005261101134215845,0.0007512132752139976,0.0016850191845990494,-0.0015030367931883005
2004-10-22,-0.0060768192963413,0.0012204532208754558,-0.009551972075969056,-0.005445061805291005,-0.005243151130274573,-0.0011782255368444105
2004-10-25,0.0017962211319693,0.0025620113662809703,0.002789654314289944,0.0023089402390364276,0.0038780700520016148,0.0035051243644298262
2004-10-26,0.0172539026090325,0.007362029551743284,0.027058657040022634,0.010833398572149953,0.009707378781888045,0.005220783233731679
2004-10-27,0.0158862354105293,0.008170250798473519,0.024674121290060295,0.010453269709172222,0.008612908716913763,0.005267165606281635
2004-10-28,-0.0015735784063232,-0.0034066965852529276,-0.00245900577288414,-0.0002918440845577026,-0.0006667725614657808,-0.00172775621360307
2004-10-29,0.0028268369886434003,0.002992425859803509,0.004330218008378694,0.0029898781678800623,0.0009784918391432032,0.001329071740118043
2004-11-01,0.002322799427602,0.0006393219145381596,0.0035471876664964932,0.0014664197170579725,0.0021922025637291227,0.0011487503221676073
