date,nav,return
2017-01-03,0.9992096576212275,-0.0007903423787725128
2017-01-04,0.9995355619843072,0.0003261621428434225
2017-01-05,0.9977677335101611,-0.0017686499023971125
2017-01-06,0.9971354047214307,-0.0006337434730484537
2017-01-09,0.9977924479265723,0.0006589307751290185
2017-01-10,0.9991533300265487,0.001363892964718616
2017-01-11,0.998042072548777,-0.0011121991433910017
2017-01-12,0.9959779624824122,-0.0020681593723734792
2017-01-13,0.9930981033631752,-0.0028914887956548174
2017-01-17,0.9917945047118101,-0.0013126584845448708
2017-01-18,0.9934273845428309,0.001646389270421711
2017-01-19,0.9921728429071301,-0.0012628418092964777
2017-01-20,0.989071548164288,-0.003125760561794033
2017-01-23,0.9888031697790591,-0.00027134375235737807
2017-01-24,0.9904598921359835,0.0016754824494489284
2017-01-25,0.9871942261181073,-0.0032971209069694307
2017-01-26,0.9881365121842566,0.0009545092963667567
2017-01-27,0.9890960063934093,0.0009710138197724927
2017-01-30,0.9885778201095727,-0.0005238988738071049
2017-01-31,0.989812180969533,0.0012486228548234113
2017-02-01,0.9894016674085953,-0.0004147388452380163
2017-02-02,0.9906136806805224,0.0012249961889609917
2017-02-03,0.9881766519773783,-0.002460120176686731
2017-02-06,0.9902806193261193,0.0021291409228612057
2017-02-07,0.9880936410857792,-0.0022084429379505277
2017-02-08,0.9885427766755104,0.0004545475965593848
2017-02-09,0.9876158024602018,-0.0009377178582257173
2017-02-10,0.9881282723882152,0.0005188960390638542
2017-02-13,0.9864550652140693,-0.0016933096854944152
2017-02-14,0.9849894451152768,-0.0014857444099336536
2017-02-15,0.9820444995838564,-0.00298982445550533
2017-02-16,0.9806370033375432,-0.0014332306192943456
2017-02-17,0.9812411445850271,0.0006160702129611728
2017-02-21,0.9828463503345837,0.0016358932342115384
2017-02-22,0.9822088868338366,-0.0006485891721835779
2017-02-23,0.9791677960293879,-0.003096175207955687
2017-02-24,0.9790825250963668,-8.708510774846356e-05
2017-02-27,0.9817425055975049,0.0027168092913067987
2017-02-28,0.9807338722644018,-0.0010273909170197548
2017-03-01,0.9815174134000823,0.0007989334903579781
2017-03-02,0.9784801567865694,-0.0030944500546266074
2017-03-03,0.9764064540289675,-0.0021193099760061784
2017-03-06,0.9756039381924285,-0.00082190755010636
2017-03-07,0.9758951698952274,0.00029851427551474963
2017-03-08,0.9750301049880585,-0.0008864322048666162
2017-03-09,0.9749581967635763,-7.374974794560618e-05
2017-03-10,0.9758608331563197,0.0009258206102986666
2017-03-13,0.9779491947525351,0.0021400198934726777
2017-03-14,0.9760630176387607,-0.001928706648459011
2017-03-15,0.9770252237730118,0.0009858032902207992
2017-03-16,0.9768004223218043,-0.00023008766379584156
2017-03-17,0.9759392880893838,-0.0008815866708714593
2017-03-20,0.9776165955099894,0.0017186595939684413
2017-03-21,0.9732259569536664,-0.004491166144773184
2017-03-22,0.9740100702344785,0.0008056847181372451
2017-03-23,0.9740535964384269,4.468763237519546e-05
2017-03-24,0.9744345841221904,0.00039113626309328353
2017-03-27,0.9733564560480291,-0.0011064140084195984
2017-03-28,0.9735639245922572,0.00021314755035417576
2017-03-29,0.9727869428191553,-0.0007980798728005611
2017-03-30,0.9731879507747067,0.0004122258820509206
2017-03-31,0.9736824426435211,0.0005081154862438542
2017-04-03,0.9749215375141549,0.0012725862317797265
2017-04-04,0.9718041352090043,-0.0031975930217925663
2017-04-05,0.971149284843722,-0.0006738501530881846
2017-04-06,0.9695409992876483,-0.0016560641923683006
2017-04-07,0.9693078633352732,-0.00024046012757206192
2017-04-10,0.9671606246990737,-0.0022152287394131553
2017-04-11,0.9667692341343616,-0.00040468000321447484
2017-04-12,0.9655830185055878,-0.0012269894271468296
2017-04-13,0.9647990231321435,-0.0008119398937418421
2017-04-17,0.9636297426843408,-0.0012119419897490546
2017-04-18,0.9635268378596045,-0.00010678875939384991
2017-04-19,0.9635002184886281,-2.7627015595665938e-05
2017-04-20,0.9624758123773296,-0.0010632131593134586
2017-04-21,0.9611930075230024,-0.0013328177579430278
2017-04-24,0.9593565977953376,-0.0019105525251346123
2017-04-25,0.9599436527828111,0.0006119257310812642
2017-04-26,0.9569385903967629,-0.0031304570610335425
2017-04-27,0.9572737237762479,0.00035021409194713193
2017-04-28,0.9574495572470787,0.00018368149721825766
2017-05-01,0.9562970003986018,-0.0012037781413684057
2017-05-02,0.9520614416883,-0.004429124747370672
2017-05-03,0.9515819010595727,-0.0005036866400942586
2017-05-04,0.9496156007416114,-0.0020663490087104996
2017-05-05,0.9511618350311433,0.0016282738913768746
2017-05-08,0.9492101468021126,-0.0020518992217205545
2017-05-09,0.9501811370212039,0.001022945469306924
2017-05-10,0.9550489382258693,0.0051230244581847995
2017-05-11,0.9562227563074478,0.0012290658987161862
2017-05-12,0.9567118432143115,0.0005114780040922362
2017-05-15,0.9568305807791166,0.00012411006056556317
2017-05-16,0.9606862207385829,0.004029595245928164
2017-05-17,0.9567307423086738,-0.004117346896958751
2017-05-18,0.9575896329425749,0.0008977349591887673
2017-05-19,0.9568477903863917,-0.0007746977730989091
2017-05-22,0.9569598528977628,0.00011711634023403583
2017-05-23,0.9566012467230912,-0.00037473481628891303
2017-05-24,0.9555459832079063,-0.001103138344006771
2017-05-25,0.955245108534462,-0.0003148719985553994
2017-05-26,0.9560348782818846,0.000826771830985118
2017-05-30,0.9570184969430677,0.001028852276760972
2017-05-31,0.9564466483874836,-0.0005975313511815683
2017-06-01,0.9542086479310269,-0.0023399114422428813
2017-06-02,0.9525072126430605,-0.0017830851686950755
2017-06-05,0.9528095085293367,0.0003173686059945169
2017-06-06,0.9568241577209085,0.004213485650209847
2017-06-07,0.9571367203816402,0.00032666677383685894
2017-06-08,0.9604340711089008,0.0034450153849971965
2017-06-09,0.9586664272940505,-0.0018404634612861903
2017-06-12,0.9582783576101714,-0.0004048015793923776
2017-06-13,0.9582763448250615,-2.100417998529558e-06
2017-06-14,0.9560111355458208,-0.0023638372077881
2017-06-15,0.9548229512570776,-0.0012428561180564124
2017-06-16,0.9537357884986581,-0.001138601409809148
2017-06-19,0.9552640772250579,0.0016024235902960537
2017-06-20,0.956495971124767,0.0012895846594458416
2017-06-21,0.9599700442076329,0.0036320833414285048
2017-06-22,0.9606230136143977,0.0006801976902350848
2017-06-23,0.9590660025071249,-0.0016208346929087458
2017-06-26,0.9581777538286038,-0.0009261601143186748
2017-06-27,0.9562072693823775,-0.00205649154173404
2017-06-28,0.9560281165108762,-0.00018735778030332106
2017-06-29,0.9538431727679604,-0.0022854387911622753
2017-06-30,0.9519697989335633,-0.0019640270936371884
2017-07-03,0.9477562043760834,-0.004426185118687642
2017-07-05,0.951263114916324,0.003700224302460864
2017-07-06,0.9525173504430862,0.001318494859198438
2017-07-07,0.9540589011493478,0.0016183964581268917
2017-07-10,0.9554222993045597,0.001429050296128942
2017-07-11,0.9580390547993429,0.0027388469964411133
2017-07-12,0.9588240344220831,0.0008193607753335108
2017-07-13,0.9573981753041747,-0.0014870915483129465
2017-07-14,0.9568985373197572,-0.0005218706253109495
2017-07-17,0.9551458583862441,-0.0018316246343340614
2017-07-18,0.9541993819467274,-0.0009909234607538009
2017-07-19,0.9513488773306178,-0.002987325992911516
2017-07-20,0.9495240654983388,-0.0019181310618657799
2017-07-21,0.949294533009466,-0.00024173425109808022
2017-07-24,0.9502218705584909,0.0009768702091701442
2017-07-25,0.9502650764989188,4.546931802607013e-05
2017-07-26,0.9497360323109549,-0.0005567332747963283
2017-07-27,0.9449629523831726,-0.005025691102998553
2017-07-28,0.9444095226481536,-0.0005856628914640005
2017-07-31,0.9424394434756905,-0.0020860433161864478
2017-08-01,0.9419303656260285,-0.0005401703559695381
2017-08-02,0.9409121094015672,-0.0010810313178347686
2017-08-03,0.9405517198632942,-0.0003830214689257705
2017-08-04,0.9437624770136798,0.0034136954753027915
2017-08-07,0.9449282717924976,0.0012352629048220098
2017-08-08,0.9446617938881567,-0.00028200860562188623
2017-08-09,0.9436381902654134,-0.0010835662343560148
2017-08-10,0.9425441189996041,-0.0011594181722356378
2017-08-11,0.9423619882182542,-0.00019323316296659954
2017-08-14,0.9437211288089452,0.0014422701760929968
2017-08-15,0.9431393833723162,-0.0006164378637609769
2017-08-16,0.9423156058524094,-0.0008734419688437578
2017-08-17,0.9431139626037472,0.0008472286210474689
2017-08-18,0.9440149531354989,0.0009553357997842404
2017-08-21,0.9420497048329205,-0.0020817978529374948
2017-08-22,0.9419702427631587,-8.435018805719174e-05
2017-08-23,0.9437455134782424,0.0018846356652162388
2017-08-24,0.9442962869624633,0.000583603817294831
2017-08-25,0.9430283386322351,-0.0013427441659299433
2017-08-28,0.9430527733595206,2.591091517034627e-05
2017-08-29,0.9425156091588123,-0.0005696014219805923
2017-08-30,0.9420797689717898,-0.00046242224827608425
2017-08-31,0.9409001053370264,-0.0012521908161247097
2017-09-01,0.9404508480445954,-0.00047747607836645667
2017-09-05,0.9396847319359609,-0.0008146264211760235
2017-09-06,0.9377973699983935,-0.0020085054842585714
2017-09-07,0.9339627076773402,-0.004089009463803195
2017-09-08,0.9345039994715985,0.0005795646762003503
2017-09-11,0.9356735617322092,0.0012515326432760432
2017-09-12,0.9353097010338532,-0.00038887568617662627
2017-09-13,0.9340997300748939,-0.0012936580873927905
2017-09-14,0.9324290313003791,-0.0017885657395284582
2017-09-15,0.9320889073988876,-0.00036477189155847967
2017-09-18,0.9337221043095196,0.0017521900514723132
2017-09-19,0.9340637118562616,0.0003658556921435352
2017-09-20,0.9333664719742569,-0.0007464585907304144
2017-09-21,0.9333095872318706,-6.0945774349452364e-05
2017-09-22,0.9336935301479601,0.0004113778764751608
2017-09-25,0.9296128418596692,-0.004370479345234601
2017-09-26,0.9300220073291792,0.00044014610285669775
2017-09-27,0.931469862234023,0.0015567963913043492
2017-09-28,0.930782511370108,-0.0007379206690234508
2017-09-29,0.930868645352384,9.253932172526014e-05
2017-10-02,0.9298602567268439,-0.0010832770343858211
2017-10-03,0.9295200333737729,-0.00036588654113323127
2017-10-04,0.9304687022561406,0.0010206007921362836
2017-10-05,0.9300333575708666,-0.0004678767638486292
2017-10-06,0.929405626291801,-0.0006749556604132012
2017-10-09,0.9301788899057415,0.0008319979910447195
2017-10-10,0.9283255898089927,-0.0019924125529623415
2017-10-11,0.9283988058754958,7.886895212938505e-05
2017-10-12,0.9287673726778364,0.000396991896163712
2017-10-13,0.9287634290345756,-4.246104435612352e-06
2017-10-16,0.9278514072217703,-0.000981974294308019
2017-10-17,0.9280451214983578,0.0002087772622638706
2017-10-18,0.9277027230223913,-0.0003689459359623726
2017-10-19,0.9261690097626948,-0.0016532378547944315
2017-10-20,0.9246603191665748,-0.001628958192529617
2017-10-23,0.9253684427559796,0.0007658202420139926
2017-10-24,0.9260175952406765,0.0007015070481153352
2017-10-25,0.924405260117102,-0.00174114955467497
2017-10-26,0.9236518468690891,-0.0008150248386918912
2017-10-27,0.923001343933223,-0.0007042728686909028
2017-10-30,0.9231182060917017,0.00012661103826872022
2017-10-31,0.9227953835832892,-0.00034970874399642415
2017-11-01,0.9218813601737483,-0.0009904941288193525
2017-11-02,0.9211963734306615,-0.0007430313407765787
2017-11-03,0.9217488307054261,0.0005997171620499842
2017-11-06,0.9225237790163785,0.0008407369612384308
2017-11-07,0.9223823654805606,-0.0001532898544562844
2017-11-08,0.9212880035382724,-0.0011864515012903754
2017-11-09,0.9212385917952971,-5.363332941010768e-05
2017-11-10,0.9223106565231916,0.0011637210354000782
2017-11-13,0.9226796048109418,0.00040002604885969184
2017-11-14,0.9230334976554991,0.0003835490052148671
2017-11-15,0.9243959491570409,0.001476058566674432
2017-11-16,0.923136006386455,-0.001362990363312222
2017-11-17,0.9244321584146402,0.0014040748266974656
2017-11-20,0.9236038147703525,-0.0008960567162746846
2017-11-21,0.9236343425036128,3.305284449028889e-05
2017-11-22,0.9230307624165058,-0.000653483807748878
2017-11-24,0.9228721286485855,-0.00017186184294126772
2017-11-27,0.9238810176076702,0.001093205578287515
2017-11-28,0.9223068417440672,-0.001703872937750317
2017-11-29,0.918230253911162,-0.004419990884157898
2017-11-30,0.9156119937690808,-0.0028514200342766305
2017-12-01,0.9145471202381904,-0.0011630183288739993
2017-12-04,0.9053743877548728,-0.010029808503391968
2017-12-05,0.9102110663623134,0.0053421862522911034
2017-12-06,0.9129425309768008,0.0030009134314348263
2017-12-07,0.9162585934454441,0.0036322795314347456
2017-12-08,0.913376189747091,-0.0031458408346428657
2017-12-11,0.9142446852106778,0.0009508628244703221
2017-12-12,0.9104366828767365,-0.004165189467919994
2017-12-13,0.9094032844448343,-0.0011350579906742597
2017-12-14,0.9099567474943437,0.0006086002315763839
2017-12-15,0.9088302634613408,-0.0012379533819655286
2017-12-18,0.9091010652462173,0.00029796739365295366
2017-12-19,0.9083897771693545,-0.0007824081436644814
2017-12-20,0.9068166033539868,-0.0017318268599079145
2017-12-21,0.9048426409265496,-0.002176804460941928
2017-12-22,0.9050304859997115,0.0002075997136579133
2017-12-26,0.9043160564670807,-0.000789398306115241
2017-12-27,0.9052104436632202,0.000989020586047884
2017-12-28,0.9049958030499118,-0.00023711681058369294
2017-12-29,0.9041698823818266,-0.0009126237550514116
2018-01-02,0.9051780466977273,0.001115016475935704
2018-01-03,0.9056388000327944,0.0005090195644359419
2018-01-04,0.9049660788739452,-0.0007428139770787601
2018-01-05,0.9036889635304315,-0.0014112300707478376
2018-01-08,0.9038561599036271,0.00018501539793347455
2018-01-09,0.9035981054080835,-0.0002855039407720916
2018-01-10,0.9035925192199841,-6.182160040002493e-06
2018-01-11,0.9036709022955323,8.674604302383315e-05
2018-01-12,0.9037137466694023,4.7411478848236044e-05
2018-01-16,0.9042858396762958,0.0006330467020136954
2018-01-17,0.9024615313672493,-0.002017402273709834
2018-01-18,0.90129728875456,-0.0012900745042565553
2018-01-19,0.9004794285153679,-0.0009074256068408726
2018-01-22,0.8999918195146381,-0.0005414993227925713
2018-01-23,0.9006582405222425,0.0007404745167169935
2018-01-24,0.8995079420196654,-0.001277175348898263
2018-01-25,0.8983205499488622,-0.0013200462334297391
2018-01-26,0.896316846682099,-0.0022304991986182854
2018-01-29,0.8941106319459623,-0.00246142281527284
2018-01-30,0.8951883090893422,0.0012053062617480848
2018-01-31,0.8956968081149586,0.0005680358204562808
2018-02-01,0.894928473674767,-0.0008578063840692929
2018-02-02,0.8960938720893579,0.0013022252044405658
2018-02-05,0.8976779525989826,0.001767761792557776
2018-02-06,0.8962347563005312,-0.0016076993918288096
2018-02-07,0.8975288973761414,0.0014439755505044616
2018-02-08,0.8959608599453524,-0.0017470606633090968
2018-02-09,0.8963352014702689,0.00041781013172759174
2018-02-12,0.8962419529249923,-0.00010403311743600874
2018-02-13,0.8965048581506496,0.0002933417977135644
2018-02-14,0.8975536797010982,0.001169900576570404
2018-02-15,0.8991221394323283,0.0017474829268735448
2018-02-16,0.9006664301423369,0.0017175538698042114
2018-02-20,0.9015397712772566,0.0009696610262044381
2018-02-21,0.9011683918092463,-0.00041193908448888816
