timestamp,pead_long_only,all_events_long_control,pead_long_short,pead_large_sue_long,pead_abs_sue_long,pead_long_only_25bps,spy
2005-04-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0007627925959106108
2005-04-12,0.0,0.0,0.0,0.0,0.0,0.0,0.00516533507011685
2005-04-13,0.0,0.0,0.0,0.0,0.0,0.0,-0.011794361428777544
2005-04-14,0.0,0.0,0.0,0.0,0.0,0.0,-0.013043707442350505
2005-04-15,0.0,0.0,0.0,0.0,0.0,0.0,-0.013992802028545803
2005-04-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0030657743924320524
2005-04-19,0.0,0.0,0.0,0.0,0.0,0.0,0.007947654074815347
2005-04-20,0.0,0.0,0.0,0.0,0.0,0.0,-0.013950278911895264
2005-04-21,0.0,0.0,0.0,0.0,0.0,0.0,0.01942001524291137
2005-04-22,0.0,0.0,0.0,0.0,0.0,0.0,-0.003793275651234107
2005-04-25,0.0,0.0,0.0,0.0,0.0,0.0,0.006576314256665494
2005-04-26,0.0,0.0,0.0,0.0,0.0,0.0,-0.009713519384149882
2005-04-27,0.0,0.0,0.0,0.0,0.0,0.0,0.003906468824163456
2005-04-28,0.0,0.0,0.0,0.0,0.0,0.0,-0.01253779349208406
2005-04-29,0.0,0.0,0.0,0.0,0.0,0.0,0.013573030942060749
2005-05-02,0.0,0.0,0.0,0.0,0.0,0.0,0.005615072747150229
2005-05-03,0.0,0.0,0.0,0.0,0.0,0.0,0.001718395100251735
2005-05-04,0.0,0.0,0.0,0.0,0.0,0.0,0.007718546873196397
2005-05-05,0.0,0.0,0.0,0.0,0.0,0.0,-0.000340269886738076
2005-05-06,0.0,0.0,0.0,0.0,0.0,0.0,-0.003149958122969365
2005-05-09,0.0,0.0,0.0,0.0,0.0,0.0,0.006234313821016357
2005-05-10,0.0,0.0,0.0,0.0,0.0,0.0,-0.010354632518228102
2005-05-11,0.0,0.0,0.0,0.0,0.0,0.0,0.005488948356440204
2005-05-12,0.0,0.0,0.0,0.0,0.0,0.0,-0.011002888428724766
2005-05-13,0.0,0.0,0.0,0.0,0.0,0.0,-0.0019839200005750124
2005-05-16,0.0,0.0,0.0,0.0,0.0,0.0,0.009332691896493994
2005-05-17,0.0,0.0,0.0,0.0,0.0,0.0,0.006678307750622725
2005-05-18,0.0,0.0,0.0,0.0,0.0,0.0,0.010290804597701042
2005-05-19,0.0,0.0,0.0,0.0,0.0,0.0,0.004208985008299582
2005-05-20,0.0,0.0,0.0,0.0,0.0,0.0,-0.001424966223966928
2005-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.005540650202420672
2005-05-24,0.0,0.0,0.0,0.0,0.0,0.0,-0.002337490135481346
2005-05-25,0.0,0.0,0.0,0.0,0.0,0.0,-0.000753406137460888
2005-05-26,0.0,0.0,0.0,0.0,0.0,0.0,0.005359309633543363
2005-05-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0016665248500675744
2005-05-31,0.0,0.0,0.0,0.0,0.0,0.0,-0.006402973249873489
2005-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.008536385116148848
2005-06-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0021579985019533066
2005-06-03,0.0,0.0,0.0,0.0,0.0,0.0,-0.005051315685779878
2005-06-06,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009156189806465154
2005-06-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0007498293603416251
2005-06-08,0.0,0.0,0.0,0.0,0.0,0.0,-0.0018320116305222678
2005-06-09,0.0,0.0,0.0,0.0,0.0,0.0,0.004754070583709247
2005-06-10,0.0,0.0,0.0,0.0,0.0,0.0,-0.0023243765921956427
2005-06-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0031615458874370006
2005-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0023222625709986566
2005-06-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0019030433784303913
2005-06-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0025599782135845572
2005-06-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0037051990420791103
2005-06-20,0.0,0.0,0.0,0.0,0.0,0.0,0.00032960175955198956
2005-06-21,0.0,0.0,0.0,0.0,0.0,0.0,0.000576936421402996
2005-06-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0008231655823334183
2005-06-23,0.0,0.0,0.0,0.0,0.0,0.0,-0.01406627021009077
2005-06-24,0.0,0.0,0.0,0.0,0.0,0.0,-0.007341891870518924
2005-06-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0014291583757128912
2005-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.008392595777426681
2005-06-29,0.0,0.0,0.0,0.0,0.0,0.0,-0.0026632750917540138
2005-06-30,0.0,0.0,0.0,0.0,0.0,0.0,-0.005424273459917139
2005-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.002936438653994955
2005-07-05,0.0,0.0,0.0,0.0,0.0,0.0,0.008031551128033998
2005-07-06,0.0,0.0,0.0,0.0,0.0,0.0,-0.008382024283628109
2005-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.003933804014111697
2005-07-08,0.0,0.0,0.0,0.0,0.0,0.0,0.011420945379229774
2005-07-11,0.0,0.0,0.0,0.0,0.0,0.0,0.005109956477487243
2005-07-12,0.0,0.0,0.0,0.0,0.0,0.0,0.002624825231659189
2005-07-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0013902660093676467
2005-07-14,0.0,0.0,0.0,0.0,0.0,0.0,0.003920837095146679
2005-07-15,0.0,0.0,0.0,0.0,0.0,0.0,-0.000569848411561269
2005-07-18,0.0,0.0,0.0,0.0,0.0,0.0,-0.003988747751815014
2005-07-19,0.0,0.0,0.0,0.0,0.0,0.0,0.005476294708855356
2005-07-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0034139358720581825
2005-07-21,0.0,0.0,0.0,0.0,0.0,0.0,-0.005832861104336118
2005-07-22,0.0,0.0,0.0,0.0,0.0,0.0,0.006682229835215603
2005-07-25,0.0,0.0,0.0,0.0,0.0,0.0,-0.002833349646696126
2005-07-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0012177820213887802
2005-07-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0036482658800514045
2005-07-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0063007951430578135
2005-07-29,0.0,0.0,0.0,0.0,0.0,0.0,-0.0066628642725390375
2005-08-01,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007269321423938324
2005-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0059842485969683334
2005-08-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0026530226874019736
2005-08-04,0.0,0.0,0.0,0.0,0.0,0.0,-0.008018053977377537
2005-08-05,0.0,0.0,0.0,0.0,0.0,0.0,-0.006789423426684094
2005-08-08,0.0,0.0,0.0,0.0,0.0,0.0,-0.0018718123050138757
2005-08-09,0.0,0.0,0.0,0.0,0.0,0.0,0.006033590817879242
2005-08-10,0.0,0.0,0.0,0.0,0.0,0.0,-0.00048663233785972704
2005-08-11,0.0,0.0,0.0,0.0,0.0,0.0,0.003973446206721798
2005-08-12,0.0,0.0,0.0,0.0,0.0,0.0,-0.006137922756190295
2005-08-15,0.0,0.0,0.0,0.0,0.0,0.0,0.006175829520744136
2005-08-16,0.0,0.0,0.0,0.0,0.0,0.0,-0.013003032588435381
2005-08-17,0.0,0.0,0.0,0.0,0.0,0.0,-8.159787173656063e-05
2005-08-18,0.0,0.0,0.0,0.0,0.0,0.0,-8.169632411525463e-05
2005-08-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0022910806121261285
2005-08-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-08-23,0.0,0.0,0.0,0.0,0.0,0.0,-0.0018780791843246991
2005-08-24,0.0,0.0,0.0,0.0,0.0,0.0,-0.008916487307026877
2005-08-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0036314405850081943
2005-08-26,0.0,0.0,0.0,0.0,0.0,0.0,-0.006825701791336236
2005-08-29,0.0,0.0,0.0,0.0,0.0,0.0,0.007700989166449235
2005-08-30,0.0,0.0,0.0,0.0,0.0,0.0,-0.005259695870484249
2005-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.012639790886807223
2005-09-01,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007339942850752568
2005-09-02,0.0,0.0,0.0,0.0,0.0,0.0,-0.0017959942149425867
2005-09-06,0.0,0.0,0.0,0.0,0.0,0.0,0.01169524171245695
2005-09-07,0.0,0.0,0.0,0.0,0.0,0.0,0.001697539456457342
2005-09-08,0.0,0.0,0.0,0.0,0.0,0.0,-0.0033086659727481482
2005-09-09,0.0,0.0,0.0,0.0,0.0,0.0,0.008906622832166367
2005-09-12,0.0,0.0,0.0,0.0,0.0,0.0,-0.002005949248277683
2005-09-13,0.0,0.0,0.0,0.0,0.0,0.0,-0.005548782049917378
2005-09-14,0.0,0.0,0.0,0.0,0.0,0.0,-0.0036392782255416645
2005-09-15,0.0,0.0,0.0,0.0,0.0,0.0,-0.00048679703031051513
2005-09-16,0.0,0.0,0.0,0.0,0.0,0.0,0.007110770977648784
2005-09-19,0.0,0.0,0.0,0.0,0.0,0.0,-0.0033204109267412907
2005-09-20,0.0,0.0,0.0,0.0,0.0,0.0,-0.00844869048246688
2005-09-21,0.0,0.0,0.0,0.0,0.0,0.0,-0.00934012120129446
2005-09-22,0.0,0.0,0.0,0.0,0.0,0.0,0.003556434353541027
2005-09-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0008237763827756428
2005-09-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0011530182939560873
2005-09-27,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002467645456490919
2005-09-28,0.0,0.0,0.0,0.0,0.0,0.0,0.000987026133724589
2005-09-29,0.0,0.0,0.0,0.0,0.0,0.0,0.008137024720173969
2005-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.003097555984982403
2005-10-03,0.0,0.0,0.0,0.0,0.0,0.0,-0.0035757545882526554
2005-10-04,0.0,0.0,0.0,0.0,0.0,0.0,-0.011256275858248732
2005-10-05,0.0,0.0,0.0,0.0,0.0,0.0,-0.01311671992714769
2005-10-06,0.0,0.0,0.0,0.0,0.0,0.0,-0.0035941150404387168
2005-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0034396285085016576
2005-10-10,0.0,0.0,0.0,0.0,0.0,0.0,-0.008444227337556787
2005-10-11,0.0,0.0,0.0,0.0,0.0,0.0,-0.0014335933239869592
2005-10-12,0.0,0.0,0.0,0.0,0.0,0.0,-0.007852604186118994
2005-10-13,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005961257813040799
2005-10-14,0.0,0.0,0.0,0.0,0.0,0.0,0.010559936294154859
2005-10-17,0.0,0.0,0.0,0.0,0.0,0.0,0.003707806441830108
2005-10-18,0.0,0.0,0.0,0.0,0.0,0.0,-0.010830540221652196
2005-10-19,0.0,0.0,0.0,0.0,0.0,0.0,0.01663528702418593
2005-10-20,0.0,0.0,0.0,0.0,0.0,0.0,-0.017615074181862145
2005-10-21,0.0,0.0,0.0,0.0,0.0,0.0,0.003908944192085428
2005-10-24,0.0,0.0,0.0,0.0,0.0,0.0,0.015491593508846435
2005-10-25,0.0,0.0,0.0,0.0,0.0,0.0,-0.002000589767084837
2005-10-26,0.0,0.0,0.0,0.0,0.0,0.0,-0.002923398542704403
2005-10-27,0.0,0.0,0.0,0.0,0.0,0.0,-0.010639455570981338
2005-10-28,0.0,0.0,0.0,0.0,0.0,0.0,0.014394453051546963
2005-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0027546485918705788
2005-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.002996638509664029
2005-11-02,0.0,0.0,0.0,0.0,0.0,0.0,0.010457594500189016
2005-11-03,0.0,0.0,0.0,0.0,0.0,0.0,0.004271157785959323
