,cash_basis,mtm_rf,rf_index,spy_control,universe_control
2021-10-04,0.99374485185114,0.9901801523417967,1.0,0.9935399606195161,0.9956461108024484
2021-10-05,0.99374485185114,0.9932895385331177,1.0,0.9956405762232678,0.9973737836096289
2021-10-06,0.99374485185114,0.9939561057247003,1.0,0.996488383190872,0.997837494825512
2021-10-07,0.9919645110028411,0.9960239828697944,1.0,0.9982422065791566,0.9997191468477362
2021-10-08,0.9919645110028411,0.9959403348412604,1.0,0.9979279618760752,0.9993185128015554
2021-10-11,0.9919645110028411,0.9956687587908764,1.0,0.9966828087899638,0.9983422041372969
2021-10-12,0.9919645110028411,0.9958220214590366,1.0,0.9962451694936455,0.9984297020976618
2021-10-13,0.9919645110028411,0.9964293815001742,1.0,0.996982793671818,0.9991363677204218
2021-10-14,0.9919645110028411,1.00086253414004,1.0,1.0004133523834182,1.0027031286971926
2021-10-15,0.9919645110028411,0.9997789922852955,1.0,1.0024764358524734,1.003669423534972
2021-10-18,0.9919645110028411,1.0003109203125418,1.0,1.0032846009151204,1.0038656589788524
2021-10-19,0.9919645110028411,1.001616322253199,1.0,1.0053276268411682,1.0055378642196433
2021-10-20,0.9929725032726286,1.0009297957114374,1.0,1.00661927305258,1.0079448898055068
2021-10-21,0.9934611929327923,1.0058313720162597,1.0,1.0074499865393964,1.008487967257552
2021-10-22,0.9966639202083626,1.0058309053326056,1.0,1.0069773210803181,1.0096023486014043
2021-10-25,0.9966639202083626,1.00587445453789,1.0,1.0092868391063956,1.0107672835900967
2021-10-26,0.9966639202083626,1.0069721974886885,1.0,1.009653912726101,1.010126318872094
2021-10-27,0.9999046232382135,1.0054558824308906,1.0,1.0078255179232536,1.0048775850530036
2021-10-28,1.0017583983902314,1.0105479010681357,1.0,1.0112742060150588,1.0088111504964166
2021-10-29,1.0017583983902314,1.0150482441228301,1.0,1.012052250950994,1.0083933557927578
2021-11-01,1.0017583983902314,1.0144458347524588,1.0,1.0127131289743745,1.011205498915887
2021-11-02,1.0017583983902314,1.015123281518976,1.0,1.0142691643880002,1.0122434978190158
2021-11-03,1.0017583983902314,1.0182509079583317,1.0,1.0166284044464153,1.0146758109327763
2021-11-04,1.0017583983902314,1.0237812944312052,1.0,1.0184604614711408,1.0146041157227497
2021-11-05,1.0017583983902314,1.0194729681394423,1.0,1.0198157637963747,1.0177355986518701
2021-11-08,1.0017583983902314,1.0204782853080872,1.0,1.020150409707435,1.0184776860627565
2021-11-09,1.0051308424337135,1.0236716027655932,1.0,1.018827407925928,1.018499804179729
2021-11-10,1.0051308424337135,1.025117750630073,1.0,1.0161053370358524,1.016091456891096
2021-11-11,1.0095834605903613,1.0277532034448529,1.0,1.0161816515776212,1.0170915086347965
2021-11-12,1.0095834605903613,1.0315140139348307,1.0,1.0182277793505714,1.0185536154098376
2021-11-15,1.0095834605903613,1.027062493158602,1.0,1.0183212816091713,1.019022494192859
2021-11-16,1.0121008807067073,1.0279634875596344,1.0,1.019330986163577,1.019556679275979
2021-11-17,1.0108282559857893,1.0274375174143267,1.0,1.0187845380381888,1.0184322269124482
2021-11-18,1.0209850964453626,1.0283762296025898,1.0,1.019233451862942,1.0177659194414979
2021-11-19,1.0265212395861087,1.029104199474892,1.0,1.0190084282361798,1.0171307226481767
2021-11-22,1.0265212395861087,1.0284697842819723,1.0,1.0189228784644528,1.0171332354930414
2021-11-23,1.023748370977849,1.028205172847051,1.0,1.0189123532818327,1.0171804094896575
2021-11-24,1.0246393311772195,1.0283930707555589,1.0,1.019160945863466,1.0172567021746077
2021-11-26,1.024141753722963,1.025039616388104,1.0,1.0160570500851396,1.013863183154409
2021-11-29,1.024141753722963,1.02569619278799,1.0,1.0170516441262796,1.0145384637824577
2021-11-30,1.024141753722963,1.02408461034414,1.0,1.0154546472297667,1.0124535213252532
2021-12-01,1.024141753722963,1.0231168457149884,1.0,1.0145607287028129,1.0113713787871172
2021-12-02,1.024141753722963,1.0255220473172122,1.0,1.0157398635352703,1.0131665831706733
2021-12-03,1.024141753722963,1.0247269478741734,1.0,1.01432965438921,1.0123372881236616
2021-12-06,1.024141753722963,1.0285527841581328,1.0,1.016543000047894,1.014908739573313
2021-12-07,1.0254049021161935,1.0321221076051692,1.0,1.020446826596051,1.018274947234249
2021-12-08,1.0254049021161935,1.0303212475917547,1.0,1.0209887755008291,1.0189487987197847
2021-12-09,1.0254049021161935,1.0294820063926993,1.0,1.0196940303188424,1.01743438226485
2021-12-10,1.0254049021161935,1.03110107665715,1.0,1.021716022917726,1.018608399891606
2021-12-13,1.0254049021161935,1.0307545052797178,1.0,1.0195354975472857,1.0168863552669543
2021-12-14,1.0254049021161935,1.0286643033226113,1.0,1.0178568689793688,1.0153654525428746
2021-12-15,1.0254049021161935,1.0309282502479389,1.0,1.0216427697101549,1.0181882085454717
2021-12-16,1.0288288975319044,1.0272936663506638,1.0,1.0194313392903722,1.017344208164943
2021-12-17,1.0292745573771025,1.0250275702568759,1.0,1.01651775494414,1.0152640543679947
2021-12-20,1.0292745573771025,1.0207873251314166,1.0,1.0131635146360247,1.011041773688194
2021-12-21,1.024704302471139,1.02652514321204,1.0,1.018678693892254,1.0174866488302865
2021-12-22,1.0260568158676717,1.028336692097919,1.0,1.0212744998887713,1.0195278633760325
2021-12-23,1.0260568158676717,1.0312290889098013,1.0,1.0229362354058122,1.0214364260681061
2021-12-27,1.0260568158676717,1.03524966329667,1.0,1.026739488836415,1.0249429838524688
2021-12-28,1.0260568158676717,1.0349909968006523,1.0,1.0265167485993645,1.0250838485727252
2021-12-29,1.0260568158676717,1.036559356589018,1.0,1.026865102031798,1.0258236430473637
2021-12-30,1.02875329842431,1.036372285645096,1.0,1.0260697178897211,1.0253170734798043
2021-12-31,1.0311859590586785,1.0368712014113792,1.0,1.025579577069613,1.0253087690091556
2022-01-03,1.0311859590586785,1.0350421769674578,1.0,1.02650006052841,1.0254176879335821
2022-01-04,1.0311859590586785,1.0347890794350243,1.0,1.026446495573632,1.0264799998391627
2022-01-05,1.0307897559585293,1.0289708369266914,1.0,1.0233675542458718,1.0235777607564158
2022-01-06,1.0335761545673625,1.0284730263135122,1.0,1.023188291293883,1.0240258681284256
2022-01-07,1.0298537531154877,1.026468379358345,1.0,1.0225725104962102,1.0235029408101608
2022-01-10,1.0298537531154877,1.0275256401221984,1.0,1.0223790121478278,1.0229238242863015
2022-01-11,1.0298537531154877,1.028909096981032,1.0,1.0237935204566868,1.0244679878194742
2022-01-12,1.0298537531154877,1.0289315689784695,1.0,1.0242171869461412,1.024647681316059
2022-01-13,1.0283091705035772,1.0276892215009639,1.0,1.0220244956708426,1.0234734346033707
2022-01-14,1.02912934002098,1.0263804014526423,1.0,1.022033200524331,1.0232684076993042
2022-01-18,1.02912934002098,1.0244073666812918,1.0,1.0201269106122526,1.021356462931766
2022-01-19,1.0256579289919527,1.0245945932173686,1.0,1.0190116239683904,1.0202133696820335
2022-01-20,1.0256579289919527,1.0251384782497206,1.0,1.0182374018243703,1.0194006934202655
2022-01-21,1.0256579289919527,1.0233640282532162,1.0,1.0168794319934353,1.0183013311851281
2022-01-24,1.0256579289919527,1.0222037977797824,1.0,1.0171674413051677,1.0188136144987678
2022-01-25,1.0256579289919527,1.0220463362876444,1.0,1.0163359467507582,1.0179886547255323
2022-01-26,1.0256579289919527,1.0221447784951712,1.0,1.0160062523891609,1.0173583668842048
2022-01-27,1.0256579289919527,1.0214970306671944,1.0,1.0138481182106212,1.0146045090075577
2022-01-28,1.0256579289919527,1.042070473655387,1.0,1.0352619645756134,1.03148163440642
2022-01-31,1.0256579289919527,1.0598768291712344,1.0,1.0511774605169413,1.0484927839972367
2022-02-01,1.0256579289919527,1.066142264003604,1.0,1.057255625666188,1.0555106398129104
2022-02-02,1.0256579289919527,1.0773217758631721,1.0,1.0660530382232345,1.0614236589331192
2022-02-03,1.0256579289919527,1.064134841872525,1.0,1.0445592330665363,1.0463856795603805
2022-02-04,1.0240114528552597,1.0637973169515509,1.0,1.0487228045745411,1.0465541840868646
2022-02-07,1.0240114528552597,1.061057287945784,1.0,1.045839979836999,1.046969707961708
2022-02-08,1.0240114528552597,1.0700108630850842,1.0,1.0532070976063024,1.0548506783141214
2022-02-09,1.0240114528552597,1.0896260961982844,1.0,1.0664202499361686,1.070812139625486
2022-02-10,1.0240114528552597,1.0718654380050774,1.0,1.0499640334065348,1.0559247237790061
2022-02-11,1.020746497488317,1.0501025675151485,1.0,1.0321922153191814,1.0431406751694585
2022-02-14,1.020746497488317,1.0440035552388855,1.0,1.0294096253839489,1.0368259270767868
2022-02-15,1.020746497488317,1.0597001423366659,1.0,1.043091726775851,1.0508471903630998
2022-02-16,1.020746497488317,1.0623866653724106,1.0,1.0440579926325333,1.0528826614149003
2022-02-17,1.020746497488317,1.046595879349443,1.0,1.0256216576372748,1.0364076175541905
2022-02-18,1.020746497488317,1.043661436454587,1.0,1.0201525653095116,1.032136129804999
2022-02-22,1.020746497488317,1.03167507102394,1.0,1.011146975046764,1.023096381293134
2022-02-23,1.0236645456764828,1.016547638095024,1.0,0.9962644645055367,1.0079087569377956
2022-02-24,1.030648993012512,1.0273060236582034,1.0,1.0035844185799554,1.0144583449122118
2022-02-25,1.030648993012512,1.0276572728718298,1.0,1.00441555725592,1.015475878461698
2022-02-28,1.030648993012512,1.0266829289412467,1.0,1.0043170495013953,1.0153432181030884
2022-03-01,1.030648993012512,1.0263694852791627,1.0,1.0037321844905953,1.0146755365432123
2022-03-02,1.030648993012512,1.0260714076883293,1.0,1.00442786894238,1.0155378541484361
2022-03-03,1.030648993012512,1.0261590861415109,1.0,1.0042073316059599,1.0153384740670355
2022-03-04,1.025895018951162,1.0246073810079475,1.0,1.0033831533872584,1.0145032428224807
2022-03-07,1.025895018951162,1.021677139944102,1.0,0.9999738427436994,1.0109734454257633
2022-03-08,1.025895018951162,1.0214094653074424,1.0,0.9991228495605233,1.0104239301574176
2022-03-09,1.025895018951162,1.0242495175309363,1.0,1.0021093455872163,1.0131819156778843
2022-03-10,1.025895018951162,1.02166916240004,1.0,1.0015749083214323,1.012842005856175
2022-03-11,1.0248058389996915,1.0174550617103848,1.0,0.9996541618117409,1.0111342035732374
2022-03-14,1.0248058389996915,1.0137229581018696,1.0,0.9985983322817052,1.0102105299858808
2022-03-15,1.0248058389996915,1.0201181107571355,1.0,1.0017521116973287,1.012793534694971
2022-03-16,1.0248058389996915,1.0237352534880855,1.0,1.0050021788217758,1.0161657381634792
2022-03-17,1.0248058389996915,1.027461676480814,1.0,1.0068688147192943,1.0181924616194746
2022-03-18,1.0248058389996915,1.0309068560062828,1.0,1.0086823601960666,1.0198375359884535
2022-03-21,1.0248058389996915,1.0278746444773692,1.0,1.0086433978911808,1.0195198647901231
2022-03-22,1.0248058389996915,1.0311290694498971,1.0,1.0102013572853212,1.0206133048186155
2022-03-23,1.0248058389996915,1.0289071654695863,1.0,1.0084527384351027,1.0188023188109567
2022-03-24,1.0248058389996915,1.0338008893522648,1.0,1.01087660731798,1.0208073161668865
2022-03-25,1.0248058389996915,1.0338528266003653,1.0,1.0116736844389478,1.0217631189117247
2022-03-28,1.0248058389996915,1.033991737997945,1.0,1.0128403410574507,1.0223512829192263
2022-03-29,1.0248058389996915,1.0375546335605952,1.0,1.0148837942238493,1.0250330830616585
2022-03-30,1.0248058389996915,1.0344753987196098,1.0,1.0138512372791224,1.0238422011084656
2022-03-31,1.02284405364356,1.0334057785518296,1.0,1.011263306335786,1.021587800424431
2022-04-01,1.028253716768761,1.034922232147457,1.0,1.0115283979954446,1.0220065759586696
2022-04-04,1.028253716768761,1.036021666012327,1.0,1.0119240536459058,1.0221083200073993
2022-04-05,1.028253716768761,1.035912658361529,1.0,1.0113356577272457,1.0215693802170036
2022-04-06,1.028253716768761,1.0349083170204356,1.0,1.0108757597169653,1.0212909778110744
2022-04-07,1.0331045047720582,1.0364519127663725,1.0,1.0110862029453258,1.021412186176609
2022-04-08,1.0331045047720582,1.0373816347130291,1.0,1.0110654168078947,1.0214184265015944
2022-04-11,1.0331045047720582,1.03754262619925,1.0,1.0109328990207596,1.021339102244426
2022-04-12,1.0331045047720582,1.037546247580149,1.0,1.0109046636586079,1.0213186987262488
2022-04-13,1.0331045047720582,1.0374021968713607,1.0,1.010973543106592,1.0213986563208879
2022-04-14,1.0319582776375589,1.0368103691739854,1.0,1.0103742249546366,1.021015327959454
2022-04-18,1.034487929022777,1.0384663473996647,1.0,1.0104055973629322,1.0206536324889375
2022-04-19,1.034487929022777,1.040268941235226,1.0,1.0129026853015723,1.0236260421401195
2022-04-20,1.0384168043728184,1.0413659746675732,1.0,1.012772200831502,1.0245353089377518
2022-04-21,1.0384168043728184,1.0401246478734532,1.0,1.0108404411725933,1.0224528561812274
2022-04-22,1.0384168043728184,1.0358854151718233,1.0,1.007348779319639,1.018877849093377
2022-04-25,1.0384168043728184,1.0358302703270603,1.0,1.0080662892450214,1.0193193683828863
2022-04-26,1.0384168043728184,1.0327551351160298,1.0,1.004461297792637,1.0162070491261697
2022-04-27,1.0384168043728184,1.0311464792101999,1.0,1.0045816981331321,1.0162021392006537
2022-04-28,1.0384168043728184,1.0396435418309846,1.0,1.0171626651884589,1.0255552592843802
2022-04-29,1.0384168043728184,1.0165877344491598,1.0,0.9865984300285161,0.9995335548827099
2022-05-02,1.0384168043728184,1.0218122954960227,1.0,0.9913929338415784,1.0024943913658348
2022-05-03,1.0384168043728184,1.0269728597360535,1.0,0.9950659926927728,1.007886348109601
2022-05-04,1.0384168043728184,1.0546346129016275,1.0,1.019579200622705,1.031118724072569
2022-05-05,1.0384168043728184,1.0279675458179578,1.0,0.9900976558470505,1.0037264201673601
2022-05-06,1.0384168043728184,1.0205527538485708,1.0,0.9853224668153949,0.9953484774771628
2022-05-09,1.0384168043728184,0.996107716229627,1.0,0.9598620220005541,0.968961560813544
2022-05-10,1.0384168043728184,0.9896187136460312,1.0,0.9616406695893146,0.9684119348055684
2022-05-11,1.0357801128109196,0.9786220422422299,1.0,0.949368079516046,0.9574135682375521
2022-05-12,1.0280331238479692,0.9826783224498182,1.0,0.9485319608432216,0.9615560893823331
2022-05-13,1.0280331238479692,1.0004582615880273,1.0,0.9656432869896048,0.9806977978469136
2022-05-16,1.0280331238479692,0.9938713547722634,1.0,0.9625205083070729,0.9765093642313112
2022-05-17,1.0280331238479692,1.0111466793574564,1.0,0.9782869015931118,0.9933916360490707
2022-05-18,1.0280331238479692,0.9805982681755898,1.0,0.9467541150210339,0.962751602637987
2022-05-19,1.0280331238479692,0.9811732295095451,1.0,0.942156386304019,0.9625403122698944
2022-05-20,1.0280331238479692,0.9826748214973432,1.0,0.9424823222641001,0.9629659934043753
2022-05-23,1.0280331238479692,0.9906595443461248,1.0,0.9564477676141155,0.9732250496629681
2022-05-24,1.0280331238479692,0.9826293378455146,1.0,0.9506431714994918,0.9665169707466827
2022-05-25,1.0016964296146722,0.989737082881027,1.0,0.9570832505933474,0.9763931699126794
2022-05-26,0.9939045540823269,1.0010845586605215,1.0,0.9654728638665194,0.985891222764771
2022-05-27,0.9939045540823269,1.0104299513127792,1.0,0.971576756768723,0.9921707107019895
2022-05-31,0.9939045540823269,1.0038711282108854,1.0,0.9695495751485574,0.9885406395314669
2022-06-01,0.9939045540823269,0.9975460510603285,1.0,0.966643715615877,0.9846673628521271
2022-06-02,0.9939045540823269,1.0123434330960954,1.0,0.9733954205090266,0.9918406467872866
2022-06-03,0.9939045540823269,1.002303759604197,1.0,0.966290648638671,0.9863623456237883
2022-06-06,0.9939045540823269,1.0047826623321465,1.0,0.9676897984959854,0.9880520909532854
2022-06-07,0.9939045540823269,1.0096618264178645,1.0,0.9721114334474513,0.9926675328013551
2022-06-08,0.9939045540823269,1.007115913482124,1.0,0.9670517351999564,0.9858484784901748
2022-06-09,0.9990129454500406,1.0004037769622436,1.0,0.9560672242536951,0.9751141436523826
2022-06-10,0.9979680134813255,0.9875962300332206,1.0,0.9451549922802392,0.9647582330968034
2022-06-13,0.9979680134813255,0.9745925864428784,1.0,0.9326280267091168,0.9510085375689235
2022-06-14,0.9979680134813255,0.9763251741201032,1.0,0.931671563181809,0.9492651810506813
2022-06-15,0.9979680134813255,0.98238004058103,1.0,0.9361829708507716,0.9530289482386337
2022-06-16,0.9979680134813255,0.9692784116057311,1.0,0.9255468707336815,0.9412063141285503
2022-06-17,0.9979680134813255,0.9738908390066419,1.0,0.9262567938397358,0.9425575365904127
2022-06-21,0.9979680134813255,0.9812675962290667,1.0,0.9356490285438355,0.9493819545418334
2022-06-22,0.9972464557178347,0.9804286198842579,1.0,0.9349390195472567,0.9486838648329341
2022-06-23,0.9953106302757697,0.9862859139527336,1.0,0.9382748831097237,0.9516315745088891
2022-06-24,0.9878190886021205,0.9941095542770314,1.0,0.9463099528736062,0.9600432833723032
2022-06-27,0.9878190886021205,0.993329176303251,1.0,0.9456838884726715,0.9599595289536866
2022-06-28,0.9878190886021205,0.9880572533911122,1.0,0.9423477235487412,0.9573774167425548
2022-06-29,0.9878190886021205,0.9888352255006495,1.0,0.9422174298641597,0.9563884938333843
2022-06-30,0.989933276520497,0.9862023147571813,1.0,0.9408804423950464,0.9552205731810071
2022-07-01,0.985573139479845,0.985445106271734,1.0,0.9420394698667296,0.9565241864974597
2022-07-05,0.985573139479845,0.986011573067937,1.0,0.9421902884881297,0.9563782739043873
2022-07-06,0.985573139479845,0.9869339121440772,1.0,0.9424604888887154,0.9563831755702062
2022-07-07,0.985573139479845,0.988472326266399,1.0,0.9436627626651573,0.9576983623664658
2022-07-08,0.985573139479845,0.9884037580029577,1.0,0.9435957284205297,0.9574232344368171
2022-07-11,0.985573139479845,0.9876474159303884,1.0,0.9426657521827965,0.9566096085457668
2022-07-12,0.985573139479845,0.9867858020218089,1.0,0.9419536018382529,0.9562126913813349
2022-07-13,0.985573139479845,0.9870283523802571,1.0,0.9415347069272276,0.9558339790710831
2022-07-14,0.9849942905770138,0.9872998919024918,1.0,0.9413279659412735,0.9551861024739067
2022-07-15,0.9868046453192643,0.9875357897743203,1.0,0.9422858816560358,0.9561849014947065
2022-07-18,0.9868046453192643,0.9874656578303664,1.0,0.942159477597122,0.9561241156155117
2022-07-19,0.9868046453192643,0.9875480126605144,1.0,0.9425696918870413,0.9565806519076359
2022-07-20,0.9868046453192643,0.9874476398769598,1.0,0.9426690647548112,0.95671002493876
2022-07-21,0.9868046453192643,0.9873695999947646,1.0,0.9428080837539597,0.95681713749288
2022-07-22,0.9868046453192643,0.9878167851341789,1.0,0.9425189177807674,0.9565912444449559
2022-07-25,0.9868046453192643,0.9870942346421961,1.0,0.9425058894376915,0.9565588171556784
2022-07-26,0.9868046453192643,0.989072742399764,1.0,0.942632912724385,0.9566549775519525
2022-07-27,0.9868046453192643,0.9875646485483183,1.0,0.9422180871967367,0.9562956700032469
2022-07-28,0.9877729429066783,0.9909138765073422,1.0,0.9432704328077658,0.9576790444774979
2022-07-29,0.9877729429066783,0.991728496804344,1.0,0.9450068736074009,0.9590117334956685
2022-08-01,0.9877729429066783,0.9843214505602299,1.0001,0.9447749099177774,0.958882817287856
2022-08-02,0.9877729429066783,0.9859887779828885,1.00020001,0.9442022600557142,0.9584553651697754
2022-08-03,0.9877729429066783,0.9881336288306021,1.0003000300009999,0.9457112646073198,0.9596269924320957
2022-08-04,0.9877729429066783,0.9904059276789621,1.000400060004,0.9456940715091637,0.9595390346919774
2022-08-05,0.9877729429066783,0.9904161622421007,1.0005001000100002,0.9455808302403308,0.9598161279575366
2022-08-08,0.9877729429066783,0.9892972538922233,1.0006001500200012,0.945517976964572,0.9601575464031274
2022-08-09,0.9877729429066783,0.9931873069817905,1.0007002100350033,0.9451898543977537,0.9595842498682264
2022-08-10,0.9877729429066783,0.9924425603768194,1.0008002800560067,0.9472131739665783,0.9618980482331632
2022-08-11,0.9877729429066783,0.9915161614989364,1.0009003600840123,0.9472595118380067,0.9622861677362755
2022-08-12,0.9877729429066783,0.9939830329714929,1.0010004501200207,0.9489321121586028,0.9639663027553963
2022-08-15,0.9877729429066783,0.995006927449027,1.0011005501650327,0.9493803300386381,0.964194123000591
2022-08-16,0.9877729429066783,0.9987622293813769,1.0012006602200492,0.9496179977453669,0.9645380842832074
2022-08-17,0.9877729429066783,0.9981649978648913,1.0013007802860712,0.948965804461394,0.9636205962217523
2022-08-18,0.9887523799689789,0.9975335099318031,1.0014009103640997,0.9492757163241142,0.964064336274371
2022-08-19,0.9874984115448078,0.9975906572154656,1.001501050455136,0.9481251451287726,0.9628341840110021
2022-08-22,0.9874984115448078,0.9927876381417142,1.0016012005601815,0.9462968985871459,0.9609851153612018
2022-08-23,0.9874984115448078,0.992026299658069,1.0017013606802376,0.9461175921927922,0.9609088587029904
2022-08-24,0.990519014258479,0.9921309790934708,1.0018015308163057,0.9464316259854345,0.9615002981405768
2022-08-25,0.9985514064323674,0.9935471779097804,1.0019017109693873,0.9465885145709073,0.9616798349764438
2022-08-26,0.9961345514076502,0.9981271988441492,1.0020019011404842,0.9480148055461537,0.9630636995020785
2022-08-29,0.9961345514076502,0.9982381848987689,1.0021021013305982,0.9479198458776215,0.9629928737799416
2022-08-30,0.9961345514076502,0.9987906265688857,1.0022023115407312,0.9477079140446916,0.9627712537110383
2022-08-31,0.9961345514076502,0.9992046318413452,1.0023025317718852,0.9475709701229788,0.9626567522047476
2022-09-01,0.9961345514076502,1.0012337374605864,1.0024027620250624,0.9478351456817351,0.9627178577755189
2022-09-02,0.9961345514076502,1.0005264296724217,1.0025030023012649,0.9468470184432258,0.9620279049849766
2022-09-06,0.9961345514076502,0.9997672398363038,1.002603252601495,0.9463630931893444,0.9616444728144522
2022-09-07,0.9961345514076502,1.002860247041722,1.0027035129267552,0.9490793746409357,0.9649265792400932
2022-09-08,0.9961345514076502,1.0052751048941309,1.0028037832780479,0.9501140188221548,0.9663930647898483
2022-09-09,0.9961345514076502,1.0083083931229413,1.0029040636563757,0.9530670977410404,0.9693563284809626
2022-09-12,0.9961345514076502,1.0109470998147148,1.0030043540627414,0.9551624221802113,0.971239130115642
2022-09-13,0.9961345514076502,1.0039626163747533,1.0031046544981477,0.9469479594466967,0.963811892428414
2022-09-14,0.9961345514076502,1.005894357214451,1.0032049649635975,0.9477131146850823,0.9640441855769415
2022-09-15,0.9961345514076502,1.0044347143683652,1.003305285460094,0.9456886487303602,0.9626300080763788
2022-09-16,0.9975181340562531,1.0032125729395083,1.00340561598864,0.9440934982707554,0.9602181962960316
2022-09-19,0.9975181340562531,1.0020223181725565,1.0035059565502389,0.9460657780220237,0.9623053591049988
2022-09-20,0.9968269127811464,0.9981609944509782,1.0036063071458938,0.9432766607464393,0.9583782572546103
2022-09-21,0.9968269127811464,0.9944975755158547,1.0037066677766084,0.9396257164614248,0.9550387533582243
2022-09-22,1.006557229362304,0.991621521444815,1.0038070384433861,0.9378689951328905,0.9517451150204799
2022-09-23,1.0017436232321597,0.9896688763594641,1.0039074191472306,0.933571309115068,0.9472669019367863
2022-09-26,1.0017436232321597,0.9869610272445745,1.0040078098891454,0.9310886447905194,0.9436654843989669
2022-09-27,1.0017436232321597,0.9881143635928163,1.0041082106701342,0.9305031808714246,0.943228559494475
2022-09-28,0.9982011308451467,0.993605952994255,1.0042086214912012,0.9355331478167661,0.9494140420939804
2022-09-29,0.9968225458912234,0.9876109157266687,1.0043090423533503,0.9297774985805247,0.9441061692813459
2022-09-30,0.9914546799809754,0.9841245435055079,1.0044094732575857,0.9260955799332145,0.9414555787977876
2022-10-03,0.9914546799809754,0.9914764314595585,1.0045099142049114,0.9321154735309863,0.9481630822021447
2022-10-04,0.9914546799809754,0.9977509335468945,1.0046103651963318,0.9393534315086751,0.9564645735703932
2022-10-05,0.9914546799809754,0.9976620625578868,1.0047108262328515,0.93886588653015,0.955576643050313
2022-10-06,0.990338194725298,0.9966596348680109,1.0048112973154748,0.936465601031939,0.9530601836411122
2022-10-07,0.990338194725298,0.9906564135835177,1.0049117784452064,0.9308765649067058,0.9478674857597861
2022-10-10,0.990338194725298,0.989735200495026,1.005012269623051,0.9294416270129895,0.9466484931866387
2022-10-11,0.990338194725298,0.9890851487330063,1.0051127708500134,0.9282731712789811,0.9456911907722658
2022-10-12,0.990338194725298,0.9877508883302459,1.0052132821270983,0.9276893825317102,0.9446945168836322
2022-10-13,0.9886811878176662,0.9915149342793131,1.0053138034553109,0.93354024321568,0.9498335802138913
2022-10-14,0.9886811878176662,0.9840978529583653,1.0054143348356563,0.9277198272532365,0.9436805954074818
2022-10-17,0.9886811878176662,0.9942789389353215,1.00551487626914,0.9377943916054051,0.9534453934332887
