date,mean_abs_corr_raw
2015-11-23,0.39074899498060084
2015-11-24,0.3912056733836316
2015-11-25,0.3880538077825182
2015-11-27,0.3568610569545647
2015-11-30,0.34853504224706366
2015-12-01,0.34903023767173313
2015-12-02,0.3433189132612134
2015-12-03,0.32172990355950726
2015-12-04,0.31737044742107906
2015-12-07,0.32855939467116385
2015-12-08,0.33203378730113514
2015-12-09,0.33071739907234426
2015-12-10,0.33050551265465455
2015-12-11,0.3248077676892698
2015-12-14,0.3355754914928586
2015-12-15,0.3260773969976373
2015-12-16,0.3288230724440945
2015-12-17,0.3268512765875258
2015-12-18,0.3306942612490526
2015-12-21,0.34225767545771085
2015-12-22,0.3481427061403834
2015-12-23,0.3318733539741357
2015-12-24,0.33515217571800965
2015-12-28,0.32364475251226216
2015-12-29,0.3260016701402708
2015-12-30,0.3257673029424109
2015-12-31,0.31793275675347005
2016-01-04,0.32709986143775654
2016-01-05,0.3381593660590197
2016-01-06,0.3383655133637625
2016-01-07,0.34555577300074514
2016-01-08,0.3701073729306552
2016-01-11,0.3759489052548529
2016-01-12,0.37977979854869015
2016-01-13,0.38354716898771585
2016-01-14,0.40468819659919025
2016-01-15,0.4107631263815923
2016-01-19,0.43053385345853556
2016-01-20,0.43809165989914645
2016-01-21,0.4288461623062036
2016-01-22,0.427083685156136
2016-01-25,0.43951094499116217
2016-01-26,0.44999137828423796
2016-01-27,0.44632494231493525
2016-01-28,0.44652157703201556
2016-01-29,0.4275736927667845
2016-02-01,0.4426418242729459
2016-02-02,0.44172694120318984
2016-02-03,0.45376307650459097
2016-02-04,0.4492411699121427
2016-02-05,0.452432516534973
2016-02-08,0.4523375385819494
2016-02-09,0.45080049881248285
2016-02-10,0.44903786198104734
2016-02-11,0.44287117381099866
2016-02-12,0.4338989024212003
2016-02-16,0.4321171071743444
2016-02-17,0.4427395429790802
2016-02-18,0.4489177517750255
2016-02-19,0.4463661014605285
2016-02-22,0.44440152323733184
2016-02-23,0.44975384596163437
2016-02-24,0.4534655477500128
2016-02-25,0.45383411419455316
2016-02-26,0.45490658811883516
2016-02-29,0.4524915522549352
2016-03-01,0.4493440186596367
2016-03-02,0.4614206438331723
2016-03-03,0.46253087677623034
2016-03-04,0.4529771980104656
2016-03-07,0.45181921952794946
2016-03-08,0.45161586008255755
2016-03-09,0.44983976590109553
2016-03-10,0.4522682602022927
2016-03-11,0.44887791121289305
2016-03-14,0.4570196345190823
2016-03-15,0.4558100940150737
2016-03-16,0.4508504937141966
2016-03-17,0.45057170886583575
2016-03-18,0.4448652917696405
2016-03-21,0.44158357923247477
2016-03-22,0.4403012825555247
2016-03-23,0.4377466861318557
2016-03-24,0.43735986556137235
2016-03-28,0.4358010012982113
2016-03-29,0.4322014145154083
2016-03-30,0.4334452475037909
2016-03-31,0.43014866705963883
2016-04-01,0.42369146028834437
2016-04-04,0.4246134232274112
2016-04-05,0.42358942417297746
2016-04-06,0.40677417265068866
2016-04-07,0.40268688850841744
2016-04-08,0.41054514667941483
2016-04-11,0.4129171546687414
2016-04-12,0.39489077127022426
2016-04-13,0.3926203377985761
2016-04-14,0.37818734038854035
2016-04-15,0.37921625900219685
2016-04-18,0.38097848222962644
2016-04-19,0.3852066705329071
2016-04-20,0.3758236687593083
2016-04-21,0.36769569535404534
2016-04-22,0.36724147200457746
2016-04-25,0.35789235790496665
2016-04-26,0.3726595025156219
2016-04-27,0.3492290892624696
2016-04-28,0.34796263679784983
2016-04-29,0.3307083932851803
2016-05-02,0.3348264819253733
2016-05-03,0.33920755878798936
2016-05-04,0.32825000927432646
2016-05-05,0.3280243176812952
2016-05-06,0.3304800728916445
2016-05-09,0.33395054311884775
2016-05-10,0.339594250323139
2016-05-11,0.3378202872155123
2016-05-12,0.32743439702915106
2016-05-13,0.30969570599343754
2016-05-16,0.31120650184337084
2016-05-17,0.31927007250118933
2016-05-18,0.3161487792643759
2016-05-19,0.3074866852648027
2016-05-20,0.30485143143885657
2016-05-23,0.2997344801986977
2016-05-24,0.30259738084023463
2016-05-25,0.3120927734099694
2016-05-26,0.28494620844769
2016-05-27,0.28520245943028216
2016-05-31,0.2885787571101862
2016-06-01,0.28938757625199424
2016-06-02,0.29364937606335595
2016-06-03,0.2828540495591874
2016-06-06,0.2805373066904505
2016-06-07,0.2800886734848822
2016-06-08,0.26679820354424505
2016-06-09,0.2674480161317907
2016-06-10,0.2683999481844618
2016-06-13,0.27666447538735783
2016-06-14,0.2808253682357143
2016-06-15,0.27855508817873015
2016-06-16,0.2791104655777746
2016-06-17,0.2803136625181535
2016-06-20,0.2778133947338534
2016-06-21,0.284122348001102
2016-06-22,0.28405045653822075
2016-06-23,0.27724590079445666
2016-06-24,0.29116583228007503
2016-06-27,0.36853717168151023
2016-06-28,0.38451202380658733
2016-06-29,0.4004771380528373
2016-06-30,0.4150953769031886
2016-07-01,0.4103353215681109
2016-07-05,0.40204935297773525
2016-07-06,0.4032337512129611
2016-07-07,0.40403941910004854
2016-07-08,0.40239492829378626
2016-07-11,0.40996116743120525
2016-07-12,0.41323647668631425
2016-07-13,0.41838796042870646
2016-07-14,0.4186270159636989
2016-07-15,0.4265128994212228
2016-07-18,0.43159483900936774
2016-07-19,0.43669643614504183
2016-07-20,0.4402571222009697
2016-07-21,0.4375103218872446
2016-07-22,0.44338444299218077
2016-07-25,0.45101774183762355
2016-07-26,0.4495398599847815
2016-07-27,0.4490880125221203
2016-07-28,0.4439993488297808
2016-07-29,0.43526281250210996
2016-08-01,0.4269941233896413
2016-08-02,0.4252550690099888
2016-08-03,0.42711281404986046
2016-08-04,0.4264875843318927
2016-08-05,0.4219512602810249
2016-08-08,0.4216905492010357
2016-08-09,0.4227232793619589
2016-08-10,0.4275344054065147
2016-08-11,0.42036497034438836
2016-08-12,0.41741661919896067
2016-08-15,0.4198689912958759
2016-08-16,0.4258218790538338
2016-08-17,0.43030420378947837
2016-08-18,0.43025087001632345
2016-08-19,0.41950048953480995
2016-08-22,0.41617640479676904
2016-08-23,0.4179120478937817
2016-08-24,0.4198199392752812
2016-08-25,0.4236870750965153
2016-08-26,0.42304577148057976
2016-08-29,0.42901933170528667
2016-08-30,0.43306700713141816
2016-08-31,0.43557482116245305
2016-09-01,0.4369567093032657
2016-09-02,0.4334509554705742
2016-09-06,0.43330754123507287
2016-09-07,0.42491038732603187
2016-09-08,0.41914416820192063
2016-09-09,0.42123753366781425
2016-09-12,0.44987443853164616
2016-09-13,0.4585489677418627
2016-09-14,0.46880125350051266
2016-09-15,0.46720264533647904
2016-09-16,0.47244901158474845
2016-09-19,0.4708574585738756
2016-09-20,0.4606203401155731
2016-09-21,0.386324666936768
2016-09-22,0.3566738630765224
2016-09-23,0.33648200432265063
2016-09-26,0.31924773897232306
2016-09-27,0.32720396068053864
2016-09-28,0.33733033637587073
2016-09-29,0.33172053379128635
2016-09-30,0.33197053644986313
2016-10-03,0.3386625600687393
2016-10-04,0.31785737624443067
2016-10-05,0.3168381856668676
2016-10-06,0.3157146328952459
2016-10-07,0.31335055520001337
2016-10-10,0.3148962977252625
2016-10-11,0.31371121980949657
2016-10-12,0.3309792378124033
2016-10-13,0.33776001028255764
2016-10-14,0.34208538351648066
2016-10-17,0.3413053320022921
2016-10-18,0.3420910737792416
2016-10-19,0.3428882981931969
2016-10-20,0.3450712095758887
2016-10-21,0.3475062528029037
2016-10-24,0.3503329088508649
2016-10-25,0.36137487355031545
2016-10-26,0.3519605885812722
2016-10-27,0.344159433616594
2016-10-28,0.34100301336144595
2016-10-31,0.32815960832337654
2016-11-01,0.31843258756332987
2016-11-02,0.3207111843031555
2016-11-03,0.3220594773479311
2016-11-04,0.3235623676074277
2016-11-07,0.32196696751933346
2016-11-08,0.368156794444881
2016-11-09,0.36589533284991965
2016-11-10,0.3507023339227943
2016-11-11,0.3308397556800595
2016-11-14,0.3233475028817678
2016-11-15,0.31800901912680296
2016-11-16,0.3195247649511056
2016-11-17,0.3188015490999191
2016-11-18,0.3123427608285009
2016-11-21,0.3086558124927077
2016-11-22,0.3085131846204443
2016-11-23,0.3024324214021594
2016-11-25,0.2991391988672613
2016-11-28,0.29942537574177136
2016-11-29,0.3036142996448728
2016-11-30,0.3025552630810955
2016-12-01,0.3017262569215493
2016-12-02,0.3092767654115492
2016-12-05,0.3093068283843931
2016-12-06,0.28125375908461325
2016-12-07,0.27076018549711833
2016-12-08,0.273321633200064
2016-12-09,0.2708172912636249
2016-12-12,0.26101245226569425
2016-12-13,0.2616652866541926
2016-12-14,0.2637588348477855
2016-12-15,0.26511067404159505
2016-12-16,0.2617535914346671
2016-12-19,0.26131412231294576
2016-12-20,0.25979194427674845
2016-12-21,0.25677353085835647
2016-12-22,0.2529708630960601
2016-12-23,0.2519132597046871
2016-12-27,0.2526273626517687
2016-12-28,0.250531339867136
2016-12-29,0.2561740781054917
2016-12-30,0.25587375681938385
2017-01-03,0.25901120124256494
2017-01-04,0.2612652859950164
2017-01-05,0.26044732225339534
2017-01-06,0.2611829839506244
2017-01-09,0.24953784831557657
2017-01-10,0.24892319430504053
2017-01-11,0.24645394120254593
2017-01-12,0.24654947490761572
2017-01-13,0.24570623683682266
2017-01-17,0.24811430458779668
2017-01-18,0.25318132077264177
2017-01-19,0.2549957459745484
2017-01-20,0.25776566589791344
2017-01-23,0.2555058055495366
2017-01-24,0.25380081144592115
2017-01-25,0.25910189682963203
2017-01-26,0.26241342210234536
2017-01-27,0.26619183593457196
2017-01-30,0.2641304295433629
2017-01-31,0.26302319642906635
2017-02-01,0.2601738103246635
2017-02-02,0.25493915659517424
2017-02-03,0.2528115114885807
2017-02-06,0.23252327216238627
2017-02-07,0.23416963087532702
2017-02-08,0.23490980054657376
2017-02-09,0.22882507954838222
2017-02-10,0.23012977746490373
2017-02-13,0.23216446582292485
2017-02-14,0.23231933848469372
2017-02-15,0.23346983227284146
2017-02-16,0.23448520979655876
2017-02-17,0.23789059952263986
2017-02-21,0.23629616590266211
2017-02-22,0.2407323971813462
2017-02-23,0.24201456628572915
2017-02-24,0.2410289115399593
2017-02-27,0.23702418520932517
2017-02-28,0.23707281531256102
2017-03-01,0.23679140536657778
2017-03-02,0.23058127505766382
2017-03-03,0.23709358362831456
2017-03-06,0.23585332624129685
2017-03-07,0.23862882450761683
2017-03-08,0.21980917471190753
2017-03-09,0.22218437575000274
2017-03-10,0.22499310188101188
2017-03-13,0.22381142718305475
2017-03-14,0.2206367934033644
2017-03-15,0.2186770282858981
2017-03-16,0.22089449176398038
2017-03-17,0.2152725168247598
2017-03-20,0.21392190384675974
2017-03-21,0.2126853319129473
2017-03-22,0.23610993852736023
2017-03-23,0.23982336859311568
2017-03-24,0.23861736164281064
2017-03-27,0.23667983152932345
2017-03-28,0.22746366057980982
2017-03-29,0.22734007813071447
2017-03-30,0.22182243753329048
2017-03-31,0.21924082446105883
2017-04-03,0.22138878581918964
2017-04-04,0.22231940252618268
2017-04-05,0.2218418595750933
2017-04-06,0.22297545828477422
2017-04-07,0.22403408343554984
2017-04-10,0.22565656921351696
2017-04-11,0.22475520109050726
2017-04-12,0.22509525999195343
2017-04-13,0.2244649572658598
2017-04-17,0.22875278533384802
2017-04-18,0.23627270606704148
2017-04-19,0.23501430652838473
2017-04-20,0.23486470035679965
2017-04-21,0.23044887992091379
2017-04-24,0.22483720610122493
2017-04-25,0.24257413057705243
2017-04-26,0.2524193587281181
2017-04-27,0.24705263995521257
2017-04-28,0.24646306331168766
2017-05-01,0.2466701611265983
2017-05-02,0.24842751173935293
2017-05-03,0.24855794945056703
2017-05-04,0.24649621047366638
2017-05-05,0.24495622352159774
2017-05-08,0.24654003437326585
2017-05-09,0.24594418358728268
2017-05-10,0.24599515141968126
2017-05-11,0.24297783487992952
2017-05-12,0.24422034248600347
2017-05-15,0.24199911612779618
2017-05-16,0.24585238562578754
2017-05-17,0.24984027682668064
2017-05-18,0.30106166231926096
2017-05-19,0.29663786553059057
2017-05-22,0.3008449148353478
2017-05-23,0.30440591513420207
2017-05-24,0.3068956247749869
2017-05-25,0.30622336323188926
2017-05-26,0.29762622865462607
2017-05-30,0.29440208464104956
2017-05-31,0.29552117052088617
2017-06-01,0.29266627236610876
2017-06-02,0.2877934471020082
2017-06-05,0.28575269599931935
2017-06-06,0.28522035080495456
2017-06-07,0.2831214698110972
2017-06-08,0.28412369431085904
2017-06-09,0.280263265626256
2017-06-12,0.2785476350901461
2017-06-13,0.2815278025278678
2017-06-14,0.28569200400080375
2017-06-15,0.2857913912621812
2017-06-16,0.26760330759943335
2017-06-19,0.2638292798929865
2017-06-20,0.2700138474995981
2017-06-21,0.27457085862853586
2017-06-22,0.2733093780906429
2017-06-23,0.2644720331490799
2017-06-26,0.2633817578002322
2017-06-27,0.2637251590993579
2017-06-28,0.27049465874545886
2017-06-29,0.27804266352798707
2017-06-30,0.28628559900222783
2017-07-03,0.2853905806503589
2017-07-05,0.28471200190007123
2017-07-06,0.28532657189874727
2017-07-07,0.2889109278805303
2017-07-10,0.29229049702262183
2017-07-11,0.2890573532731563
2017-07-12,0.2853249220489264
2017-07-13,0.2848837014693301
2017-07-14,0.2860628825038107
2017-07-17,0.2886618678692383
2017-07-18,0.2854116758881615
2017-07-19,0.2809576070125837
2017-07-20,0.2736504802092443
2017-07-21,0.271559935671127
2017-07-24,0.2731353447811102
2017-07-25,0.275074837704252
2017-07-26,0.2735781624294611
2017-07-27,0.2669970731501582
2017-07-28,0.26947904376042514
2017-07-31,0.26699313341833525
2017-08-01,0.2680838187990851
2017-08-02,0.26882339610240064
2017-08-03,0.26649503810367564
2017-08-04,0.2661855726497718
2017-08-07,0.2652475023313894
2017-08-08,0.26452038471575073
2017-08-09,0.26555288855624565
2017-08-10,0.2616672887416179
2017-08-11,0.2770962955666468
2017-08-14,0.2531152795555343
2017-08-15,0.262789828865581
2017-08-16,0.26139388547573805
2017-08-17,0.2594833571274383
2017-08-18,0.2721120373952492
2017-08-21,0.27477189085316756
2017-08-22,0.2721036826211659
2017-08-23,0.2792399510080929
2017-08-24,0.27887560556503216
2017-08-25,0.2797357118873226
2017-08-28,0.2838794640582556
2017-08-29,0.2859323653639267
2017-08-30,0.287729036802891
2017-08-31,0.28939933836023424
2017-09-01,0.2860307511075109
2017-09-05,0.28410168324797413
2017-09-06,0.283885832525653
2017-09-07,0.28422849536413985
2017-09-08,0.27769962226651157
2017-09-11,0.2776878691812885
2017-09-12,0.2873999541529793
2017-09-13,0.2883435655152767
2017-09-14,0.28291322128706087
2017-09-15,0.2795181185376411
2017-09-18,0.2782475198326276
2017-09-19,0.280319157883257
2017-09-20,0.2796956513028226
2017-09-21,0.27660491519488534
2017-09-22,0.26583558951226843
2017-09-25,0.25690188903617783
2017-09-26,0.2537566253565997
2017-09-27,0.2532682574525295
2017-09-28,0.2578139474840291
2017-09-29,0.25674421742004994
2017-10-02,0.25075119495077464
2017-10-03,0.24476443819484675
2017-10-04,0.24510604161073038
2017-10-05,0.24504802910220352
2017-10-06,0.24090882131137897
2017-10-09,0.24131844054973903
2017-10-10,0.24019550153782315
2017-10-11,0.23929957148756245
2017-10-12,0.24177526026495647
2017-10-13,0.24004051012749916
2017-10-16,0.24115460471591915
2017-10-17,0.2396778306715962
2017-10-18,0.23863426882476407
2017-10-19,0.24179188495961532
2017-10-20,0.24277829415799057
2017-10-23,0.24590573137474933
2017-10-24,0.24407512891315641
2017-10-25,0.2425686154313495
2017-10-26,0.24316194453148338
2017-10-27,0.243795928234527
2017-10-30,0.23518799415144334
2017-10-31,0.24117862798814663
2017-11-01,0.23886009853941137
2017-11-02,0.23553148721075295
2017-11-03,0.23298357996265356
2017-11-06,0.20455378867580207
2017-11-07,0.20389245498015743
2017-11-08,0.19170688650560266
2017-11-09,0.1905435614226349
2017-11-10,0.1964782573705287
2017-11-13,0.1745562894347471
2017-11-14,0.17369694151828804
2017-11-15,0.1743524661238136
2017-11-16,0.16701883275861926
2017-11-17,0.17245928518320044
2017-11-20,0.17313367083705378
2017-11-21,0.1747960677303836
2017-11-22,0.1745991965032343
2017-11-24,0.17596517675807394
2017-11-27,0.1743781595749232
2017-11-28,0.17497913367726278
2017-11-29,0.17465842439229665
2017-11-30,0.1860588183456223
2017-12-01,0.18650846139255794
2017-12-04,0.18824008131264952
2017-12-05,0.1987989454257267
2017-12-06,0.19589481721367025
2017-12-07,0.19664304723448262
2017-12-08,0.1972814994429238
2017-12-11,0.19723320930229954
2017-12-12,0.20055298479671435
2017-12-13,0.20297314968324423
2017-12-14,0.20239566626337177
2017-12-15,0.20234233351401668
2017-12-18,0.20107583717334077
2017-12-19,0.2018522865807377
2017-12-20,0.19561979176368682
2017-12-21,0.19527278051935626
2017-12-22,0.19552093112650362
2017-12-26,0.19661799365960325
2017-12-27,0.1977397401850721
2017-12-28,0.19854582898907314
2017-12-29,0.19909747191746066
2018-01-02,0.20163140998864384
2018-01-03,0.20559787547379518
2018-01-04,0.20811197403760257
2018-01-05,0.20708886582715919
2018-01-08,0.2095126177489452
2018-01-09,0.2095533156693549
2018-01-10,0.2109772368317141
2018-01-11,0.21126518460705052
2018-01-12,0.2132356997691156
2018-01-16,0.21486439680743416
2018-01-17,0.21561418971488786
2018-01-18,0.22331882530845606
2018-01-19,0.22260380957895512
2018-01-22,0.2235063210389508
2018-01-23,0.2248109133672545
2018-01-24,0.22341056222750677
2018-01-25,0.22565987619550884
2018-01-26,0.22941994905429205
2018-01-29,0.23183688035566113
2018-01-30,0.23474034257684473
2018-01-31,0.24254538484079546
2018-02-01,0.24063717662882841
2018-02-02,0.24017503060102252
2018-02-05,0.267804447063089
2018-02-06,0.3611143942575504
2018-02-07,0.3776091691590564
2018-02-08,0.37422087948756644
2018-02-09,0.4330727338444167
2018-02-12,0.43875843728712527
2018-02-13,0.4444911905261104
2018-02-14,0.44348925768710873
2018-02-15,0.45004514908852966
2018-02-16,0.45238134619137893
2018-02-20,0.44787024574492595
2018-02-21,0.44328189169853993
2018-02-22,0.4452940017296344
2018-02-23,0.443999594705265
2018-02-26,0.45233287296466973
2018-02-27,0.4586114063010926
2018-02-28,0.46761667517327354
2018-03-01,0.46697744200681746
2018-03-02,0.4683709612052154
2018-03-05,0.47993575560869206
2018-03-06,0.48238427393979877
2018-03-07,0.48105148808636194
2018-03-08,0.4796912373306534
2018-03-09,0.47958295696025
2018-03-12,0.48514885783627815
2018-03-13,0.48526081446255204
2018-03-14,0.4872048372139545
2018-03-15,0.48580903098647366
2018-03-16,0.4862461715416716
2018-03-19,0.48426972735557505
2018-03-20,0.48977269003828144
2018-03-21,0.48339026645829986
2018-03-22,0.4841054117186714
2018-03-23,0.49962095884393565
2018-03-26,0.5118204745314627
2018-03-27,0.5209465063231553
2018-03-28,0.5240588312476931
2018-03-29,0.5194883686647208
2018-04-02,0.5225920099124328
2018-04-03,0.5332895384303519
2018-04-04,0.5355400362614788
2018-04-05,0.5377364968504406
2018-04-06,0.5363136749093308
2018-04-09,0.546725760836048
2018-04-10,0.5470606450422271
2018-04-11,0.5542514928158425
2018-04-12,0.5543539935988091
2018-04-13,0.5568607457627022
2018-04-16,0.5550721940505556
2018-04-17,0.5549456008383681
2018-04-18,0.559199706392325
2018-04-19,0.5557828321282677
2018-04-20,0.5547239532048639
2018-04-23,0.5575280533203112
2018-04-24,0.5592722184543923
2018-04-25,0.5592431386424606
2018-04-26,0.5556318015743535
2018-04-27,0.5520514683544399
2018-04-30,0.5549351002888003
2018-05-01,0.5592614991261238
2018-05-02,0.5506063981711397
2018-05-03,0.5131820924940254
2018-05-04,0.5061802341617366
2018-05-07,0.509281163727599
2018-05-08,0.47355817296920216
2018-05-09,0.4695253078311053
2018-05-10,0.46815346614453257
2018-05-11,0.46779110215467984
2018-05-14,0.462038980125427
2018-05-15,0.4588575884784731
2018-05-16,0.462458432511484
2018-05-17,0.467997629833109
2018-05-18,0.4664702267446802
2018-05-21,0.46311417885779393
2018-05-22,0.45853835927135567
2018-05-23,0.45273751341039276
2018-05-24,0.44988281921657847
2018-05-25,0.45094882537942194
2018-05-29,0.4482983433564053
2018-05-30,0.4489673582029556
2018-05-31,0.44819031188931385
2018-06-01,0.4492033665219807
2018-06-04,0.4553740780240153
2018-06-05,0.45617964627109187
2018-06-06,0.4479728564363409
2018-06-07,0.45119915148322487
2018-06-08,0.44717699868479655
2018-06-11,0.4480594701531176
2018-06-12,0.4474777843024293
2018-06-13,0.4492620498086892
2018-06-14,0.44271797535907126
2018-06-15,0.44613107737540514
2018-06-18,0.4469611255210479
2018-06-19,0.42343835922773426
2018-06-20,0.4025338629444516
2018-06-21,0.37899477266998177
2018-06-22,0.360873074810842
2018-06-25,0.3590693391795623
2018-06-26,0.3622177638017944
2018-06-27,0.33503114063810796
2018-06-28,0.3362231343177304
2018-06-29,0.32997075255282515
2018-07-02,0.33122840768075834
2018-07-03,0.3034362766442606
2018-07-05,0.30800506280406675
2018-07-06,0.2935199630928151
2018-07-09,0.29605898802939085
2018-07-10,0.2926725015395598
2018-07-11,0.29301089535431074
2018-07-12,0.29646214638362506
2018-07-13,0.2902458275064956
2018-07-16,0.29485543654043345
2018-07-17,0.2928485250932355
2018-07-18,0.2882353809147999
2018-07-19,0.2844568811710677
2018-07-20,0.27878229664545806
2018-07-23,0.28477516119842616
2018-07-24,0.28025266411686695
2018-07-25,0.2798571906171268
2018-07-26,0.27421704808898967
2018-07-27,0.2656501237605583
2018-07-30,0.26721139771002284
2018-07-31,0.2722721890748411
2018-08-01,0.2631844191051549
2018-08-02,0.25937059291683545
2018-08-03,0.25994772276469186
2018-08-06,0.2528021934070523
2018-08-07,0.2528934583289847
2018-08-08,0.25140976456405684
2018-08-09,0.25299775495127125
2018-08-10,0.24985823723697217
2018-08-13,0.2530492869073409
2018-08-14,0.2543662367578976
2018-08-15,0.25568618800369736
2018-08-16,0.25635636881221097
2018-08-17,0.2581146644805396
2018-08-20,0.25557529124777745
2018-08-21,0.2554888492177556
2018-08-22,0.25501871744054205
2018-08-23,0.24782182046516396
2018-08-24,0.24350878533368864
2018-08-27,0.24441552434567146
2018-08-28,0.23851854426992078
2018-08-29,0.23759861717920266
2018-08-30,0.23780208292813867
2018-08-31,0.23379069257653312
2018-09-04,0.23436700869406768
2018-09-05,0.23200358242757144
2018-09-06,0.23298838944419764
2018-09-07,0.23174305727793088
2018-09-10,0.23087274872221483
2018-09-11,0.23091692216759868
2018-09-12,0.22916294285627833
2018-09-13,0.22645634003032145
2018-09-14,0.22426396752651231
2018-09-17,0.22625074570905054
2018-09-18,0.2278350751707644
2018-09-19,0.2284166498459798
