date,mean_abs_corr
2016-09-15,0.15089686749864495
2016-09-16,0.15032618620306193
2016-09-19,0.14946367849609538
2016-09-20,0.14863972328085154
2016-09-21,0.14824099357023385
2016-09-22,0.14277374508863502
2016-09-23,0.14476810199067733
2016-09-26,0.1454619154299712
2016-09-27,0.1449809133841845
2016-09-28,0.14253708253467398
2016-09-29,0.14054151636711268
2016-09-30,0.1398675724530149
2016-10-03,0.13741544661591432
2016-10-04,0.13709214388008845
2016-10-05,0.13704095945732145
2016-10-06,0.1384276369518634
2016-10-07,0.13735727645676574
2016-10-10,0.13833737665096635
2016-10-11,0.13995756308023677
2016-10-12,0.14160651709699243
2016-10-13,0.1440044780990555
2016-10-14,0.14257463034489892
2016-10-17,0.14455105882156888
2016-10-18,0.14549249762585506
2016-10-19,0.1421057394961425
2016-10-20,0.1389568516296652
2016-10-21,0.1398264477886924
2016-10-24,0.14155543178393407
2016-10-25,0.13632287179116634
2016-10-26,0.13634056229788274
2016-10-27,0.13609176171255402
2016-10-28,0.13464611213717562
2016-10-31,0.13530311382824872
2016-11-01,0.1352536623112044
2016-11-02,0.13436694513709832
2016-11-03,0.13392113618705678
2016-11-04,0.13326083720041815
2016-11-07,0.13267101827421418
2016-11-08,0.13268312200578855
2016-11-09,0.1310532441909286
2016-11-10,0.14130533742858922
2016-11-11,0.1692176140824435
2016-11-14,0.1696726099494109
2016-11-15,0.17086797127790437
2016-11-16,0.17355367452958173
2016-11-17,0.17727816351148895
2016-11-18,0.17649942125679613
2016-11-21,0.17473175991835965
2016-11-22,0.17319900639204192
2016-11-23,0.17149241348575603
2016-11-25,0.16958497510454584
2016-11-28,0.1698346549496589
2016-11-29,0.1696879902616421
2016-11-30,0.17000177276486997
2016-12-01,0.17310474823875535
2016-12-02,0.19751822442476058
2016-12-05,0.19820957984872342
2016-12-06,0.19888834345735604
2016-12-07,0.19816820654172668
2016-12-08,0.1985044109656209
2016-12-09,0.1965467316633736
2016-12-12,0.19258567441573538
2016-12-13,0.19320458292765655
2016-12-14,0.19383969479918958
2016-12-15,0.1945879197572384
2016-12-16,0.19670398161123956
2016-12-19,0.19543422146412984
2016-12-20,0.19635334545359107
2016-12-21,0.19644213053188164
2016-12-22,0.19628230952755132
2016-12-23,0.19497348030980954
2016-12-27,0.1951866556150161
2016-12-28,0.19684802284872277
2016-12-29,0.19727765286553292
2016-12-30,0.19764387890064178
2017-01-03,0.19978602129551778
2017-01-04,0.2005428314704393
2017-01-05,0.19984304357854463
2017-01-06,0.20116889534737536
2017-01-09,0.2017073851770669
2017-01-10,0.202806141852516
2017-01-11,0.20230341357697917
2017-01-12,0.20270706830642168
2017-01-13,0.20252688288098422
2017-01-17,0.2063717839829324
2017-01-18,0.20759101259783622
2017-01-19,0.20960361418237164
2017-01-20,0.21193648368991047
2017-01-23,0.21112672174289468
2017-01-24,0.21010808584668342
2017-01-25,0.212289186039897
2017-01-26,0.21186141654646984
2017-01-27,0.21460810422065957
2017-01-30,0.21635858559431004
2017-01-31,0.21613111451328987
2017-02-01,0.21426628475050077
2017-02-02,0.21123182381918626
2017-02-03,0.20999365398347103
2017-02-06,0.20813713088212857
2017-02-07,0.20956500225142266
2017-02-08,0.2021367797430243
2017-02-09,0.17803701730328655
2017-02-10,0.17918742574333796
2017-02-13,0.1710985577305289
2017-02-14,0.17139857415642154
2017-02-15,0.17086798412125973
2017-02-16,0.1712801414707722
2017-02-17,0.1722846777148541
2017-02-21,0.17206262120904026
2017-02-22,0.17298272359613115
2017-02-23,0.17282419235735763
2017-02-24,0.17280085829438216
2017-02-27,0.17249171481805667
2017-02-28,0.1739566569118384
2017-03-01,0.16919822054549638
2017-03-02,0.14157418723667345
2017-03-03,0.14224188061418483
2017-03-06,0.1413484976697741
2017-03-07,0.14213865157505257
2017-03-08,0.14286399534355726
2017-03-09,0.14320419136061488
2017-03-10,0.1429302485370916
2017-03-13,0.14019998625202998
2017-03-14,0.13999693319725423
2017-03-15,0.13846104402605738
2017-03-16,0.14100752330408037
2017-03-17,0.13737850772834173
2017-03-20,0.13695626071457392
2017-03-21,0.13750162534523183
2017-03-22,0.1393777038286887
2017-03-23,0.14108012782073553
2017-03-24,0.14033850144629714
2017-03-27,0.1399352169395601
2017-03-28,0.13965858854234947
2017-03-29,0.13884449802407656
2017-03-30,0.13784985237844952
2017-03-31,0.1384405728735018
2017-04-03,0.13916505086412845
2017-04-04,0.13917176289506467
2017-04-05,0.13860352045260954
2017-04-06,0.13696521703649198
2017-04-07,0.13758243850231175
2017-04-10,0.13830015673639448
2017-04-11,0.13836784686522474
2017-04-12,0.13893112817013378
2017-04-13,0.1399759165046823
2017-04-17,0.13945160084475308
2017-04-18,0.13922921869683708
2017-04-19,0.1389011663482156
2017-04-20,0.1366163532693006
2017-04-21,0.1321403151882481
2017-04-24,0.13156662038255265
2017-04-25,0.13170485130530887
2017-04-26,0.12823806700604984
2017-04-27,0.12719188412478402
2017-04-28,0.12948194228804957
2017-05-01,0.1251889973163561
2017-05-02,0.12606148224066976
2017-05-03,0.12590567551972082
2017-05-04,0.12567697277107465
2017-05-05,0.12444651513560054
2017-05-08,0.12414349109164675
2017-05-09,0.12434895034705322
2017-05-10,0.12616253128792596
2017-05-11,0.12542829941565187
2017-05-12,0.1259935298657029
2017-05-15,0.12720924539001327
2017-05-16,0.12701110305552177
2017-05-17,0.13043166582263505
2017-05-18,0.13345456198814762
2017-05-19,0.13345041460535523
2017-05-22,0.13095885282957834
2017-05-23,0.13083715646622163
2017-05-24,0.1320609051141014
2017-05-25,0.13135029095512193
2017-05-26,0.13211763794394293
2017-05-30,0.1327021236380221
2017-05-31,0.13255661623722786
2017-06-01,0.13227234054928302
2017-06-02,0.13327879794232458
2017-06-05,0.1332160806955852
2017-06-06,0.1325327605645488
2017-06-07,0.13320917666277332
2017-06-08,0.13249267350968924
2017-06-09,0.13396820549350794
2017-06-12,0.18013291691235542
2017-06-13,0.18353936363343204
2017-06-14,0.18488252563931515
2017-06-15,0.1859480914073771
2017-06-16,0.18682737155872173
2017-06-19,0.18299895580145464
2017-06-20,0.18295081856311712
2017-06-21,0.18288424382277488
2017-06-22,0.18713199024942032
2017-06-23,0.1845328450177797
2017-06-26,0.18692305567581613
2017-06-27,0.1889522888607647
2017-06-28,0.19151996715899386
2017-06-29,0.19211182107030403
2017-06-30,0.1950353994757082
2017-07-03,0.1961625820877176
2017-07-05,0.2055871012300006
2017-07-06,0.20774395478334617
2017-07-07,0.2076761203701866
2017-07-10,0.2094031557599797
2017-07-11,0.21025147371150876
2017-07-12,0.2102688661261954
2017-07-13,0.20956657757870192
2017-07-14,0.21004584692743436
2017-07-17,0.21216323985903626
2017-07-18,0.21211530247414656
2017-07-19,0.21033183429040753
2017-07-20,0.21002815019541998
2017-07-21,0.21077069179091776
2017-07-24,0.21044901113025233
2017-07-25,0.20902200686561448
2017-07-26,0.2152273095399577
2017-07-27,0.2130036176759948
2017-07-28,0.2165764859504301
2017-07-31,0.21273296197198563
2017-08-01,0.21454976867925618
2017-08-02,0.21484447041478424
2017-08-03,0.21287156484716357
2017-08-04,0.2111693103491869
2017-08-07,0.210499471633129
2017-08-08,0.21045968598133852
2017-08-09,0.21057701304106732
2017-08-10,0.20867961644771832
2017-08-11,0.20918960125777253
2017-08-14,0.20920293389922653
2017-08-15,0.2107998105823165
2017-08-16,0.21020130947583607
2017-08-17,0.20857789819707395
2017-08-18,0.20887789226878598
2017-08-21,0.21101550187682644
2017-08-22,0.21048749668599315
2017-08-23,0.21071113971323835
2017-08-24,0.21012521790085295
2017-08-25,0.2121923379003064
2017-08-28,0.21574295784030106
2017-08-29,0.21929369954178357
2017-08-30,0.22072943686846436
2017-08-31,0.22255610071139625
2017-09-01,0.22089443190420363
2017-09-05,0.21990139432833963
2017-09-06,0.17330040660235546
2017-09-07,0.17210641320167638
2017-09-08,0.17243103908363475
2017-09-11,0.17181465138921015
2017-09-12,0.17059985012465115
2017-09-13,0.17320150996329808
2017-09-14,0.17240651233405896
2017-09-15,0.1721674711818496
2017-09-18,0.16660915283003572
2017-09-19,0.16640402550412933
2017-09-20,0.16491994600459
2017-09-21,0.16201316292288767
2017-09-22,0.1585337633081119
2017-09-25,0.15815399466555186
2017-09-26,0.16370100395512893
2017-09-27,0.1631179253837323
2017-09-28,0.1573278412018607
2017-09-29,0.15538722239167735
2017-10-02,0.15321346589444282
2017-10-03,0.15188224520666585
2017-10-04,0.14917276922442277
2017-10-05,0.14824685845194266
2017-10-06,0.14657551479757558
2017-10-09,0.1485463698799507
2017-10-10,0.1485854346628378
2017-10-11,0.14784637882473498
2017-10-12,0.14858892284026617
2017-10-13,0.15043517804200895
2017-10-16,0.15120864668144132
2017-10-17,0.15158453300429106
2017-10-18,0.15136029598762413
2017-10-19,0.1476644804024215
2017-10-20,0.1462752314787181
2017-10-23,0.14105987273569998
2017-10-24,0.1422476283038833
2017-10-25,0.1414540218524906
2017-10-26,0.14043094216387522
2017-10-27,0.13916440818068518
2017-10-30,0.14249581824463872
2017-10-31,0.1452028127173723
2017-11-01,0.14454544818982165
2017-11-02,0.14559918608474964
2017-11-03,0.14321751854977577
2017-11-06,0.14127926832105325
2017-11-07,0.13963344135144815
2017-11-08,0.13931011632721313
2017-11-09,0.1389983373418951
2017-11-10,0.1409938696964567
2017-11-13,0.14006605984803844
2017-11-14,0.13839233976749504
2017-11-15,0.13798294624163535
2017-11-16,0.13835826165992526
2017-11-17,0.13801338809767866
2017-11-20,0.13751452400478345
2017-11-21,0.13730366513128017
2017-11-22,0.1357009142289618
2017-11-24,0.13576115567475677
2017-11-27,0.13674226863867275
2017-11-28,0.13557012048184036
2017-11-29,0.13855799870630323
2017-11-30,0.16983581159756636
2017-12-01,0.16911891688496258
2017-12-04,0.16757523856655665
2017-12-05,0.1849508892102354
2017-12-06,0.18818590514349076
2017-12-07,0.19042998217906937
2017-12-08,0.1903595367842603
2017-12-11,0.18998664552009745
2017-12-12,0.19324717431205313
2017-12-13,0.19640358584103887
2017-12-14,0.19670757160798727
2017-12-15,0.19716462000290638
2017-12-18,0.19627736773639445
2017-12-19,0.19519955927943808
2017-12-20,0.19099149158126497
2017-12-21,0.1907381403375197
2017-12-22,0.19341691934635374
2017-12-26,0.19444305902344336
2017-12-27,0.19509634639262402
2017-12-28,0.19486574853198585
2017-12-29,0.19534765553265687
2018-01-02,0.19584507202499735
2018-01-03,0.19612859326295223
2018-01-04,0.19364788892965215
2018-01-05,0.19171750931201345
2018-01-08,0.19219852596205764
2018-01-09,0.19308230309849245
2018-01-10,0.193298678219508
2018-01-11,0.192185926922841
2018-01-12,0.19282604661768324
2018-01-16,0.19217810146252126
2018-01-17,0.19267250934749885
2018-01-18,0.19227818370179584
2018-01-19,0.19350663628272802
2018-01-22,0.19350859651575492
2018-01-23,0.19353207308019515
2018-01-24,0.1950357868478769
2018-01-25,0.19634075129829545
2018-01-26,0.1962731705336454
2018-01-29,0.19384014349566217
2018-01-30,0.1933806238574741
2018-01-31,0.1939385128728051
2018-02-01,0.19741796347377058
2018-02-02,0.19611701815420812
2018-02-05,0.19535989683626925
2018-02-06,0.20014865102554133
2018-02-07,0.19833041656322603
2018-02-08,0.1961061767064504
2018-02-09,0.19523444452406435
2018-02-12,0.1937451961243139
2018-02-13,0.19189041636879545
2018-02-14,0.19184914323416125
2018-02-15,0.19211361724995918
2018-02-16,0.19200028839899538
2018-02-20,0.18977038955331216
2018-02-21,0.19703884046541162
2018-02-22,0.1968513839280089
2018-02-23,0.19602133504709163
2018-02-26,0.19674241371385925
2018-02-27,0.19073878333092978
2018-02-28,0.16104221864118806
2018-03-01,0.1618641009497006
2018-03-02,0.15972113657099488
2018-03-05,0.13867811707686378
2018-03-06,0.13858461106134026
2018-03-07,0.13739369581263083
2018-03-08,0.13719681907143727
2018-03-09,0.137266946361357
2018-03-12,0.13743799122399436
2018-03-13,0.135376034523173
2018-03-14,0.13726306040837485
2018-03-15,0.13731417669091964
2018-03-16,0.13788006844744716
2018-03-19,0.13744912807180132
2018-03-20,0.13765006992771628
2018-03-21,0.13732279931684194
2018-03-22,0.13492018377782114
2018-03-23,0.13426133553033118
2018-03-26,0.13492797125328507
2018-03-27,0.13391715990265726
2018-03-28,0.14249394711829574
2018-03-29,0.14793568851714142
2018-04-02,0.1460919951587991
2018-04-03,0.1468336028139733
2018-04-04,0.14786558470488861
2018-04-05,0.14752354609740173
2018-04-06,0.14743676083614138
2018-04-09,0.14681673664721323
2018-04-10,0.1468351725525116
2018-04-11,0.14622643707105562
2018-04-12,0.146688470336423
2018-04-13,0.14783774850077133
2018-04-16,0.1501851550418928
2018-04-17,0.15091157431642793
2018-04-18,0.15183419005435314
2018-04-19,0.15122080075091685
2018-04-20,0.15281267213869135
2018-04-23,0.15265887456918428
2018-04-24,0.1545419776757789
2018-04-25,0.15320527924589375
2018-04-26,0.15294148073693908
2018-04-27,0.15418002140160708
2018-04-30,0.1533050868024459
2018-05-01,0.15380568195884053
2018-05-02,0.1554289193291646
2018-05-03,0.15273043600878733
2018-05-04,0.15381246772669266
2018-05-07,0.15460707207528623
2018-05-08,0.15560855384507105
2018-05-09,0.15586904351161548
2018-05-10,0.15666497386222675
2018-05-11,0.15715866852073176
2018-05-14,0.1593415682321623
2018-05-15,0.15932055628884484
2018-05-16,0.1605176269400729
2018-05-17,0.15388498090651243
2018-05-18,0.153343307190283
2018-05-21,0.1515122105777811
2018-05-22,0.15157157461981452
2018-05-23,0.15182269652720629
2018-05-24,0.15160077207006495
2018-05-25,0.15101775379480945
2018-05-29,0.15203543760683974
2018-05-30,0.1537227608861783
2018-05-31,0.15670306524511005
2018-06-01,0.1555398134579452
2018-06-04,0.1559403332867693
2018-06-05,0.15618716617628928
2018-06-06,0.15829624595607536
2018-06-07,0.15943777274046167
2018-06-08,0.16468147868498328
2018-06-11,0.1634973190286668
2018-06-12,0.16317862676110922
2018-06-13,0.16461168951734748
2018-06-14,0.1651859682699705
2018-06-15,0.16561928976151424
2018-06-18,0.16619326706951615
2018-06-19,0.1675766403247583
2018-06-20,0.1665966822984723
2018-06-21,0.1682959474790797
2018-06-22,0.1612912410814159
2018-06-25,0.15716329316767738
2018-06-26,0.15839567065695448
2018-06-27,0.15949106992647888
2018-06-28,0.16026009188803975
2018-06-29,0.1607621822356899
2018-07-02,0.15931022258698335
2018-07-03,0.15937951539647396
2018-07-05,0.1609543386185242
2018-07-06,0.16067608563024027
2018-07-09,0.16050351552143005
2018-07-10,0.16138931013525432
2018-07-11,0.16167605382020783
2018-07-12,0.16101002284258062
2018-07-13,0.15784643387086128
2018-07-16,0.1587825585188042
2018-07-17,0.15627655179869676
2018-07-18,0.1552485684097262
2018-07-19,0.15216488636102032
2018-07-20,0.15223144864560567
2018-07-23,0.1524026078105792
2018-07-24,0.1507719485532919
2018-07-25,0.1530700114702855
2018-07-26,0.1529756959435454
2018-07-27,0.1499096001831659
2018-07-30,0.1508266181247279
2018-07-31,0.15498969605306556
2018-08-01,0.15518785780046454
2018-08-02,0.15450550134068625
2018-08-03,0.15569151752747004
2018-08-06,0.15678668158702977
2018-08-07,0.15738521770822897
2018-08-08,0.1542018858145547
2018-08-09,0.15463074885446784
2018-08-10,0.1532998482455304
2018-08-13,0.1531154226219031
2018-08-14,0.15441886044570455
2018-08-15,0.1554554330358088
2018-08-16,0.15503216716405008
2018-08-17,0.15649684768454955
2018-08-20,0.15485407435149165
2018-08-21,0.1541187326260476
2018-08-22,0.15353040173206195
2018-08-23,0.15320645808743405
2018-08-24,0.15108833318877302
2018-08-27,0.1513638400118298
2018-08-28,0.14996287248080234
2018-08-29,0.15010567520077295
2018-08-30,0.1497427175575976
2018-08-31,0.14922851260774136
2018-09-04,0.14605531976408503
2018-09-05,0.14502995949219769
2018-09-06,0.1498752841375035
2018-09-07,0.148711155772837
2018-09-10,0.1474801240787339
2018-09-11,0.14553031536484368
2018-09-12,0.14597834701273255
2018-09-13,0.14356047312892473
2018-09-14,0.14316353773519688
2018-09-17,0.14326172992589956
2018-09-18,0.14392995968405575
2018-09-19,0.1430094560475181
2018-09-20,0.14119921702570912
2018-09-21,0.14116875298517867
2018-09-24,0.13934887030142099
2018-09-25,0.14376534293214865
2018-09-26,0.14514606465781854
2018-09-27,0.14602994392147908
2018-09-28,0.14492210721193763
2018-10-01,0.14471775986864185
2018-10-02,0.14411808777387175
2018-10-03,0.14515059286697776
2018-10-04,0.14463571770857397
2018-10-05,0.14461147947210357
2018-10-08,0.1444027399987812
2018-10-09,0.14701652374930024
2018-10-10,0.1479353508210114
2018-10-11,0.14927837551745105
2018-10-12,0.16062324954105625
2018-10-15,0.1637347648147848
2018-10-16,0.1632925548146442
2018-10-17,0.1626818318483167
2018-10-18,0.1600818110096377
2018-10-19,0.1621226831554694
2018-10-22,0.16409046773442176
2018-10-23,0.16722586771479436
2018-10-24,0.15964639353739302
2018-10-25,0.16113942246819757
2018-10-26,0.16145180329259912
2018-10-29,0.15810031204488373
2018-10-30,0.1595163074069953
2018-10-31,0.1583104999550316
2018-11-01,0.15971012489167583
2018-11-02,0.16216136138324988
2018-11-05,0.16066584895686692
2018-11-06,0.16181570804287992
2018-11-07,0.15997293107957675
2018-11-08,0.16042029981494968
2018-11-09,0.15916373699787376
2018-11-12,0.15878024276038066
2018-11-13,0.15988098541559337
2018-11-14,0.16017786238493334
2018-11-15,0.15956963346630076
2018-11-16,0.15837416491729625
2018-11-19,0.15767464933274833
2018-11-20,0.16264035748959732
2018-11-21,0.1711318063555938
2018-11-23,0.1701338408748523
2018-11-26,0.16976363218099444
2018-11-27,0.1698282632830477
2018-11-28,0.1706324094249294
2018-11-29,0.17054901161704472
2018-11-30,0.16770553072661362
2018-12-03,0.16875673225492924
2018-12-04,0.16906018801035555
2018-12-06,0.16976562631662265
2018-12-07,0.17097023405342984
2018-12-10,0.17180561684235082
2018-12-11,0.1727561373781314
2018-12-12,0.1726595629683918
