date,nav,return,gross_return,cost_return,traded_entry_notional_ratio,EURUSD,GBPUSD,USDJPY
2010-01-01,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-04,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-05,99991.13491208796,-8.865087912035552e-05,5.801578754619878e-05,0.0001466666666666667,0.33333333333333337,0.0,0.0,-8.86508791204679e-05
2010-01-06,99886.56725816031,-0.0010457692476396607,-0.0008990954882738267,0.00014667375936577032,0.3333333333333333,0.0,0.0,-0.001045769247639597
2010-01-07,99621.49151389628,-0.0026537676840864277,-0.0023602970288841467,0.00029347065520229183,0.6666666666666666,0.0,-0.0005904793749585809,-0.0020632883091278574
2010-01-08,99621.49151389628,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-11,99621.49151389628,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-12,99621.49151389628,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-13,99479.0197475286,-0.0014301308302316906,-0.001283031903081729,0.00014709892715000604,0.3333333333333333,0.0,-0.0014301308302317349,0.0
2010-01-14,99532.03477625186,0.0005329267302573992,0.0006800123638611342,0.00014708563360364986,0.33333333333333337,0.0,0.0,0.0005329267302574842
2010-01-15,99454.07954910092,-0.0007832174568337402,-0.0006362382816476423,0.00014697917518608235,0.3333333333333333,-0.0007832174568337246,0.0,0.0
2010-01-18,99454.07954910092,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-19,99546.48861133965,0.0009291631138479417,0.0010761612980661657,0.00014699818421815228,0.3333333333333333,0.0,0.0009291631138480133,0.0
2010-01-20,99328.25963505308,-0.002192231783670451,-0.0018983593622982815,0.0002938724213722018,0.6666666666666666,-0.0015906503976167764,-0.0006015813860537068,0.0
2010-01-21,99298.08969435464,-0.00030373974948605387,-0.00015654771100466944,0.00014719203848148645,0.33333333333333337,0.0,-0.0003037397494861559,0.0
2010-01-22,99333.3429924356,0.0003550249374331127,0.0005022068809416025,0.00014718194350852974,0.33333333333333337,0.0003550249374330727,0.0,0.0
2010-01-25,99333.3429924356,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-26,99329.53693209389,-3.831603998272204e-05,0.00010889842144642022,0.00014721446142913815,0.33333333333333337,-3.831603998271794e-05,0.0,0.0
2010-01-27,99329.53693209389,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-28,99404.18970171324,0.0007515666731678916,0.0010459267316449785,0.0002943600584772433,0.6666666666666666,0.0,0.0003854130367463459,0.00036615363642138925
2010-01-29,99367.90942774441,-0.0003649773121002786,-0.00021783114025375472,0.00014714617184653856,0.3333333333333333,0.0,0.0,-0.0003649773121002933
2010-02-01,99367.90942774441,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-02-02,99367.90942774441,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-02-03,99367.90942774441,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-02-04,99342.28426565156,-0.00025788166663087697,-0.00011071718258470754,0.0001471644840462232,0.33333333333333337,-0.00025788166663093075,0.0,0.0
2010-02-05,99320.8473765626,-0.00021578816359446584,7.861234341273911e-05,0.00029440050700722294,0.6666666666666666,-0.00014719632288644086,-6.8591840708043e-05,0.0
2010-02-08,99320.8473765626,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-02-09,99067.44426406623,-0.002551358744812382,-0.002256705666278336,0.0002946530785340407,0.6666666666666666,-0.0013624611036143527,-0.0011888976411980239,0.0
2010-02-10,99067.44426406623,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-02-11,99067.44426406623,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-02-12,98891.68903570273,-0.0017740967243994321,-0.0016268396743385205,0.0001472570500608561,0.33333333333333337,-0.0017740967243993766,0.0,0.0
2010-02-15,98891.68903570273,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-02-16,98951.4059200267,0.0006038615065255826,0.0007513496239592484,0.00014748811743365162,0.3333333333333333,0.0006038615065255968,0.0,0.0
2010-02-17,98951.4059200267,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-02-18,98929.65844654245,-0.00021977932786343413,7.52570609286647e-05,0.00029503638879199305,0.6666666666666667,0.0003589233810169424,-0.0005787027088802708,0.0
2010-02-19,98929.65844654245,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-02-22,98929.65844654245,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-02-23,99413.7590819564,0.004893382257814549,0.005187927873260019,0.00029454561544551026,0.6666666666666666,0.0024031466909434896,0.0024902355668710197,0.0
2010-02-24,99413.7590819564,0.0,0.0,0.0,0.0,0.0,0.0,0.0
