date,nav,return,gross_return,cost_return,traded_entry_notional_ratio,EURUSD,GBPUSD,USDJPY
2010-01-01,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-04,99954.6614782665,-0.0004533852173350672,-0.00023342023036957799,0.00021996498696544458,0.33333333333333337,-0.00045338521733502253,0.0,0.0
2010-01-05,99954.6614782665,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-06,99954.6614782665,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-07,99899.79621427403,-0.0005489015037523082,0.00011129340672148359,0.0006601949104737027,1.0,-2.466356824337764e-05,-0.0006262619843941205,0.00010202404888527884
2010-01-08,99899.79621427403,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-11,99899.79621427403,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-12,100076.58114608016,0.0017696225468464277,0.0019897429119997145,0.00022012036515331148,0.33333333333333337,0.0,0.0,0.001769622546846403
2010-01-13,99866.26274321887,-0.00210157461868421,-0.0016620075739264646,0.000439567044757738,0.6666666666666667,-0.0017752227710779358,-0.0003263518476062666,0.0
2010-01-14,99866.26274321887,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-15,99866.26274321887,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-18,99866.26274321887,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-19,99854.6183786304,-0.00011659958296839079,0.0003237550725971502,0.0004403546555655112,0.6666666666666667,-0.000441902747279163,0.0,0.00032530316431080193
2010-01-20,99885.61750815719,0.0003104426217848122,0.0005305377530664771,0.00022009513128174149,0.3333333333333333,0.00031044262178473564,0.0,0.0
2010-01-21,99795.8953989222,-0.0008982485314029676,-0.0006780094138206424,0.0002202391175823242,0.3333333333333333,0.0,-0.0008982485314029667,0.0
2010-01-22,99711.9253337701,-0.0008414180244232794,-0.0006210794360598607,0.0002203385883633749,0.3333333333333333,0.0,-0.0008414180244232356,0.0
2010-01-25,99711.9253337701,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-26,99711.9253337701,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-27,99612.49811683995,-0.0009971446905404635,-0.0007769145394006527,0.00022023015113978848,0.3333333333333333,0.0,-0.0009971446905404412,0.0
2010-01-28,99612.49811683995,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-29,99525.20901360475,-0.0008762866596601082,-0.0006558198484982736,0.00022046681116183494,0.3333333333333333,0.0,0.0,-0.0008762866596601084
2010-02-01,99525.20901360475,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-02-02,99525.20901360475,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-02-03,99525.20901360475,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-02-04,99525.20901360475,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-02-05,99525.20901360475,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-02-08,99525.20901360475,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-02-09,99544.78868443194,0.00019673076822690483,0.0006380172055534169,0.00044128643732646377,0.6666666666666667,0.0007226387880348057,0.0,-0.0005259080198078525
2010-02-10,99544.78868443194,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-02-11,99571.29166178459,0.00026624173603573276,0.00048671747997156933,0.0002204757439358717,0.3333333333333333,0.00026624173603569763,0.0,0.0
2010-02-12,99200.637185307,-0.003722503447445402,-0.0030606689245957037,0.0006618345228497143,1.0000000000000002,-0.0012558838708517435,-0.001082286483258145,-0.0013843330933355294
2010-02-15,99200.637185307,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-02-16,99200.637185307,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-02-17,99125.5391258511,-0.0007570320270788855,-0.0005360650621431725,0.0002209669649357592,0.33333333333333337,0.0,0.0,-0.0007570320270789317
2010-02-18,99125.5391258511,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-02-19,99125.5391258511,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-02-22,99125.5391258511,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-02-23,99129.3156068434,3.809796169185198e-05,0.00025911770421715996,0.00022101974252518712,0.3333333333333333,0.0,3.8097961691972846e-05,0.0
2010-02-24,99129.3156068434,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-02-25,99129.3156068434,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-02-26,99021.92061208845,-0.0010833827924414674,-0.0008621994642516266,0.0002211833281898687,0.3333333333333333,0.0,-0.0010833827924414954,0.0
2010-03-01,98786.28487272131,-0.002379632084598904,-0.0019369709623020535,0.0004426611222969468,0.6666666666666666,-0.0003493120359471232,-0.002030320048651877,0.0
2010-03-02,98786.28487272131,0.0,0.0,0.0,0.0,0.0,0.0,0.0
