date,return,nav,cost,turnover,gross
2011-01-03,0.014863746528039012,1.014863746528039,0.0004997501249375313,0.9995002498750625,1.0
2011-01-04,-0.00807587313726732,1.0066678356594667,0.00030439573328350797,0.6087914665670159,1.0
2011-01-05,0.021443122027190453,1.0282539369003603,0.0,0.0,1.0
2011-01-06,-0.0018494557850440296,1.0263522267082656,0.0,0.0,1.0
2011-01-07,0.004615249089665818,1.0310890978882574,0.0,0.0,1.0
2011-01-10,0.011903618506251323,1.043362789155474,0.0,0.0,1.0
2011-01-11,-0.0067426374903840625,1.0363277720972426,0.0,0.0,1.0
2011-01-12,0.0069540518160029485,1.0435344491227696,0.0,0.0,1.0
2011-01-13,0.007063194314758325,1.050905135711068,0.0,0.0,1.0
2011-01-14,0.007745338661139023,1.0590447518878805,0.0,0.0,1.0
2011-01-18,-0.00047476742692509344,1.0585419519360282,0.0,0.0,1.0
2011-01-19,-0.019383553956263788,1.0380236468957074,0.0,0.0,1.0
2011-01-20,-0.04178636311482631,0.9946484138647471,0.0,0.0,1.0
2011-01-21,-0.003074656376373719,0.9915902117768078,0.0,0.0,1.0
2011-01-24,-0.005652192751047891,0.9859855527697929,0.0,0.0,1.0
2011-01-25,-0.0038440146478552206,0.9821954098623722,0.0,0.0,1.0
2011-01-26,0.012789254712284759,0.994756957136339,0.0,0.0,1.0
2011-01-27,0.029270091108755114,1.0238735839027877,0.0,0.0,1.0
2011-01-28,-0.025414401014134502,0.9978524500537032,0.0,0.0,1.0
2011-01-31,0.0006679869483561252,0.9985190024667243,0.0,0.0,1.0
2011-02-01,0.01022745641159073,1.0087313120405978,0.0,0.0,1.0
2011-02-02,0.004138325315792946,1.0129057703660485,0.00032585217415127333,0.6517043483025466,1.0
2011-02-03,0.002953977678467057,1.0158978714021003,0.0,0.0,1.0
2011-02-04,0.012483519414629551,1.0285798522030292,0.0,0.0,1.0
2011-02-07,0.007831435701159739,1.0366351091790655,0.0,0.0,1.0
2011-02-08,0.004769532981159452,1.041579374521723,0.0,0.0,1.0
2011-02-09,0.0007588419076192121,1.0423697686012219,0.0,0.0,1.0
2011-02-10,-0.0065007440929785165,1.0355935894852881,0.0,0.0,1.0
2011-02-11,0.018863477977301812,1.0551284863539787,0.0,0.0,1.0
2011-02-14,0.00929419549165944,1.0649350567749714,0.0,0.0,1.0
2011-02-15,-0.006351240042878903,1.0581713985993166,0.0,0.0,1.0
2011-02-16,-0.0022032808147884886,1.0558399498580249,0.0,0.0,1.0
2011-02-17,-0.00904888875982468,1.0462857716035807,0.0,0.0,1.0
2011-02-18,-0.00785530304432347,1.0380668797966708,0.0,0.0,1.0
2011-02-22,-0.04156550782189461,0.9949191027848325,0.0,0.0,0.9999999999999999
2011-02-23,-0.021737822545035645,0.9732917278818297,0.0,0.0,0.9999999999999999
2011-02-24,0.016757283068315587,0.9896014528739956,0.0,0.0,0.9999999999999999
2011-02-25,0.00746973303139753,0.9969935115344474,0.0,0.0,0.9999999999999999
2011-02-28,-0.01958007802335504,0.9774723007898242,0.0,0.0,0.9999999999999999
2011-03-01,-0.015754070655140673,0.9620731330997384,0.0,0.0,0.9999999999999999
2011-03-02,0.006607105392522072,0.9684296516854423,3.605160192362276e-05,0.07210320384724551,1.0
2011-03-03,0.01847865223423595,0.9863249264322598,0.0,0.0,1.0
2011-03-04,-0.0006338647975971945,0.9856997297824017,0.0,0.0,1.0
2011-03-07,-0.019784502117679903,0.9661981513911253,0.0,0.0,1.0
2011-03-08,0.0002969692312917438,0.9664850825134195,0.0,0.0,1.0
2011-03-09,-0.004736899050541532,0.961906940243699,0.0,0.0,1.0
2011-03-10,-0.013922947105333594,0.9485143607944327,0.0,0.0,1.0
2011-03-11,0.0056672015498104855,0.9538897828499444,0.0,0.0,1.0
2011-03-14,-0.0068346460055866975,0.9473702838558191,0.0,0.0,1.0
2011-03-15,0.005567259364155364,0.9526445399399379,0.0,0.0,1.0
2011-03-16,-0.017073254167981444,0.9363797975778037,0.0,0.0,1.0
2011-03-17,0.004377997871580552,0.9404792663385904,0.0,0.0,1.0
2011-03-18,-0.009391242959629453,0.9316469970499106,0.0,0.0,1.0
2011-03-21,0.021593632717930467,0.9517646401269692,0.0,0.0,1.0
2011-03-22,-0.006926638677534402,0.945172110358756,0.0,0.0,1.0
2011-03-23,0.012248550626411392,0.9567490988031573,0.0,0.0,1.0
2011-03-24,0.016740736958160696,0.9727657838011783,0.0,0.0,1.0
2011-03-25,0.007573843587781015,0.9801333596952335,0.0,0.0,1.0
2011-03-28,-0.0040759435548917144,0.9761383914448494,0.0,0.0,1.0
2011-03-29,0.010807915328551188,0.9866884125285336,0.0,0.0,1.0
2011-03-30,0.014989506582132162,1.0014783849826436,0.0,0.0,1.0
2011-03-31,-0.0015073628482540347,0.9999687936717914,0.0,0.0,1.0
2011-04-01,0.0028391101257601026,1.0028078151993491,0.0,0.0,1.0
2011-04-04,-0.0009784804501725697,1.0018265873568963,0.0003205010356398129,0.6410020712796257,1.0000000000000002
2011-04-05,-0.002923374235850096,0.9988978733226276,0.0,0.0,1.0000000000000002
2011-04-06,-0.006831518926210589,0.9920738835956725,0.0,0.0,1.0000000000000002
2011-04-07,0.0006359536904458896,0.9927047966431402,0.0,0.0,1.0000000000000002
2011-04-08,-0.006129431691655696,0.9866200804021371,0.0,0.0,1.0000000000000002
2011-04-11,-0.00547047753632568,0.9812227974154094,0.0,0.0,1.0000000000000002
2011-04-12,-0.010755262851977032,0.9706694883128545,0.0,0.0,1.0000000000000002
2011-04-13,0.015378589363989281,0.9855970157817714,0.0,0.0,1.0000000000000002
2011-04-14,-0.005858157188859181,0.9798232335384512,0.0,0.0,1.0000000000000002
2011-04-15,0.003845904190457494,0.9835915398182244,0.0,0.0,1.0000000000000002
2011-04-18,-0.013248932845428718,0.970560001559841,0.0,0.0,1.0000000000000002
2011-04-19,0.006453918369157874,0.976823916582278,0.0,0.0,1.0000000000000002
2011-04-20,0.04157224193819209,1.0174326767734487,0.0,0.0,1.0000000000000002
2011-04-21,0.01288886175628079,1.0305462258907043,0.0,0.0,1.0000000000000002
2011-04-25,-0.0038626410884059492,1.0265655956950772,0.0,0.0,1.0000000000000002
2011-04-26,-0.002072020269166641,1.0244385309731678,0.0,0.0,1.0000000000000002
2011-04-27,0.01100139484915652,1.0357087837510934,0.0,0.0,1.0000000000000002
2011-04-28,-0.014546591876533621,1.0206427507709253,0.0,0.0,1.0000000000000002
2011-04-29,0.006390686096887199,1.0271653582081657,0.0,0.0,1.0000000000000002
2011-05-02,-0.0015992162330179527,1.0255226986933255,0.0,0.0,1.0000000000000002
2011-05-03,-0.021691003963817512,1.0032780817709837,0.0006098048620709922,1.2196097241419845,1.0
2011-05-04,-0.012049039840223985,0.9911895441929016,0.0,0.0,0.9999999999999999
2011-05-05,-0.0018863245340864365,0.9893198390377606,0.0,0.0,0.9999999999999999
