date,return,nav,gross,turnover,borrow
2021-08-11,0.00057080098661344,1.0005708009866134,0.6003480857177709,0.5998200539838047,0.0
2021-08-12,-0.0073278070949709395,0.993238811172123,0.5484143565111526,0.05798925103015247,0.0
2021-08-13,0.002066239541753445,0.9952910804781709,0.5507268302743838,0.009451089942291383,0.0
2021-08-16,-0.00705157907429943,0.9882727067222342,0.54841002245195,0.008469566811502599,0.0
2021-08-17,-0.008614823667008387,0.979758911618905,0.5487100589955081,0.007179241167971505,0.0
2021-08-18,-0.0042991269466696735,0.9755468036807244,0.5482824926031805,0.004115897531462288,0.0
2021-08-19,-0.004497320291564022,0.9711594572451607,0.5502618119569315,0.006187551441936734,0.0
2021-08-20,0.002520306723954535,0.9736070769552878,0.6002386560519372,0.05729180214361377,0.0
2021-08-23,0.017620108939548018,0.9907621397155548,0.6057132803639359,0.007811191784128996,0.0
2021-08-24,0.00027751327901537337,0.9910370893656715,0.5993491168573057,0.007407671668170587,0.0
2021-08-25,0.008731672105662724,0.9996905002745629,0.5040464809733046,0.1052743187914822,0.0
2021-08-26,-0.0056517552354926615,0.9940404942557638,0.29589228468964013,0.2060008292626076,0.0
2021-08-27,0.004953792256562117,0.9989647643589171,0.25331521434685866,0.05577812684924186,0.0
2021-08-30,-0.0008709454003442696,0.9980947205922928,0.2484265709356351,0.10471693492113503,0.0
2021-08-31,-0.0002498370595829247,0.9978453595421147,0.24937957525375737,0.0030363650240946157,0.0
2021-09-01,-0.0008162371856718087,0.9970308810541064,0.2480853429159008,0.0023868967306250326,0.0
2021-09-02,0.0020487022892123896,0.9990735005025374,0.3008920249304957,0.05373881764111837,0.0
2021-09-03,0.002128344205061028,1.001199872797762,0.15189188746729024,0.15193438078098145,0.0
2021-09-07,-0.002506462894374395,0.998690402466742,0.14785534369374329,0.002402990188572443,0.0
2021-09-08,-0.0021242842807919216,0.9965689001434042,0.14845669445744533,0.0024098164241405586,0.0
2021-09-09,0.00041421720862833133,0.9969816961314273,0.15059823251203738,0.0017893239060070732,0.0
2021-09-10,-0.000493710202801867,0.9964894760960404,0.14854138734001307,0.0016665696269165364,0.0
2021-09-13,-0.0003527203150851532,0.9961379940140528,0.14844597686119418,0.0032616380561277356,0.0
2021-09-14,9.784447880867297e-05,0.9962354606168987,0.14954819980297654,0.0015851208681763474,0.0
2021-09-15,0.002199009971763921,0.9984261923290201,0.1515671274354822,0.001064007806803312,0.0
2021-09-16,0.0012483946496071319,0.9996726222455512,0.15135213208681594,0.0019898039464153316,0.0
2021-09-17,-0.0015002126691763262,0.9981729007126297,0.14834864326515226,0.0017259337246938815,0.0
2021-09-20,-0.0025471562273786663,0.9956303983925788,0.10148503846556346,0.05062018051917095,0.0
2021-09-21,-0.0014111983407658624,0.9942253664263512,0.09872925408048455,0.0015318101328911859,0.0
2021-09-22,0.0010983013005807507,0.9953173254393677,0.10103151678217191,0.0013143309669369373,0.0
2021-09-23,0.002185143771849418,0.9974922368940654,0.10081781853013935,0.0021768537017617337,0.0
2021-09-24,0.000475799602717597,0.9979668433040936,0.10049629635332304,0.001000833985392866,0.0
2021-09-27,-0.001139602019320507,0.9968295582742493,0.09959200541393232,0.0009145731614314338,0.0
2021-09-28,-0.002619573569945577,0.9942182899096536,0.04862670623950865,0.05235116710913469,0.0
2021-09-29,-0.0004782381394589086,0.9937428168044712,0.049194333691939075,0.0010214501990215227,0.0
2021-09-30,0.00041599370027101124,0.9941562075559514,0.10015498185594447,0.05054744049846269,0.0
2021-10-01,0.00015851636120789436,0.9943137975804455,0.04976690485672,0.05179087420989888,0.0
2021-10-04,-0.00025949206088060617,0.9940557810439493,0.0500134587747986,0.0004929562514612509,0.0
2021-10-05,-8.110324406940261e-05,0.9939751598953207,0.049526165172574875,0.0004102408839597942,0.0
2021-10-06,-0.0003919856364241747,0.9935855359096794,0.05009526223330741,0.0009414385402845267,0.0
2021-10-07,0.0004287509178855231,0.9940115366201984,0.0500944504220754,0.0004081543487746518,0.0
2021-10-08,-0.0002943692203413173,0.9937189302191533,0.0494572555342989,0.00035746414258190526,0.0
2021-10-11,-0.0006418572011002155,0.9930811045679225,0.049537686230820874,0.0006902538161283874,0.0
2021-10-12,-0.0018026335642291613,0.9912909432368266,0.048168765184857104,0.0003466663485607832,0.0
2021-10-13,-0.00025617532658661624,0.9910369989557006,0.049743712275606096,0.0018174443248706053,0.0
2021-10-14,0.0010609506527030632,0.9920884403065956,0.05036698367621723,0.0003841754840090614,0.0
2021-10-15,-8.598862905462301e-05,0.9920031319817127,0.04971389811082881,0.0005715344687260298,0.0
2021-10-18,-0.0003060872900282341,0.9916994924313449,0.05017717929980983,0.0007540041547545613,0.0
2021-10-19,0.00023038952604381713,0.991927969607384,0.05014098923531877,0.00025513426971083387,0.0
2021-10-20,0.0005212771244613723,0.9924450389670538,0.050755722569412215,0.00011988699768331946,0.0
2021-10-21,0.000269446318232891,0.9927124496288521,0.05048209691001906,0.0005298606815192062,0.0
2021-10-22,-0.0008255458419936801,0.9918929199937656,0.0493061642051153,0.0003913244157420541,0.0
2021-10-25,0.0012192354423277152,0.993102270996816,0.09973358583671987,0.05076896311303797,0.0
2021-10-26,-0.00048574480277430165,0.9926198767300559,0.09987999978109327,0.0005835564003247329,0.0
2021-10-27,0.0009365590044039251,0.9935495238135577,0.14780440146344273,0.05112993353730809,5.774379811763249e-06
2021-10-28,0.0012458519069955543,0.9947873393824952,0.10069408243942089,0.05203275878000137,5.968973800115127e-06
2021-10-29,0.002710075047443583,0.9974832877284684,0.152944158042745,0.05014865897052372,5.9606102769961156e-06
2021-11-01,0.0032820449065074087,1.0007570726722839,0.20482221338414514,0.053408460277308674,6.096091913818752e-06
2021-11-02,0.0011422463757915224,1.0019001838115915,0.20190130306060014,0.005268199580548045,6.027381234205287e-06
2021-11-03,0.004350307088494487,1.006258757283191,0.25333687678369854,0.052201522090966665,5.982899239387159e-06
2021-11-04,0.003804152315908471,1.010086718865113,0.25272687784138165,0.0024122906159468258,5.888145053997186e-06
2021-11-05,0.001082737291912661,1.011180377423694,0.2545053032241817,0.005809942067847081,6.17628197441206e-06
2021-11-08,-0.0021782258978306768,1.0089777981382115,0.29810756929445453,0.05527146299466856,5.939864559850204e-06
2021-11-09,0.0021127040769275407,1.0111094696458676,0.30068783596409854,0.0026996257486910325,5.907548950903039e-06
2021-11-10,-0.0056525101287570045,1.0053941631274121,0.2976163380287853,0.003146485280755895,5.944523115993749e-06
2021-11-11,0.006689399341479607,1.012119646180164,0.3047905947017252,0.002599866435337955,5.994676997658678e-06
2021-11-12,0.004478731835438454,1.0166526586607838,0.30417435056369085,0.007681237896906871,6.062385917959646e-06
2021-11-15,-0.003432462184032481,1.0131630368556346,0.29604502541361843,0.004655022162337606,5.870453654084464e-06
2021-11-16,0.0022693588948845544,1.015462267405291,0.3005191530336781,0.004192731297367389,5.9446781929665354e-06
2021-11-17,-0.004582734000135424,1.0108086739465982,0.2968054351249319,0.0034355705480080454,5.9013904369178555e-06
2021-11-18,0.0008714242298688557,1.011689517116837,0.3005066404645053,0.0034269781993374188,5.955478300302164e-06
2021-11-19,-0.001405031903581877,1.0102680610687684,0.2988088027057393,0.0018345359892258416,5.848302404963409e-06
2021-11-22,-0.004333752892952791,1.0058898089364539,0.2489089080742831,0.0510016714829144,6.097136274611652e-06
2021-11-23,0.002188493135245828,1.008091191878125,0.25239665755128415,0.00949568607924204,6.027254152953339e-06
2021-11-24,-0.00021462795327242823,1.0078748273289002,0.25063143941402216,0.10228586362154243,0.0
2021-11-26,-0.007956826065718015,0.9998553426318286,0.2992830987893784,0.05457737511608065,0.0
2021-11-29,0.003855302141487771,1.0037100870754552,0.249720294634257,0.0522591889184451,0.0
2021-11-30,-0.0057013142126717264,0.9979876204906099,0.1968470358859882,0.05356299148668892,0.0
2021-12-01,-0.004096711525909957,0.9938991531030306,0.19390467375380832,0.0009128938821342994,0.0
2021-12-02,0.004254832263263619,0.9981280272860837,0.15322556000815216,0.05305177997244714,0.0
2021-12-03,-0.0018352905757355042,0.9962961723242281,0.14843195404179124,0.0032323224421924182,0.0
2021-12-06,0.003976000794240653,1.000257446696688,0.15270045931422943,0.003179305814716661,0.0
2021-12-07,0.0028947028258774488,1.0031528947542458,0.1004691913589281,0.05473125683998089,0.0
2021-12-08,-0.0005377417021789066,1.002613457609075,0.09966337221764568,0.0007796695904984931,0.0
2021-12-09,-0.0013382791235667657,1.0012716809497497,0.09915519517294202,0.0006973355162325686,0.0
2021-12-10,-0.00010508062562220033,1.0011664666950977,0.0992331351922706,0.0009916013097722564,0.0
2021-12-13,-0.0029931494483829146,0.9981698258375697,0.09764629086194072,0.001113907501135101,0.0
2021-12-14,-0.0015644927223310567,0.9966081964093965,0.09978019251301974,0.0035451943938036253,0.0
2021-12-15,0.002200656944170154,0.9988013891574417,0.10130215907575979,0.00045564495070308435,0.0
2021-12-16,-0.0028526779018730464,0.9959521305062321,0.09709674058811255,0.0016299470125613438,0.0
2021-12-17,-0.0010168465870997734,0.9949393999814121,0.0995129067338917,0.003331739261400039,0.0
2021-12-20,-0.001476036543496928,0.9934708330684746,0.10005758084530347,0.0018749715187794144,0.0
2021-12-21,0.0028234745994031307,0.9962758727308914,0.10145223243607678,0.001141570062959495,0.0
2021-12-22,0.00014912819199386362,0.9964244455505188,0.15035727771546933,0.05123272973292536,0.0
2021-12-23,0.0028345043808810644,0.9992488150066487,0.1020675059915516,0.0508321229780156,0.0
2021-12-27,0.00012030132191176435,0.9993690259600129,0.05035971176186801,0.051860016790062906,0.0
2021-12-28,-0.000794505359240083,0.998575021913029,0.04958942386862502,1.5194702069713252e-05,0.0
2021-12-29,0.001720424045132729,1.0002929943915972,0.05109527739922726,0.00012665670033143485,0.0
2021-12-30,-0.0012103763565224357,0.9990822634015907,0.0497433088269958,0.00020209133819422477,0.0
2021-12-31,-0.00034087129819826423,0.9987417049334582,0.04957028520886606,0.00015085835221859318,0.0
2022-01-03,0.0013844705019663284,1.0001244333630221,0.050929765566851214,4.547947157377968e-05,0.0
2022-01-04,0.00030678696655206394,1.0004312585041082,0.05036753452250825,0.0008540610439164042,0.0
2022-01-05,-0.0010154335852978758,0.9994153870044413,0.049511703451186495,0.00010932690307649133,0.0
