date,return,nav,gross,turnover,borrow
2021-08-11,0.0005278430706592285,1.0005278430706592,0.31165263103881774,0.3111337247875113,0.0
2021-08-12,-0.0028018972634901163,0.9977244668451138,0.19876543300690314,0.3028636238936128,0.0
2021-08-13,0.0016144209823767408,0.9993352141590192,0.20096384301056733,0.0038878602616288704,0.0
2021-08-16,-0.002343651134172009,0.9969931210509373,0.19924727942436687,0.0035825490805944005,0.0
2021-08-17,-0.0014223248799601906,0.9955750729297174,0.200211706076116,0.0029017772716233843,0.0
2021-08-18,-0.0008464991517465048,0.9947323194749824,0.19923456354578706,0.000410015622947553,0.0
2021-08-19,-0.002263160771949546,0.9924810803109563,0.24965043744197818,0.0521804599723412,0.0
2021-08-20,0.0016508099432819279,0.9941194779468527,0.15173801167255818,0.19943205366680258,0.0
2021-08-23,0.0049188286320969166,0.999009381298703,0.20247795083397852,0.0532925684292458,0.0
2021-08-24,-0.0014830599703595793,0.9975277904752852,0.1489623605881548,0.05280997798941079,0.0
2021-08-25,0.0017991439672664367,0.9993224865816994,0.20139553578224093,0.05111236227877936,0.0
2021-08-26,0.0019345280872442583,1.0012557040002066,0.20108829793484842,0.0023322915179893227,0.0
2021-08-27,0.002693515451475559,1.0039526017098093,0.25151873702066735,0.05194580118319461,0.0
2021-08-30,-0.0004566198166497948,1.0034941770568915,0.24889516957604169,0.0038473949118902366,0.0
2021-08-31,-0.0019117527007989077,1.001575744353667,0.24829727187948675,0.0009869919219438902,0.0
2021-09-01,-0.0005611856737914866,1.0010136743947187,0.24926604594877272,0.0021412406966668015,0.0
2021-09-02,2.1294050025488787e-05,1.0010349900299775,0.19908631390371934,0.05088111374799771,0.0
2021-09-03,0.001508238166744169,1.0025447892081871,0.1520417747118416,0.05095168207302051,0.0
2021-09-07,-0.0006622041921339195,1.0018808998459714,0.09906981021622568,0.0523807778841233,0.0
2021-09-08,-0.00015220553071815246,1.001728408031894,0.1002387421086619,0.001305772139991851,0.0
2021-09-09,-0.0003854747139605541,1.0013422670603418,0.049804020344507524,0.05079288878936629,0.0
2021-09-10,-0.0006784081677477793,1.000662948287657,0.04930792753443652,0.00014878267193451015,0.0
2021-09-13,-6.297887396311541e-05,1.0005999276619573,0.0,0.04927147272160142,0.0
2021-09-14,0.0,1.0005999276619573,0.0,0.0,0.0
2021-09-15,0.0006566706216915019,1.0012569922385195,0.05064716152491075,0.04999875003124922,0.0
2021-09-16,-0.00027447340619535243,1.0009821738213829,0.04977238857920988,0.0006142891500986596,0.0
2021-09-17,-0.0004893438434437902,1.0004923493572264,0.050099166246246496,0.0007916798767819064,0.0
2021-09-20,-0.00011919037855834258,1.0003731002953618,0.05063640711042329,0.0006505839423509331,0.0
2021-09-21,0.0004382701756584506,1.000811533989752,0.05009856038346141,0.0009543178636922024,0.0
2021-09-22,0.0008713437418674808,1.001683584856683,0.050444325119386665,0.00048167125352456167,0.0
2021-09-23,0.0005547401868271074,1.002239258995688,0.050256281152906424,0.0007150586864282915,0.0
2021-09-24,0.0002908617059556029,1.0025307720163352,0.05035637210763455,0.00017622697077831055,0.0
2021-09-27,0.0006119240380846325,1.0031442446946515,0.05066616322042875,0.0002712890202881407,0.0
2021-09-28,-0.0003055705086993932,1.0028377133975013,0.049921385016045795,0.0004547907871009722,0.0
2021-09-29,0.00033896310768088966,1.0031776383853341,0.0,0.05026718829168482,0.0
2021-09-30,0.0,1.0031776383853341,0.0,0.0,0.0
2021-10-01,0.0,1.0031776383853341,0.0,0.0,0.0
2021-10-04,0.0,1.0031776383853341,0.0,0.0,0.0
2021-10-05,0.0,1.0031776383853341,0.0,0.0,0.0
2021-10-06,0.0,1.0031776383853341,0.0,0.0,0.0
2021-10-07,0.0,1.0031776383853341,0.0,0.0,0.0
2021-10-08,0.0,1.0031776383853341,0.0,0.0,0.0
2021-10-11,0.0,1.0031776383853341,0.0,0.0,0.0
2021-10-12,0.0,1.0031776383853341,0.0,0.0,0.0
2021-10-13,0.0,1.0031776383853341,0.0,0.0,0.0
2021-10-14,0.0,1.0031776383853341,0.0,0.0,0.0
2021-10-15,0.0009326106222826702,1.0041132125069288,0.1008835233269271,0.09999500024998749,0.0
2021-10-18,0.00010037513973770729,1.0042140005109466,0.15031109077088267,0.05066866018579222,0.0
2021-10-19,0.00013847907575703644,1.0043530631375996,0.1493838978275941,0.0010446057645859784,0.0
