date,return,nav,gross,turnover,trading_cost,borrow,funding,interest
2008-01-02,9.999999999998899e-05,1.0001,0.0,0.0,0.0,0.0,0.0,9.999000099990002e-05
2008-01-03,0.003820520132211236,1.0039209021842244,1.4244009820897732,1.4241995671453853,0.0017802494589317316,0.0,0.0,9.999000099990002e-05
2008-01-04,0.001567413776577098,1.0054944616369017,1.4237959998082377,0.0,0.0,0.0,5.914172096695984e-05,0.0
2008-01-07,-0.0056553510424368625,0.9998080374851189,1.4262658798980348,0.0,0.0,0.0,5.929094098492931e-05,0.0
2008-01-08,0.0061117248054749496,1.00591858906853,1.4237356660177538,0.0,0.0,0.0,5.916284400327922e-05,0.0
2008-01-09,-0.004201353283394438,1.0016923697015194,1.4255828785157458,0.0,0.0,0.0,5.926072089979946e-05,0.0
2008-01-10,-0.0008011288296506658,1.0008898850657104,1.4259835927501725,0.0,0.0,0.0,5.955844789979423e-05,0.0
2008-01-11,0.01006345279206644,1.010962293174126,1.4217983474628075,0.0,0.0,0.0,5.949866220124756e-05,0.0
2008-01-14,0.004934543900744437,1.015950930991791,1.4197858138001085,0.0,0.0,0.0,5.875047911929147e-05,0.0
2008-01-15,-0.0011764439169532626,1.0147557216991026,1.420338955756261,0.0,0.0,0.0,5.854268690624896e-05,0.0
2008-01-16,-0.008801043945651399,1.0058248119983275,1.4241304605914835,0.0,0.0,0.0,5.8757892748059926e-05,0.0
2008-01-17,0.0026527126637243548,1.0084929762146035,1.4230674278878084,0.0,0.0,0.0,5.912060580650498e-05,0.0
2008-01-18,0.0025332111636486854,1.0110477018804116,1.4220573625979593,0.0,0.0,0.0,5.916777063240198e-05,0.0
2008-01-22,0.005822850656301171,1.0169348816548578,1.419672625618743,0.0,0.0,0.0,5.9228061944707464e-05,0.0
2008-01-23,-0.005254604140766617,1.0115912914148242,1.4219484184637743,0.0,0.0,0.0,5.831582645969827e-05,0.0
2008-01-24,0.0025359504108612985,1.0141566367659114,1.4209398746424329,0.0,0.0,0.0,5.875842303386174e-05,0.0
2008-01-25,0.014654139328127425,1.0290182294216241,1.414918400541833,0.0,0.0,0.0,5.865388531955481e-05,0.0
