date,return,nav,gross,turnover,trading_cost,borrow,funding,interest
2008-01-02,9.999999999998899e-05,1.0001,0.0,0.0,0.0,0.0,0.0,9.999000099990002e-05
2008-01-03,0.0019436274353377136,1.0020438217980812,1.2030667393362628,1.2028396614831685,0.0006014198307415842,0.0,0.0,9.999000099990002e-05
2008-01-04,-0.007324830029501683,0.994704021121298,1.2045937184267177,0.0,0.0,0.0,2.8415684517745066e-05,0.0
2008-01-07,-0.003566700148858515,0.9911562101410945,1.2053547353620955,0.0,0.0,0.0,2.861925264769025e-05,0.0
2008-01-08,0.007507241525206654,0.9985970591998322,1.2038530457827268,0.0,0.0,0.0,2.8430047324537356e-05,0.0
2008-01-09,0.0016789342244716288,1.0002736379789796,1.2035397905734482,0.0,0.0,0.0,2.836933249628427e-05,0.0
2008-01-10,-0.0009562953558188703,0.9993170809444323,1.2037630792146623,0.0,0.0,0.0,2.8549787016761596e-05,0.0
2008-01-11,0.0034756993216131793,1.0027904066447473,1.2030856766106357,0.0,0.0,0.0,2.8577342998643852e-05,0.0
2008-01-14,0.010582131094291292,1.0134020661879597,1.2009871715362503,0.0,0.0,0.0,2.813045541685748e-05,0.0
2008-01-15,-0.009471000391998552,1.0038041348218414,1.2029372648497572,0.0,0.0,0.0,2.812088129084722e-05,0.0
2008-01-16,-0.016045532837823506,0.9876975626138145,1.2062754105153675,0.0,0.0,0.0,2.8428068745990718e-05,0.0
2008-01-17,-0.001909896519805554,0.9858111624763579,1.2066989972841426,0.0,0.0,0.0,2.86237252948598e-05,0.0
2008-01-18,0.0035200716690857448,0.9892812884204595,1.2060027251684133,0.0,0.0,0.0,2.873700812485905e-05,0.0
2008-01-22,0.003427388490213623,0.9926719397219754,1.2053277621435543,0.0,0.0,0.0,2.924627928079095e-05,0.0
2008-01-23,-0.006808385105699033,0.985913446872727,1.2067641729624274,0.0,0.0,0.0,2.8780826845656853e-05,0.0
2008-01-24,0.006590977180209734,0.992411579902727,1.2054390104772417,0.0,0.0,0.0,2.8797507285820012e-05,0.0
2008-01-25,0.013563692306762354,1.0058723452141956,1.2027181007760377,0.0,0.0,0.0,2.8438998361514612e-05,0.0
2008-01-28,0.007211878793016435,1.0131265746491276,1.20129470394864,0.0,0.0,0.0,2.8398613968593032e-05,0.0
2008-01-29,-0.0033758658009077624,1.0097063952937788,1.202004762272689,0.0,0.0,0.0,2.8159582217113153e-05,0.0
2008-01-30,-0.004590867551783506,1.0050709669667963,1.2029647631562408,0.0,0.0,0.0,2.8357734115433468e-05,0.0
2008-01-31,0.005340975935343106,1.010439026814678,1.2019146922773787,0.0,0.0,0.0,2.840581483400444e-05,0.0
2008-02-01,-0.006269863245905394,1.0041037122982241,1.2032170392799182,0.0,0.0,0.0,2.8088040539143005e-05,0.0
2008-02-04,-0.0014610655514735171,1.0026366509540785,1.421629214643836,1.7803587644261185,0.0008901793822130592,0.0,2.851404390478274e-05,0.0
2008-02-05,0.0008216166971721783,1.0034604339676991,1.4213419273206365,0.0,0.0,0.0,5.879564012401023e-05,0.0
2008-02-06,0.00013917744223923556,1.003600093024287,1.4213421401097512,0.0,0.0,0.0,5.8786660279495836e-05,0.0
2008-02-07,-0.00690104836114902,0.9966742002470728,1.424329311348627,0.0,0.0,0.0,5.891123920991933e-05,0.0
2008-02-08,0.018620091850067633,1.015232365400266,1.4166308775371812,0.0,0.0,0.0,5.881542529911886e-05,0.0
2008-02-11,0.004571738851931517,1.0198737426489046,1.4147927494680235,0.0,0.0,0.0,5.8129929217006846e-05,0.0
2008-02-12,-0.011050791031288032,1.008603331040594,1.4194863447085642,0.0,0.0,0.0,5.835323138894596e-05,0.0
2008-02-13,-0.004522512857587313,1.0040419095077575,1.4214509569984233,0.0,0.0,0.0,5.891673838594541e-05,0.0
2008-02-14,-0.0007147236600586471,1.003324296999342,1.4218113048581105,0.0,0.0,0.0,5.886169218074087e-05,0.0
2008-02-15,0.0011164303592781089,1.0044444387047133,1.421399761045816,0.0,0.0,0.0,5.865224808367416e-05,0.0
2008-02-19,0.00666186077094455,1.0111359077075137,1.4186695052814353,0.0,0.0,0.0,5.849994320966639e-05,0.0
2008-02-20,0.005989273465521805,1.0171918771695827,1.4162350406170325,0.0,0.0,0.0,5.8712458093171445e-05,0.0
2008-02-21,0.006651901554556527,1.0239581373986093,1.4135423384605303,0.0,0.0,0.0,5.794949019956312e-05,0.0
2008-02-22,0.0008889752298415488,1.0248684108191513,1.4132327494262333,0.0,0.0,0.0,5.768479575897685e-05,0.0
2008-02-25,-0.004700331907351196,1.0200511891269417,1.4152422472099946,0.0,0.0,0.0,5.7764377398702876e-05,0.0
2008-02-26,0.011761802595444903,1.0320488298507016,1.4104723544971849,0.0,0.0,0.0,5.790976370666376e-05,0.0
2008-02-27,0.003791894715676758,1.0359622503549328,1.4089788854435936,0.0,0.0,0.0,5.722859129818284e-05,0.0
2008-02-28,0.016867423696429906,1.0534362645651765,1.402251073366178,0.0,0.0,0.0,5.6572809033177806e-05,0.0
2008-02-29,0.0063660141117796165,1.0601424546912588,1.3997623679420186,0.0,0.0,0.0,5.5989276211361985e-05,0.0
2008-03-03,0.004298552304593084,1.0646995324830688,1.3981069243277986,0.0,0.0,0.0,5.5398495541361906e-05,0.0
2008-03-04,-0.008354567729026652,1.055804428127876,1.1557656594851977,0.7051985276573609,0.00035259926382868046,0.0,5.54778321540641e-05,0.0
2008-03-05,0.01501406222242041,1.071656341506495,1.1534830137101806,0.0,0.0,0.0,2.1600006736146448e-05,0.0
2008-03-06,-0.0037194785853689183,1.0676703386933868,1.1540775407205301,0.0,0.0,0.0,2.143631235059018e-05,0.0
2008-03-07,-0.0038280366078911054,1.063583257551709,1.1546912263400755,0.0,0.0,0.0,2.1440863241416325e-05,0.0
2008-03-10,0.0054895100161000965,1.0694218084969955,1.1538681731259035,0.0,0.0,0.0,2.1641275050999597e-05,0.0
2008-03-11,0.008809452757587488,1.0788428293968837,1.1525458206229566,0.0,0.0,0.0,2.1374692081246613e-05,0.0
2008-03-12,0.007489780459217332,1.0869231253390672,1.1514329292164718,0.0,0.0,0.0,2.129248045390408e-05,0.0
2008-03-13,-0.0008563005023353165,1.0859923925208395,1.1515838831078675,0.0,0.0,0.0,2.1102498373703846e-05,0.0
2008-03-14,-0.003343986244054298,1.0823608488991021,1.1521137229266334,0.0,0.0,0.0,2.117684542173449e-05,0.0
2008-03-17,-0.018106093799594714,1.062763521843926,1.1549403347928728,0.0,0.0,0.0,2.1484662911428258e-05,0.0
2008-03-18,0.005253700244512771,1.0683469628184967,1.1541521082833555,0.0,0.0,0.0,2.149057967799278e-05,0.0
2008-03-19,-0.026872016209483096,1.039638325916286,1.1584310010701804,0.0,0.0,0.0,2.1776682457279405e-05,0.0
2008-03-20,-0.015308790881061962,1.0237227201928962,1.1609165692222965,0.0,0.0,0.0,2.255021934210344e-05,0.0
2008-03-24,0.0013193948651066822,1.0250734146932117,1.160726984099857,0.0,0.0,0.0,2.2441541246873747e-05,0.0
2008-03-25,0.011129365635447863,1.0364818315285096,1.1589800873325125,0.0,0.0,0.0,2.22542854761349e-05,0.0
2008-03-26,0.01076327128146981,1.0476377666595655,1.1573091331991943,0.0,0.0,0.0,2.2083133810857775e-05,0.0
2008-03-27,0.0022443950556882974,1.0499890796832085,1.1569787841314823,0.0,0.0,0.0,2.1979455694970383e-05,0.0
2008-03-28,-0.006939324741239705,1.0427028644845313,1.1580978033248739,0.0,0.0,0.0,2.2029963485931092e-05,0.0
2008-03-31,-0.008055334881807208,1.0343035437288888,1.1594039389371786,0.0,0.0,0.0,2.1891268598340947e-05,0.0
2008-04-01,-0.009799955866735544,1.0241674146475375,1.1610040373445476,0.0,0.0,0.0,2.249542124786647e-05,0.0
2008-04-02,0.010507467768694934,1.034928820746694,1.402534939644787,0.7537237505994482,0.00037686187529972407,0.0,2.253870907058526e-05,0.0
2008-04-03,0.00411374244967333,1.03918625136899,1.4009417954636207,0.0,0.0,0.0,5.60398770726421e-05,0.0
2008-04-04,0.009937984441036773,1.0495136681664343,1.3970519043838256,0.0,0.0,0.0,5.5751177500524345e-05,0.0
2008-04-07,-7.380563119874228e-05,1.0494362081477036,1.3971366765252986,0.0,0.0,0.0,5.543458608672964e-05,0.0
2008-04-08,-0.0019988918169275838,1.0473384986988497,1.3979876839094816,0.0,0.0,0.0,5.5464035172580766e-05,0.0
2008-04-09,0.014147609789111781,1.0621558350955551,1.3924904737710755,0.0,0.0,0.0,5.548048665835987e-05,0.0
2008-04-10,-0.006197121013511442,1.0555735268502606,1.3949931179889346,0.0,0.0,0.0,5.467537237766631e-05,0.0
