date,return,nav,cost,turnover,gross
2011-01-03,0.01512078170675002,1.01512078170675,0.00044782142830696606,0.8956428566139321,0.8976384644760643
2011-01-04,-0.01330656206287495,1.001613014023655,0.0,0.0,0.8962576744822905
2011-01-05,0.010514879502961483,1.0121448541747118,0.0,0.0,0.8973367824028355
2011-01-06,-0.004183986224531866,1.007910054047614,0.0,0.0,0.8969050551202539
2011-01-07,-0.005110520321334855,1.002759109234326,0.0,0.0,0.8963750827126522
2011-01-10,0.005138318114142448,1.007911604529426,0.0,0.0,0.8969036754010712
2011-01-11,0.0036348589856065594,1.011575221081847,0.0,0.0,0.8972766791327645
2011-01-12,0.00769502187731641,1.019359314538623,0.0,0.0,0.8980606965037076
2011-01-13,-0.00033599482621959886,1.0190168150828793,0.0,0.0,0.8980260290899109
2011-01-14,0.006740493161416561,1.025885490956314,0.0,0.0,0.8987083936048019
2011-01-18,0.0006711795985154811,1.026574044368257,0.0,0.0,0.8987747254803949
2011-01-19,-0.023082258054410665,1.0028783973641888,0.0,0.0,0.8963826000635858
2011-01-20,-0.009359577466349855,0.9934918793147299,0.0,0.0,0.8954031782901359
2011-01-21,-0.005991263188143581,0.987539607990472,0.0,0.0,0.8947722874955717
2011-01-24,0.006608559380995027,0.9940658221309615,0.0,0.0,0.8954618377086131
2011-01-25,0.0013822198592707835,0.9954398396517332,0.0,0.0,0.8956057042625241
2011-01-26,0.014260198100965793,1.0096350089627606,0.0,0.0,0.8970730344570732
2011-01-27,0.002608188590599969,1.0122683274738076,0.0,0.0,0.897340353388134
2011-01-28,-0.021938349769772936,0.9900608308448241,0.0,0.0,0.8950372503806744
2011-01-31,0.006244974182815222,0.9962437351728667,0.0,0.0,0.8956875152965426
2011-02-01,0.023038435153277304,1.0191956318625055,5.213017726309715e-05,0.1042603545261943,1.0
2011-02-02,-0.003762087568440431,1.0153613286460668,0.0,0.0,1.0
2011-02-03,0.003524699599465997,1.0189401723144589,0.0,0.0,1.0
2011-02-04,0.0017559233439174982,1.020729353149081,0.0,0.0,1.0
2011-02-07,0.009891157834244213,1.0308255482871247,0.0,0.0,1.0
2011-02-08,0.007067205138204358,1.0381106038985717,0.0,0.0,1.0
2011-02-09,-0.004432596432216496,1.0335090785394847,0.0,0.0,1.0
2011-02-10,0.003956812136477916,1.0375984798046098,0.0,0.0,1.0
2011-02-11,0.010838841634874141,1.048844845407798,0.0,0.0,1.0
2011-02-14,0.005117919992389863,1.0542127494110258,0.0,0.0,1.0
2011-02-15,-0.005697666696499737,1.0482061965376812,0.0,0.0,1.0
2011-02-16,0.008046376854245363,1.0566404586159786,0.0,0.0,1.0
2011-02-17,0.007015428308679406,1.0640532440014492,0.0,0.0,1.0
2011-02-18,0.001080933187910249,1.0652034144665938,0.0,0.0,1.0
2011-02-22,-0.025675241219392353,1.0378540598524437,0.0,0.0,1.0
2011-02-23,-0.017238885060012255,1.0199626130055803,0.0,0.0,1.0
2011-02-24,0.006390267040859765,1.026480446474379,0.0,0.0,1.0
2011-02-25,0.02315706064136691,1.0502507164205637,0.0,0.0,1.0
2011-02-28,0.0010954831513245722,1.051401248385069,0.0,0.0,1.0
2011-03-01,-0.020056646522650046,1.0303136651927367,0.0,0.0,1.0
2011-03-02,0.0042178459419606185,1.0346593695044164,0.0,0.0,1.0
2011-03-03,0.022727103326190212,1.0581741799025541,0.0,0.0,1.0
2011-03-04,-0.004347754791184655,1.0535734980419749,0.0,0.0,1.0
2011-03-07,-0.016375733642108536,1.036320459065655,0.0,0.0,1.0
2011-03-08,0.016278487032546307,1.0531901882201176,0.0,0.0,1.0
2011-03-09,-0.004004263983946488,1.048972936681182,0.0,0.0,1.0
2011-03-10,-0.025707092956669064,1.0220068918888887,0.0,0.0,1.0
2011-03-11,0.002625981559648105,1.0246906631408221,0.0,0.0,1.0
2011-03-14,-0.005362624522676773,1.0191956318625053,0.0,0.0,1.0
2011-03-15,-0.008902799338383227,1.0101219376654766,0.0,0.0,1.0
2011-03-16,-0.009995503276095219,1.0000252605282858,0.0,0.0,1.0
2011-03-17,0.0021730382633189382,1.0021983536836991,0.0,0.0,1.0
2011-03-18,0.013262152333887611,1.0154896609190238,0.0,0.0,1.0
2011-03-21,0.023156129799349,1.0390044713171616,0.0,0.0,1.0
2011-03-22,-0.005289094445099618,1.0335090785394843,0.0,0.0,1.0
2011-03-23,0.0030911100970123506,1.0367037688875116,0.0,0.0,1.0
2011-03-24,0.006905901713352591,1.043863143221311,0.0,0.0,1.0
2011-03-25,0.008710714112559748,1.0529559366345498,0.0,0.0,1.0
2011-03-28,-0.0021896860454378997,1.0506502937136402,0.0,0.0,1.0
2011-03-29,0.009386169796097299,1.060511875766756,0.0,0.0,1.0
2011-03-30,0.012920545795996441,1.0742142680247984,0.0,0.0,1.0
2011-03-31,0.0034574521487478194,1.0779283124539962,0.0,0.0,1.0
2011-04-01,0.004395851804023021,1.0826667255709046,0.0,0.0,1.0
2011-04-04,0.0022476844787453487,1.0851002187656245,0.0,0.0,1.0
2011-04-05,0.005429318854853538,1.0909915738427745,0.0,0.0,1.0
2011-04-06,0.002230091646815202,1.093424585038347,0.0,0.0,1.0
2011-04-07,-0.005973388594038065,1.0868931350936382,0.0,0.0,1.0
2011-04-08,-0.010486729529319505,1.075495180758637,0.0,0.0,1.0
2011-04-11,-0.008930917291511187,1.0658900222518628,0.0,0.0,1.0
2011-04-12,-0.013095585861225945,1.0519315679468395,0.0,0.0,1.0
2011-04-13,0.0013387572456355912,1.0533398489553412,0.0,0.0,1.0
2011-04-14,0.004619956128434355,1.0582062328458466,0.0,0.0,1.0
2011-04-15,0.010650537873171828,1.0694766984063977,0.0,0.0,1.0
2011-04-18,-0.016525787572556516,1.0518027536747345,0.0,0.0,1.0
2011-04-19,0.00024390889378445024,1.0520592977208627,0.0,0.0,1.0
2011-04-20,0.02045024979389054,1.0735741731572395,0.0,0.0,1.0
2011-04-21,0.007395942125936417,1.0815142656098105,0.0,0.0,1.0
2011-04-25,-0.0013025838423449398,1.0801055026021615,0.0,0.0,1.0
