date,return,nav,gross,turnover,trading_cost,borrow,funding,interest
2016-01-04,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-05,-7.570816064061958e-06,0.9999924291839359,0.5001211842672423,0.49987503124218946,0.00024993751562109475,0.0,0.0,0.0
2016-01-06,0.007222131168638013,1.0072145056751474,0.5037054883288068,0.0,0.0,0.0,0.0,0.0
2016-01-07,0.007122249227798916,1.01438813841042,0.507215224316887,0.0,0.0,0.0,0.0,0.0
2016-01-08,-0.0022458009530034184,1.0121100245624626,0.5061060367836129,0.0,0.0,0.0,0.0,0.0
2016-01-11,-0.0045017118547807655,1.0075537968665473,0.5038726142496995,0.0,0.0,0.0,0.0,0.0
2016-01-12,-0.002553482317631972,1.0049810260621856,0.500288052686556,0.0023169558294470027,1.1584779147235014e-06,0.0,0.0,0.0
2016-01-13,0.002448402052032339,1.0074416236686499,0.5015085601508034,0.0,0.0,0.0,0.0,0.0
2016-01-14,-0.008141394557316106,0.9992396439169002,0.4974168322845663,0.0,0.0,0.0,0.0,0.0
2016-01-15,0.005118078431327833,1.004353830786159,0.49997599436296325,0.0,0.0,0.0,0.0,0.0
2016-01-19,-0.00048036928952632785,1.0038713700500312,0.49973568274830976,0.0,0.0,0.0,0.0,0.0
2016-01-20,0.008519398709543324,1.012423750504583,0.26298073034537833,0.7694938782270319,0.0003847469391135159,3.139439760618291e-05,0.0,0.0
2016-01-21,-0.010245387924559868,1.0020510764366257,0.2760215430065253,0.0,0.0,3.237837722792293e-05,0.0,0.0
2016-01-22,-0.022929895554419044,0.9790741499137408,0.3059308149745533,0.0,0.0,3.620395010568292e-05,0.0,0.0
2016-01-25,0.02405810204663905,1.0026288157235919,0.27521793937630395,0.0,0.0,3.319080759751819e-05,0.0,0.0
2016-01-26,-0.012759430031484387,0.9898358435018166,0.22712615043627613,0.06424973525681792,3.212486762840896e-05,2.6928136786363405e-05,0.0,0.0
2016-01-27,-0.005345007276767899,0.9845451637154937,0.23369257438007623,0.0,0.0,2.7636854280077648e-05,0.0,0.0
2016-01-28,-0.01326687124349557,0.971483329795074,0.25025008484343636,0.0,0.0,2.9867843231908768e-05,0.0,0.0
2016-01-29,0.001260315726240746,0.9727077055133955,0.24864675758749513,0.0,0.0,2.9691732476234666e-05,0.0,0.0
2016-02-01,0.016205207825838563,0.9884706360350347,0.22870762681848916,0.0,0.0,2.745608555434145e-05,0.0,0.0
2016-02-02,0.011196605976795615,0.9995381522663516,0.20452456200884556,0.010585999460694393,5.292999730347196e-06,2.4434910177097513e-05,0.0,0.0
2016-02-03,-0.018402733235114765,0.9811439182918744,0.22707964557999827,0.0,0.0,2.670789995406466e-05,0.0,0.0
2016-02-04,0.005322380967898166,0.9863659400093602,0.22055697980851588,0.0,0.0,2.6531994887351336e-05,0.0,0.0
2016-02-05,0.005052963466704252,0.991350011069029,0.21439503388195405,0.0,0.0,2.5602652538784065e-05,0.0,0.0
2016-02-08,0.006472057598188918,0.997766085440633,0.206561349543094,0.0,0.0,2.466669401739271e-05,0.0,0.0
2016-02-09,0.004187726028815009,1.0019444564473017,0.49780146303499345,0.7026473308317328,0.0003513236654158664,5.9325868322077115e-05,0.0,0.0
2016-02-10,-0.0015450316706014933,1.000396420529907,0.5000596637881274,0.0,0.0,5.943359424374332e-05,0.0,0.0
2016-02-11,-0.002359137662170774,0.998036347657134,0.5035469333429411,0.0,0.0,6.0026554200117497e-05,0.0,0.0
2016-02-12,0.003781868444520997,1.0018107898268236,0.4978228755154831,0.0,0.0,5.93573103893315e-05,0.0,0.0
2016-02-16,0.0014264399741261702,1.0032398127839435,0.4956303608028218,0.0,0.0,5.90346312231874e-05,0.0,0.0
2016-02-17,0.0007867115586237539,1.0040290731407322,0.0,0.4940854618915618,0.0002470427309457809,0.0,0.0,0.0
2016-02-18,0.0,1.0040290731407322,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-19,0.0,1.0040290731407322,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-22,0.0,1.0040290731407322,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-23,0.0,1.0040290731407322,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-24,0.0,1.0040290731407322,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-25,0.0,1.0040290731407322,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-26,0.0,1.0040290731407322,0.0,0.0,0.0,0.0,0.0,0.0
2016-02-29,0.0,1.0040290731407322,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-01,0.0,1.0040290731407322,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-02,0.0,1.0040290731407322,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-03,0.0,1.0040290731407322,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-04,0.0,1.0040290731407322,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-07,0.0,1.0040290731407322,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-08,0.0,1.0040290731407322,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-09,0.0,1.0040290731407322,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-10,0.0,1.0040290731407322,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-11,0.0,1.0040290731407322,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-14,0.0,1.0040290731407322,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-15,0.0,1.0040290731407322,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-16,0.0,1.0040290731407322,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-17,0.0,1.0040290731407322,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-18,0.0,1.0040290731407322,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-21,0.0,1.0040290731407322,0.0,0.0,0.0,0.0,0.0,0.0
2016-03-22,-3.602026102422773e-05,1.0039929077514418,0.49961963403179427,0.49987503124218946,0.00024993751562109475,5.9476385428829e-05,0.0,0.0
2016-03-23,0.0017179155621236397,1.0057176827919299,0.49698866694601146,0.0,0.0,5.919682231373641e-05,0.0,0.0
2016-03-24,-0.00010477493538929572,1.0056123087866955,0.4970863533253896,0.0,0.0,5.9127715271537954e-05,0.0,0.0
2016-03-28,-0.0009236173639142198,1.0046835077969343,0.49841103192861125,0.0,0.0,5.932842622598278e-05,0.0,0.0
2016-03-29,-0.002970826824745476,1.0016987670815918,0.4368872384963583,0.9326160832087206,0.0004663080416043603,5.187477337948711e-05,0.0,0.0
2016-03-30,0.0032400158341738816,1.0049442869480085,0.43219528457241246,0.0,0.0,5.161852430212885e-05,0.0,0.0
2016-03-31,-0.00571929944253291,0.9991967096478902,0.440381129077943,0.0,0.0,5.245504576280278e-05,0.0,0.0
2016-04-01,0.010148355209766313,1.0093369127818268,0.4258597854056375,0.0,0.0,5.054492546464062e-05,0.0,0.0
2016-04-04,0.004107434429522883,1.0134826979683753,0.41997711985769215,0.0,0.0,5.01877319471579e-05,0.0,0.0
2016-04-05,-0.007799329802731458,1.0055782121575578,1.0016521022393283,1.4281375491037045,0.0007140687745518522,0.00011905370657053274,0.0,0.0
2016-04-06,0.0002903132440921219,1.0058701448305176,1.0009520038249864,0.0,0.0,0.00011911475320820867,0.0,0.0
2016-04-07,-0.0016146926937367079,1.004245973656812,1.0040686198120072,0.0,0.0,0.00011924822573738859,0.0,0.0
2016-04-08,-0.000568146530296576,1.0036754147913145,1.0050882183475136,0.0,0.0,0.00011955798269261087,0.0,0.0
2016-04-11,-7.426074189842424e-05,1.003600881110387,1.0051174719024831,0.0,0.0,0.00011950718715408767,0.0,0.0
2016-04-12,-0.0015736879584238306,1.00202152648872,0.6974193478585381,1.0011324997425908,0.0005005662498712955,8.273070914761361e-05,0.0,0.0
2016-04-13,0.0025433284307188053,1.004569996325231,0.6930307012531588,0.0,0.0,8.264894289432033e-05,0.0,0.0
2016-04-14,0.002962546305036895,1.0075460814559953,0.6879479361397394,0.0,0.0,8.201577963270751e-05,0.0,0.0
2016-04-15,-0.0035390588665250577,1.003980316562986,0.6938602973622352,0.0,0.0,8.249105827023843e-05,0.0,0.0
2016-04-18,1.4874312339596685e-05,1.0039952500797973,0.6937525131449671,0.0,0.0,8.266362134843268e-05,0.0,0.0
2016-04-19,-0.018913767554497918,0.985005917293968,0.0,0.7257788482572625,0.0003628894241286313,0.0,0.0,0.0
2016-04-20,0.0,0.985005917293968,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-21,0.0,0.985005917293968,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-22,0.0,0.985005917293968,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-25,0.0,0.985005917293968,0.0,0.0,0.0,0.0,0.0,0.0
2016-04-26,-0.0017886391785368883,0.9832440971192054,0.41665645808684465,0.41437927371953126,0.00020718963685976567,4.9513239288323814e-05,0.0,0.0
2016-04-27,-0.002351800367951129,0.9809317032898146,0.4199460116415826,0.0,0.0,4.997826308058019e-05,0.0,0.0
2016-04-28,-0.0100499322272396,0.9710734061522013,0.4343095414257988,0.0,0.0,5.135506294996671e-05,0.0,0.0
2016-04-29,-0.005490908124975102,0.9657413312964129,0.4421760466337873,0.0,0.0,5.260983529558438e-05,0.0,0.0
2016-05-02,0.008802355576875476,0.974242129889769,0.4295411313192545,0.0,0.0,5.153228814500319e-05,0.0,0.0
