date,return,nav,cost,turnover,gross
2025-07-01,-0.016576425875268974,0.983423574124731,0.0014977533699450825,0.9985022466300549,1.0
2025-07-02,0.007821235501480839,0.9911151614956685,0.0007768590065511349,0.5179060043674233,1.0
2025-07-03,0.01196908367458649,1.0029779017947615,0.0,0.0,1.0
2025-07-07,0.001550634756888547,1.0045331541896756,0.0,0.0,1.0
2025-07-08,-0.011478462394659217,0.993002658155121,0.0,0.0,1.0
2025-07-09,0.010260516890454818,1.0031913787013882,0.0,0.0,1.0
2025-07-10,-0.0012332686547030791,1.0019541742193674,0.0,0.0,1.0
2025-07-11,-0.00812443208908431,0.9938138655745475,0.0,0.0,1.0
2025-07-14,0.017747866696946835,1.011451941582342,0.0,0.0,1.0
2025-07-15,-0.007825176891416485,1.0035371512222935,0.0,0.0,1.0
2025-07-16,0.002762477092858484,1.0063093996143775,0.0,0.0,1.0
2025-07-17,0.007556002027317543,1.0139130754779724,0.0,0.0,1.0
2025-07-18,0.011309732119565652,1.0253801607541533,0.0,0.0,1.0
2025-07-21,-0.0052597062827065555,1.019986962280472,0.0,0.0,1.0
2025-07-22,-0.0153903525156448,1.004289003369614,0.0,0.0,1.0
2025-07-23,0.01908445918849133,1.0234553158678719,0.0,0.0,1.0
2025-07-24,-0.012890070783936225,1.0102629044021392,0.0,0.0,1.0
2025-07-25,0.013437479405850272,1.0238382913745374,0.0,0.0,1.0
2025-07-28,0.003327304281683041,1.027244912905179,0.0,0.0,1.0
2025-07-29,-0.010377485040390377,1.0165846941886885,0.0,0.0,1.0
2025-07-30,0.011148435272293922,1.0279180228506557,0.0,0.0,1.0
2025-07-31,0.0038206259255741948,1.031845313098124,0.0,0.0,1.0
2025-08-01,-0.003969239522354728,1.0277496719004184,0.0,0.0,1.0
2025-08-04,0.023222722285477504,1.0516168171099525,0.0008053403770360649,0.53689358469071,1.0000000000000002
2025-08-05,-0.002731751749445066,1.0487440610300665,0.0,0.0,1.0000000000000002
2025-08-06,0.005574134453926183,1.0545899014340046,0.0,0.0,1.0000000000000002
2025-08-07,-0.002808292466386808,1.0516283045586798,0.0,0.0,1.0000000000000002
2025-08-08,-0.0005889064568259661,1.0510089938599443,0.0,0.0,1.0000000000000002
2025-08-11,-0.0014697664580350933,1.0494642560936758,0.0,0.0,1.0000000000000002
2025-08-12,0.019910278522476066,1.070359381731884,0.0,0.0,1.0000000000000002
2025-08-13,-0.011514299114523174,1.058034943650587,0.0,0.0,1.0000000000000002
2025-08-14,-0.006312749508633253,1.0513558340799398,0.0,0.0,1.0000000000000002
2025-08-15,0.0005174497546442947,1.0518998578983283,0.0,0.0,1.0000000000000002
2025-08-18,0.008883854296626525,1.0612447829705391,0.0,0.0,1.0000000000000002
2025-08-19,-0.033556269400049854,1.0256333671337823,0.0,0.0,1.0000000000000002
2025-08-20,-0.00808094434613671,1.0173452809744334,0.0,0.0,1.0000000000000002
2025-08-21,-0.0038988968003672575,1.0133787567135735,0.0,0.0,1.0000000000000002
2025-08-22,0.020640377067789872,1.0342952763646298,0.0,0.0,1.0000000000000002
2025-08-25,-0.0011837596859881616,1.0330709193130614,0.0,0.0,1.0000000000000002
2025-08-26,0.016071963229346453,1.049674397141568,0.0,0.0,1.0000000000000002
2025-08-27,-0.005312610148774377,1.0440978862864052,0.0,0.0,1.0000000000000002
2025-08-28,0.019116847899559364,1.064057746770794,0.0,0.0,1.0000000000000002
2025-08-29,-0.020098615701357403,1.0426716590343954,0.0,0.0,1.0000000000000002
2025-09-02,-0.01201115529542085,1.0301479678155991,0.0,0.0,1.0000000000000002
2025-09-03,0.0034259627341637344,1.0336772163640098,0.0003987628925632408,0.26584192837549386,1.0
2025-09-04,0.013747496749916044,1.0478876905364363,0.0,0.0,1.0
2025-09-05,-0.003944921818771485,1.043753855522417,0.0,0.0,1.0
