date,symbol,adjusted_units_delta,adjusted_open,notional,cost
2025-07-01,APP,14.403673033073485,347.0,4998.074542476499,2.4990372712382496
2025-07-01,CVNA,74.39825126186298,67.18000030517578,4998.074542476499,2.4990372712382496
2025-07-01,DASH,20.184454571655788,247.6199951171875,4998.074542476499,2.4990372712382496
2025-07-01,FICO,2.7668396169699556,1806.4200439453125,4998.074542476499,2.4990372712382496
2025-07-01,FTNT,47.43806485879463,105.36000061035156,4998.074542476499,2.4990372712382496
2025-07-01,GEV,9.54300542287245,523.7421882311029,4998.074542476499,2.4990372712382496
2025-07-01,GILD,46.25257068265772,108.0604703416088,4998.074542476499,2.4990372712382496
2025-07-01,HOOD,52.6046655990193,95.01200103759766,4998.074542476499,2.4990372712382496
2025-07-01,HWM,27.25577866083019,183.37669250518712,4998.074542476499,2.4990372712382496
2025-07-01,NFLX,37.34839762539016,133.822998046875,4998.074542476499,2.4990372712382496
2025-07-01,PLTR,36.948875468425165,135.27000427246094,4998.074542476499,2.4990372712382496
2025-07-01,PM,28.341282159555497,176.3531555960801,4998.074542476499,2.4990372712382496
2025-07-01,RCL,16.495931996747668,302.988309085047,4998.074542476499,2.4990372712382496
2025-07-01,RDDT,32.92105322984787,151.82000732421875,4998.074542476499,2.4990372712382496
2025-07-01,T,182.34064188627733,27.410644663594585,4998.074542476499,2.4990372712382496
2025-07-01,TMUS,21.482516978530217,232.65777224668835,4998.074542476499,2.4990372712382496
2025-07-01,TSLA,16.746212844507067,298.4599914550781,4998.074542476499,2.4990372712382496
2025-07-01,WELL,33.04419193072315,151.2542522738918,4998.074542476499,2.4990372712382496
2025-07-01,WMB,83.05190240900082,60.18013311558807,4998.074542476499,2.4990372712382496
2025-07-01,WMT,51.76155661566908,96.55958725482957,4998.074542476499,2.4990372712382496
2025-07-02,APP,-0.030554816034973342,342.5299987792969,-10.465941099160773,0.005232970549580386
2025-07-02,AXON,6.3551714409608575,774.6799926757812,4923.224165336891,2.4616120826684456
2025-07-02,CVNA,-1.5867220250600695,67.61599731445312,-107.28779218524505,0.053643896092622524
2025-07-02,DASH,0.5265968198954418,237.7100067138672,125.17733359284648,0.06258866679642325
2025-07-02,FICO,-2.7668396169699556,1825.3399658203125,-5050.4229318702255,2.525211465935113
2025-07-02,FTNT,0.9189166105691626,101.80999755859375,93.55489787859733,0.046777448939298666
2025-07-02,GEV,0.2794136672351879,501.2231834309709,140.04860778574312,0.07002430389287156
2025-07-02,GILD,-0.8108623043198335,108.34152898361977,-87.85006184519261,0.04392503092259631
2025-07-02,HOOD,1.3484759389192362,91.25,123.0484294263797,0.06152421471318985
2025-07-02,HWM,0.8946254006549488,174.88999996532038,156.46103628951914,0.07823051814475958
2025-07-02,IBM,17.535739939551025,280.7537168267872,4923.224165336891,2.4616120826684456
2025-07-02,NFLX,0.6113250936850392,129.6959991455078,79.28641882820284,0.03964320941410142
2025-07-02,NRG,32.12814946523705,153.23709106445312,4923.224165336891,2.4616120826684456
2025-07-02,PLTR,0.49863437887535156,131.47000122070312,65.55546239942669,0.03277773119971335
2025-07-02,PM,0.5871271916096781,170.18648020267295,99.92111017133084,0.04996055508566542
2025-07-02,RCL,-0.586274285571637,309.4487797734631,-181.42186228270202,0.09071093114135101
2025-07-02,RDDT,-0.531420563157802,152.0,-80.77592559998538,0.0403879627999927
2025-07-02,T,-1.6085327401987684,27.240451011157322,-43.817157309227696,0.021908578654613847
2025-07-02,TMUS,-21.482516978530217,234.2094032625736,-5031.407482119668,2.515703741059834
2025-07-02,TSLA,-0.9984468321489999,312.6300048828125,-312.14443800997105,0.15607221900498552
2025-07-02,UAL,61.340942366041624,80.26000213623047,4923.224165336891,2.4616120826684456
2025-07-02,VST,26.795071707757604,183.73618175134567,4923.224165336891,2.4616120826684456
2025-07-02,WELL,-33.04419193072315,148.22250821811562,-4897.893010012603,2.4489465050063015
2025-07-02,WMB,-83.05190240900082,56.54276597162879,-4695.984281410687,2.3479921407053435
2025-07-02,WMT,-51.76155661566908,97.08392672021623,-5025.21516939994,2.5126075846999703
