date,symbol,adjusted_units_delta,adjusted_open,notional,cost
2025-10-02,GEV,0.558102956100301,609.7254550956135,340.28957889846333,1.1701447894492316
2025-10-02,HOOD,-10.780600060261925,142.77999877929688,-1539.2540634442848,1.7696270317221425
2025-10-02,HWM,-0.456597673028174,194.7146137099145,-88.90623952452643,1.0444531197622633
2025-10-02,IBKR,1.6167452707951782,69.18727691428711,111.85820275036986,1.055929101375185
2025-10-02,NFLX,6.430529492571949,116.1500015258789,746.9060103744405,1.3734530051872202
2025-10-02,NRG,-36.16672261419188,160.9807254063421,-5822.145242002566,3.911072621001283
2025-10-02,ORCL,-23.174987406919474,288.5116212909654,-6686.253190168044,4.343126595084022
2025-10-02,PLTR,-2.039491015793132,186.6999969482422,-380.7729664245453,1.1903864832122726
2025-10-02,RCL,3.598721313149957,309.55484417358383,1114.0016153162896,1.5570008076581447
2025-10-02,RDDT,4.8534412826043685,206.85000610351562,1003.9343589297687,1.5019671794648843
2025-10-02,STX,21.894744676419464,261.9669309834078,5735.699067546913,3.8678495337734566
2025-10-02,TPR,50.62797669445908,113.29109796668313,5735.699067546913,3.8678495337734566
2025-10-02,UAL,12.00211296707782,93.63999938964844,1123.8778509116592,1.5619389254558296
2025-10-02,VRT,-41.53208494668607,164.12523757781852,-6816.463308976991,4.408231654488496
2025-10-02,VST,0.2525418483155306,203.1937744141613,51.31493135676101,1.0256574656783806
2025-11-04,APH,-11.434183402844141,67.94652360117541,-776.9130124415169,1.3884565062207583
2025-11-04,APP,0.6156236342610981,630.1749877929688,387.95061620555043,1.1939753081027753
2025-11-04,AVGO,-1.2293586338688538,356.52198503236366,-438.2933804635986,1.2191466902317993
2025-11-04,AXON,-7.967244907712089,715.4600219726562,-5700.245216733225,3.8501226083666125
2025-11-04,CCL,-204.4866623927472,26.572981322447834,-5433.8202604521675,3.7169101302260836
2025-11-04,COIN,1.002783754072457,319.0,319.8880175491131,1.1599440087745565
2025-11-04,CVNA,13.119884566587729,64.58000183105469,847.2821693334618,1.423641084666731
2025-11-04,DASH,1.644582204970824,238.41000366210938,392.08484950973343,1.1960424247548667
2025-11-04,GE,17.979607133730457,304.6465549636273,5477.425372890441,3.7387126864452207
2025-11-04,GEV,0.20344598114707146,569.9438336461242,115.95278243485973,1.0579763912174298
2025-11-04,GLW,64.62213653835252,84.76082138880768,5477.425372890441,3.7387126864452207
2025-11-04,HOOD,-1.0107545280849592,139.8699951171875,-141.3742309079189,1.0706871154539594
2025-11-04,HWM,-29.456952194106748,202.64810953678364,-5969.395674851144,3.9846978374255717
2025-11-04,IBKR,-82.9010668341898,70.61126339253343,-5853.749065750994,3.9268745328754973
2025-11-04,LITE,29.166268817263326,187.8000030517578,5477.425372890441,3.7387126864452207
2025-11-04,LRCX,35.32021775320309,155.07903748395518,5477.425372890441,3.7387126864452207
2025-11-04,MU,24.681656399088567,221.92292463372553,5477.425372890441,3.7387126864452207
2025-11-04,NEM,69.97595138039355,78.27582569209845,5477.425372890441,3.7387126864452207
2025-11-04,NFLX,-49.38182515881385,109.9990005493164,-5431.951412770611,3.715975706385305
2025-11-04,PLTR,-2.2036148886850278,192.07000732421875,-423.24832780949055,1.2116241639047454
2025-11-04,RCL,-18.528862253341455,261.1241149352372,-4838.332756660711,3.4191663783303556
2025-11-04,RDDT,-0.23028821616670925,199.19000244140625,-45.87111034047393,1.022935555170237
2025-11-04,STX,-0.3104168391861073,253.76863315807236,-78.7740569895077,1.039387028494754
2025-11-04,TPR,-50.62797669445908,103.66506427150003,-5248.352457967106,3.624176228983553
2025-11-04,TSLA,12.05260193609775,454.4599914550781,5477.425372890441,3.7387126864452207
2025-11-04,UAL,-61.25266024062975,94.23999786376953,-5772.450570227149,3.8862252851135746
2025-11-04,VST,-28.227730323351736,187.31989370010774,-5287.615443565555,3.643807721782778
2025-11-04,WBD,247.39952682435091,22.139999389648438,5477.425372890441,3.7387126864452207
2025-11-04,WDC,36.260370530633246,151.05817433010066,5477.425372890441,3.7387126864452207
2025-12-02,AMD,25.96038283689789,221.7899932861328,5757.75313510102,3.87887656755051
2025-12-02,APH,0.9211280244268778,70.61704042915707,65.04733494138236,1.0325236674706912
2025-12-02,APP,0.4108231029126497,632.530029296875,259.8579493211719,1.129928974660586
2025-12-02,AVGO,-0.4526806265710821,386.1460022440912,-174.80081424377386,1.087400407121887
2025-12-02,CIEN,28.22013022373877,204.02999877929688,5757.75313510102,3.87887656755051
2025-12-02,COIN,-17.17061245420201,267.67999267578125,-4596.229415979473,3.2981147079897366
2025-12-02,CVNA,-84.81612291092415,75.83000183105469,-6431.606755638338,4.215803377819169
2025-12-02,DASH,-22.974813509308174,205.5800018310547,-4723.162203311715,3.361581101655857
2025-12-02,GE,1.8963581423264557,289.68420175481765,549.3449947010877,1.2746724973505439
2025-12-02,GEV,0.23040429755446468,585.0858141163243,134.80628601055378,1.0674031430052768
2025-12-02,GLW,4.268835746102795,83.57775981629179,356.77972868298,1.17838986434149
2025-12-02,GOOGL,18.225444400027634,315.91839456558273,5757.75313510102,3.87887656755051
2025-12-02,HOOD,6.809252966284383,125.25,852.8589340271192,1.4264294670135595
2025-12-02,KLAC,49.37306692657268,116.61728738998359,5757.75313510102,3.87887656755051
2025-12-02,LITE,-11.21704144332574,320.7799987792969,-3598.2025404973538,2.799101270248677
2025-12-02,LRCX,1.7552334192417192,155.29826213902675,272.5846996565806,1.1362923498282904
2025-12-02,MPWR,6.166132449829096,933.7705899036608,5757.75313510102,3.87887656755051
2025-12-02,MU,-0.5418224805427982,238.51668385661696,-129.23370129803425,1.064616850649017
2025-12-02,NEM,-6.636625387464171,90.90329025199546,-603.2910838904172,1.3016455419452087
2025-12-02,PLTR,5.433159762264555,169.58999633789062,921.4095441856207,1.4607047720928104
2025-12-02,RDDT,-27.49849543529014,224.69000244140625,-6178.637006490339,4.08931850324517
2025-12-02,STX,-0.37934338575699655,271.5282884680515,-103.00246027627327,1.0515012301381366
2025-12-02,TSLA,-12.05260193609775,430.80999755859375,-5192.381410664974,3.596190705332487
2025-12-02,WBD,-9.966407851112962,24.25,-241.68539038948984,1.120842695194745
2025-12-02,WDC,-1.7184841408722988,166.6890183741603,-286.4524345335658,1.1432262172667829
2026-01-05,AMD,-25.96038283689789,230.25,-5977.3781481957385,3.988689074097869
2026-01-05,APH,8.469880949322587,70.27985741894541,595.2620254738331,1.2976310127369166
2026-01-05,APP,1.1377101226142639,617.7000122070312,702.7635566268937,1.351381778313447
2026-01-05,AVGO,-14.910818969094027,353.43803761093864,-5270.050595608552,3.635025297804276
2026-01-05,CAH,31.179331601987204,202.87551571764627,6325.52297848466,4.16276148924233
2026-01-05,CIEN,-2.9524020499837036,250.33999633789062,-739.1043183809006,1.3695521591904503
2026-01-05,CVNA,78.55841085693031,80.5199966430664,6325.52297848466,4.16276148924233
2026-01-05,CVS,80.91717710893802,78.17280835154035,6325.52297848466,4.16276148924233
2026-01-05,FIX,6.207257717659148,1019.0527389396216,6325.52297848466,4.16276148924233
2026-01-05,GE,-19.875965276056913,322.9464172415671,-6418.871775120375,4.209435887560188
2026-01-05,GEV,-0.67145425473546,689.8502051249519,-463.20285536127903,1.2316014276806395
2026-01-05,GLW,0.1984771196963493,91.5555563553898,18.17168311761452,1.0090858415588073
2026-01-05,GOOGL,-18.225444400027634,317.0432968268774,-5778.254978719711,3.8891274893598555
2026-01-05,HOOD,7.672410651318785,117.91999816894531,904.7306499549077,1.4523653249774537
2026-01-05,INTC,152.0924009443905,41.59000015258789,6325.52297848466,4.16276148924233
2026-01-05,KLAC,-0.906348226730266,130.51271363467043,-118.28996656853906,1.0591449832842694
2026-01-05,LITE,-1.6606064795270932,388.3399963378906,-644.8799141782283,1.322439957089114
2026-01-05,LRCX,-3.7409102500551086,189.7588148344955,-709.8706954526733,1.3549353477263366
2026-01-05,MPWR,-6.166132449829096,942.8334922070565,-5813.6361910836185,3.9068180955418095
2026-01-05,MU,-4.673302891109881,324.9435130260007,-1518.5594588718104,1.7592797294359053
2026-01-05,NEM,-1.3193646682207927,101.99172723386701,-134.56428136317663,1.0672821406815882
2026-01-05,PLTR,2.219628622901773,174.8800048828125,388.1686644110923,1.194084332205546
2026-01-05,STX,0.2923721228072118,294.24654871527923,86.02948807658231,1.043014744038291
2026-01-05,WBD,-15.951217825872533,28.559999465942383,-455.5667725880503,1.227783386294025
2026-01-05,WDC,-1.761266808653204,192.96532705349506,-339.8634257602307,1.1699317128801154
2026-02-03,AMD,28.22194352852346,251.5500030517578,7099.229980726614,4.549614990363307
2026-02-03,APH,7.0192891370854795,73.16978329217206,513.5998650256415,1.2567999325128207
2026-02-03,APP,4.457753755129016,483.0,2153.0950637273145,2.0765475318636573
2026-02-03,CAH,-31.179331601987204,217.69722987883063,-6787.654119226097,4.393827059613049
2026-02-03,CIEN,0.40296535034390857,276.54998779296875,111.44006271859689,1.0557200313592985
2026-02-03,COHR,30.598811037502273,232.00999450683594,7099.229980726614,4.549614990363307
2026-02-03,CVNA,8.702881927010736,81.35600280761719,708.031686488247,1.3540158432441236
2026-02-03,CVS,-80.91717710893802,74.34318268748628,-6015.640480365462,4.007820240182731
2026-02-03,ECHO,59.17010986911555,119.9800033569336,7099.229980726614,4.549614990363307
2026-02-03,FIX,-0.25798419361095526,1193.2935932479922,-307.85088539520257,1.1539254426976013
2026-02-03,GEV,0.0011046875782287913,774.136040616364,0.8551784679275443,1.0004275892339638
2026-02-03,GLW,-8.247215367248245,116.68259874252196,-962.3065214397884,1.4811532607198943
2026-02-03,HOOD,25.150291351733486,90.0999984741211,2266.041212414888,2.133020606207444
2026-02-03,INTC,-10.277982527008419,50.060001373291016,-514.5158194167025,1.2572579097083512
2026-02-03,KLAC,-48.46671869984242,144.06046470159575,-6982.138018460819,4.49106900923041
2026-02-03,LITE,-0.5733197605805209,451.739990234375,-258.9914630458188,1.1294957315229095
2026-02-03,LRCX,-4.289898547481464,244.42476822712274,-1048.5574581860274,1.5242787290930138
2026-02-03,MU,-3.4015204871177964,441.90633818196346,-1503.153462713155,1.7515767313565775
2026-02-03,NEM,-1.8713771166011028,118.0282141997567,-220.87529916671792,1.110437649583359
2026-02-03,PLTR,6.8419540179728315,165.0500030517578,1129.2645315464024,1.5646322657732012
2026-02-03,STX,-5.7353929517799696,450.40263705411246,-2583.2361100232683,2.291618055011634
2026-02-03,WBD,36.57807419474193,27.510000228881836,1006.2628294694068,1.5031314147347035
2026-02-03,WDC,-7.354839661411791,279.2138531501734,-2053.5731211645034,2.0267865605822517
2026-03-03,AMAT,20.264837665038474,350.08995883777123,7094.516184007435,4.547258092003718
2026-03-03,AMD,8.832876983470122,191.4600067138672,1691.1426865579524,1.8455713432789762
2026-03-03,APH,12.503042307898696,64.7740655934801,809.8728825698863,1.4049364412849432
2026-03-03,APP,-14.698198717860484,414.010009765625,-6085.201394718516,4.0426006973592585
2026-03-03,CIEN,-4.778046850408366,339.57000732421875,-1622.4814039886287,1.8112407019943144
2026-03-03,COHR,-5.781529387851844,285.8699951171875,-1652.7657778750827,1.8263828889375413
2026-03-03,CVNA,-87.26129278394104,63.141998291015625,-5509.852399835419,3.7549261999177097
2026-03-03,ECHO,2.392857117348534,115.23999786376953,275.75284909155107,1.1378764245457755
2026-03-03,FIX,-0.9176439243866312,1409.9837922260072,-1293.8630604198179,1.6469315302099088
2026-03-03,GEV,-0.9542950504760928,863.4763893720002,-824.0112445806672,1.4120056222903337
2026-03-03,GLW,-13.931068377890462,151.2329971839951,-2106.8372247635516,2.053418612381776
2026-03-03,HOOD,-78.79278691403846,74.04000091552734,-5833.818015252358,3.916909007626179
2026-03-03,INTC,-141.8144184173821,43.439998626708984,-6160.418141298611,4.080209070649305
2026-03-03,KLAC,48.19364817180978,147.2085316869055,7094.516184007435,4.547258092003718
2026-03-03,LITE,-5.957352845372485,727.0499877929688,-4331.293313506473,3.1656466567532364
2026-03-03,LRCX,2.720204261828993,223.34489019072936,607.5437221545508,1.3037718610772755
2026-03-03,MU,2.298948904030002,386.32824285565096,888.1488905088354,1.4440744452544176
2026-03-03,NEM,-0.9487472470596074,119.84013044960686,-113.69799385132956,1.0568489969256647
2026-03-03,PLTR,-43.01260132967326,142.10000610351562,-6112.090911474655,4.056045455737328
2026-03-03,SNDK,12.19743484859032,581.6400146484375,7094.516184007435,4.547258092003718
2026-03-03,STX,3.924574937399944,360.3739764824454,1414.3146761941616,1.7071573380970808
2026-03-03,TER,23.013587016186843,308.2751150013005,7094.516184007435,4.547258092003718
2026-03-03,VRT,28.91467938397019,245.3603614204526,7094.516184007435,4.547258092003718
2026-03-03,WBD,-7.370350774317956,28.299999237060547,-208.58092129006673,1.1042904606450334
2026-03-03,WDC,2.4724067067980187,254.30026255792595,628.7336746887131,1.3143668373443567
2026-04-02,AMAT,0.560369195521524,337.2197266493062,188.96754693646017,1.09448377346823
2026-04-02,AMD,-37.05482051199358,204.0500030517578,-7561.036238554629,4.780518119277314
2026-04-02,APH,-109.52710963879255,61.49722170389555,-6735.612944043701,4.367806472021851
2026-04-02,CAT,9.990636218790579,702.9252603277583,7022.670564933299,4.51133528246665
2026-04-02,CIEN,-3.378879472031411,400.9800109863281,-1354.863127816633,1.6774315639083166
2026-04-02,COHR,5.066422881980632,235.0,1190.6093772654485,1.5953046886327242
2026-04-02,ECHO,-2.099201908836619,118.0999984741211,-247.915742230477,1.1239578711152385
2026-04-02,FIX,0.06917441433427918,1376.7771797669827,95.23775507918162,1.0476188775395907
2026-04-02,GEV,-0.13077140477803972,868.556178840743,-113.58231163565142,1.0567911558178258
2026-04-02,GLW,4.754484939753453,135.92532917994407,646.2549305170742,1.323127465258537
2026-04-02,KLAC,0.21596623630663458,145.06768233534763,31.329721363691533,1.0156648606818457
2026-04-02,LITE,0.15288858667518923,708.5850219726562,108.33456254860721,1.0541672812743037
2026-04-02,LRCX,1.885878901186583,208.69299109223857,393.5697087263725,1.1967848543631863
2026-04-02,MU,2.213034290931404,341.28749103387474,755.2809207239097,1.3776404603619548
2026-04-02,NEM,5.3355803174851815,108.81886041928959,580.6117698243288,1.2903058849121645
2026-04-02,PWR,12.816347676740554,547.946321531073,7022.670564933299,4.51133528246665
2026-04-02,SNDK,-1.260229361494245,642.0900268554688,-809.1807045658898,1.4045903522829448
2026-04-02,STX,-2.1611567430931267,400.7142690721365,-866.006344658882,1.433003172329441
2026-04-02,TER,1.2209690628307364,289.7792120489291,353.8114529632103,1.1769057264816052
2026-04-02,VRT,-0.7119908311554397,249.00713106773668,-177.29079421254937,1.0886453971062746
2026-04-02,WBD,6.174696051775868,27.34000015258789,168.81619099773616,1.0844080954988682
2026-04-02,WDC,-2.6375308246496445,278.0082441256557,-733.2553133881402,1.36662765669407
2026-05-04,AMAT,3.391849532859002,386.2662421458197,1310.1569729815,1.65507848649075
2026-05-04,CAT,0.571513528671753,885.6370712947719,506.1535677381926,1.2530767838690964
2026-05-04,CIEN,-0.1911165184752086,540.0,-103.20291997661298,1.0516014599883066
2026-05-04,COHR,-2.7660612850926185,344.95001220703125,-954.1528740580943,1.4770764370290472
2026-05-04,ECHO,16.847470272260843,122.58000183105469,2065.162936822374,2.0325814684111867
2026-05-04,FIX,-0.08728699462503187,1865.8022567345947,-162.86027155496595,1.081430135777483
2026-05-04,GEV,0.6427687259295602,1071.7224155515094,688.8696515941956,1.344434825797098
2026-05-04,GLW,5.861979521837888,162.60414950709068,953.1821945764314,1.4765910972882157
2026-05-04,INTC,94.31570215906923,99.18000030517578,9354.231368919354,5.677115684459677
2026-05-04,KLAC,6.09057141252179,171.6366876198261,1045.3655029572456,1.5226827514786228
2026-05-04,LITE,-0.4322464460661486,986.8800048828125,-426.57537480433894,1.2132876874021694
2026-05-04,LRCX,2.8166878398778437,256.50931893659987,722.5066794640697,1.361253339732035
2026-05-04,MU,-3.8883206869688003,560.5137893132991,-2179.457362318173,2.0897286811590865
2026-05-04,NEM,22.364235277176604,107.64405948484708,2407.3770725095137,2.2036885362547567
2026-05-04,PWR,-12.816347676740554,749.485435620765,-9605.665921569072,5.802832960784536
2026-05-04,SNDK,-3.283479392878733,1222.1800537109375,-4013.0030207472864,3.0065015103736434
2026-05-04,STX,-4.912330994330279,741.6311486073918,-3643.137677664856,2.821568838832428
2026-05-04,TER,2.9455111686588573,344.1577713432268,1013.7205592722148,1.5068602796361075
2026-05-04,VRT,0.19245446275747113,329.4306834020659,63.400405189971934,1.031700202594986
2026-05-04,WBD,90.3602964361661,26.940000534057617,2434.3064342479192,2.2171532171239594
2026-05-04,WDC,-3.530862688494139,430.479541159201,-1519.9641500391008,1.7599820750195505
2026-06-02,AMAT,-1.2480633547382354,464.80295755471474,-580.1035384979914,1.2900517692489957
2026-06-02,AMD,21.086423373168284,506.29998779296875,10676.055896432474,6.338027948216237
2026-06-02,CAT,1.6384064466341002,875.0466557908541,1433.682081953346,1.716841040976673
2026-06-02,CIEN,0.9714231092516847,583.5800170898438,566.9031146985672,1.2834515573492835
2026-06-02,COHR,0.8403945316369175,381.8599853515625,320.91304354040585,1.160456521770203
2026-06-02,ECHO,7.818439733332951,126.9000015258789,992.1600140899427,1.4960800070449713
2026-06-02,FIX,0.8799336816719983,1811.5118693609188,1594.0103085992778,1.7970051542996388
2026-06-02,GEV,-8.728222189983455,962.2883695444658,-8399.066700221007,5.199533350110503
2026-06-02,GLW,-0.17557048208491466,186.1494768230104,-32.68235338567138,1.0163411766928356
2026-06-02,INTC,5.042661727856199,107.44999694824219,541.8339872691649,1.2709169936345825
2026-06-02,KLAC,-54.5001858206382,196.427982869328,-10705.361566751513,6.352680783375757
2026-06-02,LITE,1.9380637694802978,935.1300048828125,1812.341582217312,1.9061707911086558
2026-06-02,LRCX,-3.5361011668846203,324.1916334233794,-1146.3744132426436,1.5731872066213217
2026-06-02,MPWR,6.8017467689099,1569.6050234083473,10676.055896432474,6.338027948216237
2026-06-02,MRVL,42.13165491025255,253.39749694556866,10676.055896432474,6.338027948216237
2026-06-02,MU,-6.519436376985611,1049.8384727869006,-6844.355129445939,4.42217756472297
2026-06-02,NEM,-86.89965255570966,108.34446123787511,-9415.0960379069,5.70754801895345
2026-06-02,SNDK,-1.553332085447635,1750.06005859375,-2718.4244404740402,2.35921222023702
2026-06-02,STX,-1.123753233228589,929.2174576816706,-1044.211122442226,1.522105561221113
2026-06-02,TER,1.6252760695007922,370.6276220657338,602.3722048394211,1.3011861024197104
2026-06-02,VRT,3.4738541565029273,334.99817514770274,1163.7348031577421,1.581867401578871
2026-06-02,WBD,45.1332019684063,27.209999084472656,1228.074384239655,1.6140371921198275
2026-06-02,WDC,-2.620190531183315,558.6749306024499,-1463.8347631740344,1.7319173815870172
