date,return,nav,cost,turnover,gross,cash_dollars,interest_dollars,cost_dollars
2025-09-19,0.011721548677799731,1.1496173609874576,0.0,0.0,1.0000000000000004,-4.244023184736668e-11,-4.5078881264403925e-15,0.0
2025-09-22,0.009781491828167788,1.1608623338094763,0.0,0.0,1.0000000000000004,-4.2453749976319e-11,-1.3518128952321928e-14,0.0
2025-09-23,-0.014478776607325217,1.1440544674063906,0.0,0.0,1.0000000000000004,-4.245822258499838e-11,-4.47260867937583e-15,0.0
2025-09-24,-0.01475766790324995,1.1271708915131777,0.0,0.0,1.0000000000000004,-4.2462692177525527e-11,-4.4695925271473855e-15,0.0
2025-09-25,-0.011854983985907563,1.1138082986449078,0.0,0.0,1.0000000000000004,-4.246717735392858e-11,-4.485176403058392e-15,0.0
2025-09-26,0.00636679687614361,1.1208996898413428,0.0,0.0,1.0000000000000004,-4.247169207111657e-11,-4.514717187989601e-15,0.0
2025-09-29,0.014279875930053088,1.1369059983423124,0.0,0.0,1.0000000000000004,-4.248515742856537e-11,-1.3465357448792787e-14,0.0
2025-09-30,0.00037750388509838473,1.1373351847736781,0.0,0.0,1.0000000000000004,-4.24896507936463e-11,-4.4933650809322845e-15,0.0
2025-10-01,-0.0016313561844749636,1.1354797859861767,0.0,0.0,1.0000000000000004,-4.24941236946324e-11,-4.472900986097431e-15,0.0
2025-10-02,0.008054298583868302,1.1446252792184564,0.00046428303676763897,0.5103283500318148,1.0000000000000002,-1.7828553280891727e-11,-4.4733718500103546e-15,53.28449470833573
2025-10-03,-0.007375611809774196,1.1361829674912864,0.0,0.0,1.0000000000000002,-1.783043156354495e-11,-1.8782826532240467e-15,0.0
2025-10-06,-0.0037272796044318657,1.1319480958896533,0.0,0.0,1.0000000000000002,-1.78360816502543e-11,-5.650086709350492e-15,0.0
2025-10-07,-0.0009985932702671896,1.1308177401388062,0.0,0.0,1.0000000000000002,-1.7837966585868235e-11,-1.8849356139329822e-15,0.0
2025-10-08,0.01245188646134765,1.1448985542474923,0.0,0.0,1.0000000000000002,-1.7839843418296237e-11,-1.876832428000058e-15,0.0
2025-10-09,0.0013872112586525986,1.1464867704119597,0.0,0.0,1.0000000000000002,-1.7841720448196293e-11,-1.877029900057528e-15,0.0
2025-10-10,-0.04731160333042406,1.0922446431066501,0.0,0.0,1.0000000000000002,-1.7843602560381366e-11,-1.8821121850709227e-15,0.0
2025-10-13,0.02870337005968815,1.1235957452934522,0.0,0.0,1.0000000000000002,-1.784924949256517e-11,-5.646932183804889e-15,0.0
2025-10-14,-0.00490623118532818,1.1180831248081913,0.0,0.0,1.0000000000000002,-1.785113239898453e-11,-1.8829064193595805e-15,0.0
2025-10-15,0.0006010313513309384,1.118755127819595,0.0,0.0,1.0000000000000002,-1.7853015504030535e-11,-1.8831050460069104e-15,0.0
2025-10-16,-0.011728413934481097,1.1056339045892036,0.0,0.0,1.0000000000000002,-1.7854901251724706e-11,-1.885747694172217e-15,0.0
2025-10-17,-0.0063687623068738874,1.0985923850524542,0.0,0.0,1.0000000000000002,-1.7856784754344686e-11,-1.883502619978917e-15,0.0
2025-10-20,0.007355211165935405,1.1066727640298033,0.0,0.0,1.0000000000000002,-1.786240505820384e-11,-5.620303859152433e-15,0.0
2025-10-21,0.00094978100737797,1.1077238608024613,0.0,0.0,1.0000000000000002,-1.7864262454949865e-11,-1.8573967460265494e-15,0.0
2025-10-22,-0.023659888193403922,1.0815152381067095,0.0,0.0,1.0000000000000002,-1.7866113686569997e-11,-1.851231620131066e-15,0.0
2025-10-23,0.02188488627349372,1.1051840760957252,0.0,0.0,1.0000000000000002,-1.7867966577481783e-11,-1.8528909117873776e-15,0.0
2025-10-24,0.02235801546938343,1.1298937987655897,0.0,0.0,1.0000000000000002,-1.7869819660556498e-11,-1.8530830747161047e-15,0.0
2025-10-27,0.012302597651945524,1.143794427561231,0.0,0.0,1.0000000000000002,-1.7875342792514378e-11,-5.523131957879093e-15,0.0
2025-10-28,-0.01529484337952347,1.1263002709333103,0.0,0.0,1.0000000000000002,-1.7877162382475866e-11,-1.8195899614881613e-15,0.0
2025-10-29,0.014216475116837657,1.1423122907091212,0.0,0.0,1.0000000000000002,-1.787898313660521e-11,-1.8207541293437355e-15,0.0
2025-10-30,-0.026639472961698107,1.1118816933269602,0.0,0.0,1.0000000000000002,-1.7880808971168948e-11,-1.8258345637385892e-15,0.0
2025-10-31,0.013580114316722458,1.1269811738290112,0.0,0.0,1.0000000000000002,-1.7882648210012454e-11,-1.8392388435045245e-15,0.0
2025-11-03,0.0009182202659705485,1.1280159907821883,0.0,0.0,1.0000000000000002,-1.7888109210824375e-11,-5.461000811921083e-15,0.0
2025-11-04,-0.04284557513836762,1.07968549689185,0.0007333849129014904,0.937712287548767,1.0000000000000002,-2.7922825363015254e-11,-1.852723258263468e-15,80.40018688448893
2025-11-05,0.041015700621816364,1.123969553998083,0.0,0.0,1.0000000000000002,-2.7925725055722238e-11,-2.8996927069839784e-15,0.0
2025-11-06,-0.026786377720871446,1.093862480977931,0.0,0.0,1.0000000000000002,-2.7928621226824055e-11,-2.8961711018169767e-15,0.0
2025-11-07,0.009538583176612159,1.1042963792365141,0.0,0.0,1.0000000000000002,-2.7931498582114846e-11,-2.8773552907914203e-15,0.0
2025-11-10,0.04381612758643616,1.1526823702823807,0.0,0.0,1.0000000000000002,-2.794011777220278e-11,-8.619190087934602e-15,0.0
2025-11-11,-0.01775468601882002,1.1322168567185877,0.0,0.0,1.0000000000000002,-2.7943011611088995e-11,-2.8938388862170277e-15,0.0
2025-11-12,-0.005094753623404058,1.1264484907853416,0.0,0.0,1.0000000000000002,-2.7945905749698484e-11,-2.894138609488334e-15,0.0
2025-11-13,-0.05117557239644688,1.068801844494288,0.0,0.0,1.0000000000000002,-2.794879636257114e-11,-2.8906128726575924e-15,0.0
2025-11-14,0.008791702810988289,1.0781984326749179,0.0,0.0,1.0000000000000002,-2.7951698752280202e-11,-2.9023897090611765e-15,0.0
2025-11-17,-0.0068164816668006,1.0708489128254162,0.0,0.0,1.0000000000000002,-2.7960395346765556e-11,-8.696594485355313e-15,0.0
2025-11-18,-0.014439616040915482,1.0553862656863855,0.0,0.0,1.0000000000000002,-2.7963282865268713e-11,-2.887518503158886e-15,0.0
2025-11-19,0.01816532222116951,1.0745576972703754,0.0,0.0,1.0000000000000002,-2.7966170681970915e-11,-2.887816702200877e-15,0.0
2025-11-20,-0.06032136044245873,1.0097389150971108,0.0,0.0,1.0000000000000002,-2.7969058796902953e-11,-2.8881149320383994e-15,0.0
2025-11-21,0.009649162213614337,1.0194820496822816,0.0,0.0,1.0000000000000002,-2.7971949507364983e-11,-2.8907104620300057e-15,0.0
2025-11-24,0.062033599134775574,1.0827241904773717,0.0,0.0,1.0000000000000002,-2.798054212267704e-11,-8.592615312058015e-15,0.0
2025-11-25,0.012949243935699295,1.0967446501349456,0.0,0.0,1.0000000000000002,-2.7983399546979608e-11,-2.8574243025673334e-15,0.0
2025-11-26,0.027341314627368662,1.1267310906801686,0.0,0.0,1.0000000000000002,-2.7986258795446643e-11,-2.859248467033531e-15,0.0
2025-11-28,0.0206415355751286,1.1499885505720469,0.0,0.0,1.0000000000000002,-2.7992010057861234e-11,-5.751262414591996e-15,0.0
2025-12-01,-0.00808496414873261,1.140690934369219,0.0,0.0,1.0000000000000002,-2.8000509972598926e-11,-8.499914737690373e-15,0.0
2025-12-02,0.006011130303360757,1.1475477762115747,0.0004967357979350158,0.5594901274267302,1.0,-2.004582369987469e-12,-2.831098850608732e-15,57.23007018212267
2025-12-03,0.0005036683351002935,1.1481257596894672,0.0,0.0,1.0,-2.0047838984289462e-12,-2.01528441477077e-16,0.0
2025-12-04,0.012390300868384552,1.1623513832867625,0.0,0.0,1.0,-2.00498341627841e-12,-1.9951784946393184e-16,0.0
2025-12-05,0.013921557243404381,1.1785331246061392,0.0,0.0,1.0,-2.0051816914345128e-12,-1.9827515610273522e-16,0.0
2025-12-08,0.0162398569457316,1.197672333955549,0.0,0.0,1.0,-2.0057750934456078e-12,-5.934020110948588e-16,0.0
2025-12-09,0.01306497939236384,1.2133198983174827,0.0,0.0,1.0,-2.0059737763846712e-12,-1.9868293906358953e-16,0.0
2025-12-10,0.02662440726849269,1.2456238214372535,0.0,0.0,1.0,-2.006173247888973e-12,-1.9947150430148294e-16,0.0
2025-12-11,0.005318299653846559,1.2522484221756263,0.0,0.0,1.0,-2.0063705971114114e-12,-1.9734922243846785e-16,0.0
2025-12-12,-0.05002212498382619,1.189608295090758,0.0,0.0,1.0,-2.0065665924693142e-12,-1.9599535790265002e-16,0.0
2025-12-15,-0.002091735453547572,1.1871199492440825,0.0,0.0,1.0,-2.007147549137061e-12,-5.809566677466477e-16,0.0
2025-12-16,-0.004793767990791342,1.1814291716301661,0.0,0.0,1.0,-2.007341971813125e-12,-1.9442267606388525e-16,0.0
2025-12-17,-0.03423407455449479,1.140984037287724,0.0,0.0,1.0,-2.0075367980264916e-12,-1.948262133668875e-16,0.0
2025-12-18,0.03335834162663964,1.1790453725941106,0.0,0.0,1.0,-2.0077315332172086e-12,-1.9473519071721305e-16,0.0
2025-12-19,0.03685999515067562,1.222504979310356,0.0,0.0,1.0,-2.0079251329601064e-12,-1.935997428977228e-16,0.0
2025-12-22,0.01274665846133094,1.2380878327489013,0.0,0.0,1.0,-2.008505988193589e-12,-5.808552334823994e-16,0.0
2025-12-23,0.003507753812540315,1.242430740064486,0.0,0.0,1.0,-2.0086999925566287e-12,-1.9400436303992253e-16,0.0
2025-12-24,0.006716377107653937,1.250775373444901,0.0,0.0,1.0,-2.0088950605576055e-12,-1.9506800097664283e-16,0.0
2025-12-26,-0.004324572817588246,1.2453663042639924,0.0,0.0,1.0,-2.009286114469961e-12,-3.910539123554005e-16,0.0
2025-12-29,-0.01175374570212706,1.2307285854176757,0.0,0.0,1.0,-2.0098708291039713e-12,-5.847146340102989e-16,0.0
2025-12-30,-0.004763897077629364,1.2248655211062496,0.0,0.0,1.0,-2.0100655155709952e-12,-1.9468646702387995e-16,0.0
2025-12-31,-0.014936000578658293,1.206570928974228,0.0,0.0,1.0,-2.010260330953567e-12,-1.9481538257203034e-16,0.0
2026-01-02,0.030166898814339316,1.2429694321009168,0.0,0.0,1.0,-2.0106507700093295e-12,-3.9043905576228227e-16,0.0
2026-01-05,0.011049744793826033,1.256703927112159,0.00046893027837340413,0.5428216512201881,1.0000000000000002,-8.349275433289637e-12,-5.834603002137917e-16,59.35241716866855
2026-01-06,0.04154061380823726,1.3089081796196202,0.0,0.0,1.0000000000000002,-8.35007892963526e-12,-8.034963456231876e-16,0.0
2026-01-07,-0.011275884956430171,1.2941490815676988,0.0,0.0,1.0000000000000002,-8.350883646340888e-12,-8.047167056276797e-16,0.0
2026-01-08,-0.038524285095313915,1.244292913393546,0.0,0.0,1.0000000000000002,-8.35168729745363e-12,-8.036511127428002e-16,0.0
2026-01-09,0.0337284149123207,1.2862609410489438,0.0,0.0,1.0000000000000002,-8.35248919662125e-12,-8.018991676193459e-16,0.0
2026-01-12,0.01475984176917966,1.3052459490127024,0.0,0.0,1.0000000000000002,-8.354899241355814e-12,-2.410044734564033e-15,0.0
2026-01-13,0.01687271806084034,1.3272689959104476,0.0,0.0,1.0,-8.355707396289584e-12,-8.0815493377049335e-16,0.0
2026-01-14,-0.014371841304091637,1.3081936965333816,0.0,0.0,1.0000000000000002,-8.356521806087057e-12,-8.144097974722383e-16,0.0
2026-01-15,0.014077993592426452,1.326610439010831,0.0,0.0,1.0,-8.357336295263004e-12,-8.144891759481426e-16,0.0
2026-01-16,-0.0017678168171890718,1.3242652347668893,0.0,0.0,1.0,-8.358152007908338e-12,-8.157126453339693e-16,0.0
2026-01-20,0.0022023292217812074,1.327181702790805,0.0,0.0,1.0,-8.361407854154855e-12,-3.255846246517362e-15,0.0
2026-01-21,0.019029699163722658,1.3524375713305115,0.0,0.0,1.0,-8.362225566655288e-12,-8.177125004329862e-16,0.0
2026-01-22,0.0005309324826716644,1.3531556243679164,0.0,0.0,1.0,-8.363047022256317e-12,-8.214556010294111e-16,0.0
2026-01-23,-0.012848659959123876,1.335769387878637,0.0,0.0,1.0,-8.363868558552288e-12,-8.215362959710967e-16,0.0
2026-01-26,0.00550471535001229,1.343122418132169,0.0,0.0,1.0,-8.36632928769564e-12,-2.4607291433519195e-15,0.0
2026-01-27,0.03200250284917039,1.3861056971452286,0.0,0.0,1.0,-8.367148168670382e-12,-8.188809747419461e-16,0.0
2026-01-28,0.01447060730664207,1.4061634883741165,0.0,0.0,1.0,-8.367965984369317e-12,-8.178156989345889e-16,0.0
2026-01-29,0.003410863747637105,1.4109597204398625,0.0,0.0,1.0,-8.368786629250895e-12,-8.206448815785504e-16,0.0
2026-01-30,-0.04893277672322216,1.3419175434741188,0.0,0.0,1.0,-8.369606896341771e-12,-8.20267090875577e-16,0.0
2026-02-02,0.02940033979097767,1.381370375223732,0.0,0.0,1.0,-8.372062439344418e-12,-2.455543002646852e-15,0.0
2026-02-03,0.007794396257418956,1.392137323306485,0.0003675975673469597,0.411335429931998,1.0000000000000002,-3.361136054331683e-11,-8.201297736574466e-16,52.21238656532091
2026-02-04,-0.06441448200390643,1.3024635187473932,0.0,0.0,1.0000000000000002,-3.361466416498598e-11,-3.3036216691477402e-15,0.0
2026-02-05,-0.015411856063425433,1.2823901384685956,0.0,0.0,1.0000000000000002,-3.361797271306633e-11,-3.308548080351755e-15,0.0
2026-02-06,0.06833461522859907,1.370021775153797,0.0,0.0,1.0000000000000002,-3.362126593986101e-11,-3.2932267946807482e-15,0.0
2026-02-09,0.034713547541004974,1.4175800911778105,0.0,0.0,1.0000000000000002,-3.363117972563829e-11,-9.91378577727841e-15,0.0
2026-02-10,-0.019687974172570843,1.389670810955151,0.0,0.0,1.0000000000000002,-3.3634488057645775e-11,-3.308332007480939e-15,0.0
2026-02-11,0.0064798917390389565,1.3986757273630428,0.0,0.0,1.0000000000000002,-3.36377939524915e-11,-3.305894845724218e-15,0.0
2026-02-12,-0.023564486331590473,1.365716652303269,0.0,0.0,1.0000000000000002,-3.364110938178708e-11,-3.315429295578902e-15,0.0
2026-02-13,0.01288439560340593,1.3833130859337037,0.0,0.0,1.0000000000000002,-3.364442329590683e-11,-3.3139141197527263e-15,0.0
2026-02-17,0.0010887176402287757,1.384819123292319,0.0,0.0,1.0000000000000002,-3.365766183506854e-11,-1.323853916170922e-14,0.0
2026-02-18,0.013144662801375162,1.4030221037088926,0.0,0.0,1.0000000000000002,-3.3660972772146996e-11,-3.3109370784587767e-15,0.0
2026-02-19,0.0038841807923650773,1.4084716952153822,0.0,0.0,1.0000000000000002,-3.3664293250788864e-11,-3.3204786418650353e-15,0.0
2026-02-20,0.018196295469798285,1.434100662342369,0.0,0.0,1.0000000000000002,-3.366760668364854e-11,-3.3134328596777308e-15,0.0
2026-02-23,-0.010829503442116861,1.4185700642831902,0.0,0.0,1.0000000000000002,-3.367754796060879e-11,-9.941276960242668e-15,0.0
2026-02-24,0.01648603044598307,1.441956653552723,0.0,0.0,1.0000000000000002,-3.36808562438141e-11,-3.308283205309895e-15,0.0
2026-02-25,0.028341838715000955,1.482824356461737,0.0,0.0,1.0000000000000002,-3.3684164852005595e-11,-3.308608191492955e-15,0.0
2026-02-26,-0.01814746773962228,1.4559148492893212,0.0,0.0,1.0000000000000002,-3.36874737852152e-11,-3.3089332096007367e-15,0.0
2026-02-27,-0.00012549119254245955,1.4557321447986438,0.0,0.0,1.0000000000000002,-3.369078304347483e-11,-3.3092582596363753e-15,0.0
2026-03-02,0.016601506451170644,1.4798994913916947,0.0,0.0,1.0000000000000002,-3.370068412142497e-11,-9.90107795013679e-15,0.0
2026-03-03,-0.05565092562192864,1.3975417148683256,0.0004707160105751267,0.5892130473453239,1.0,-1.366669137417025e-11,-3.3124011801057556e-15,66.82150105232901
2026-03-04,0.01818059479383427,1.4229498544938268,0.0,0.0,1.0,-1.3668036528335374e-11,-1.3451541651238666e-15,0.0
2026-03-05,-0.03203703771051891,1.3773627563452306,0.0,0.0,1.0,-1.3669381814898289e-11,-1.3452865629133835e-15,0.0
2026-03-06,-0.05281490522866994,1.3046174729033577,0.0,0.0,1.0000000000000002,-1.3670724614152501e-11,-1.342799254212064e-15,0.0
2026-03-09,0.060326958951726795,1.383321077638904,0.0,0.0,1.0,-1.3674733196161528e-11,-4.008582009027113e-15,0.0
2026-03-10,0.02197590883057532,1.4137208155245098,0.0,0.0,1.0,-1.3676078393026334e-11,-1.3451968648050356e-15,0.0
2026-03-11,0.0064803527039256625,1.42288222503399,0.0,0.0,1.0,-1.3677424471115702e-11,-1.3460780893690735e-15,0.0
2026-03-12,-0.03214659567107003,1.3771414054582698,0.0,0.0,1.0,-1.3678772553984741e-11,-1.3480828690386224e-15,0.0
2026-03-13,0.0064889933958653945,1.3860776669434611,0.0,0.0,1.0,-1.3680122642289137e-11,-1.3500883043947125e-15,0.0
2026-03-16,0.03154200191565448,1.4297973313694377,0.0,0.0,1.0,-1.3684171059608443e-11,-4.048417319305954e-15,0.0
2026-03-17,0.019195129925728027,1.4572424769125334,0.0,0.0,1.0,-1.3685521680742759e-11,-1.3506211343160381e-15,0.0
2026-03-18,-7.364430911183106e-05,1.457135159297113,0.0,0.0,1.0,-1.3686872435182734e-11,-1.3507544399755854e-15,0.0
2026-03-19,0.02599700820837425,1.4950163139940704,0.0,0.0,1.0,-1.3688225196525793e-11,-1.3527613430581685e-15,0.0
2026-03-20,-0.04400325718205533,1.429230726638021,0.0,0.0,1.0,-1.3689578841132315e-11,-1.3536446065216115e-15,0.0
2026-03-23,0.014412211653150653,1.4498291023715144,0.0,0.0,1.0,-1.3693646922993915e-11,-4.068081861600781e-15,0.0
2026-03-24,0.0314731001028965,1.4954597188425454,0.0,0.0,1.0,-1.3695001103761311e-11,-1.3541807673961034e-15,0.0
2026-03-25,0.0031901792278130614,1.500230503373628,0.0,0.0,1.0,-1.3696358417996174e-11,-1.357314234862353e-15,0.0
2026-03-26,-0.07613267427496895,1.3860139431229108,0.0,0.0,1.0,-1.3697715866754715e-11,-1.3574487585413365e-15,0.0
2026-03-27,0.006097503880239774,1.3944651685191691,0.0,0.0,1.0,-1.3699073450050267e-11,-1.357583295552988e-15,0.0
2026-03-30,-0.054579924148315695,1.3183553653939246,0.0,0.0,1.0,-1.370313197649593e-11,-4.058526445662172e-15,0.0
2026-03-31,0.06411648549665583,1.4028836780586424,0.0,0.0,1.0,-1.3704481842875971e-11,-1.349866380040664e-15,0.0
2026-04-01,0.049850794968778755,1.4728185446585902,0.0,0.0,1.0,-1.3705832592590616e-11,-1.350749714644552e-15,0.0
2026-04-02,0.01248607510245403,1.4912082676194844,0.00028882697662235536,0.26447329635420475,1.0000000000000002,-3.964199520695153e-11,-1.3527591172541322e-15,40.57845429395958
2026-04-06,0.0024228169368820662,1.4948211922666914,0.0,0.0,1.0000000000000002,-3.96576544738835e-11,-1.5659266931967625e-14,0.0
2026-04-07,0.011053318806775625,1.5113439274639395,0.0,0.0,1.0000000000000002,-3.966158820909096e-11,-3.933735207459884e-15,0.0
2026-04-08,0.07161249616332688,1.6195750386709182,0.0,0.0,1.0000000000000002,-3.966551364760579e-11,-3.9254385148283695e-15,0.0
2026-04-09,0.019730463319945324,1.6515300045653138,0.0,0.0,1.0000000000000002,-3.9669423184781654e-11,-3.909537175868109e-15,0.0
2026-04-10,0.01594126731330281,1.6778574858440298,0.0,0.0,1.0000000000000002,-3.967332007438419e-11,-3.896889602534226e-15,0.0
2026-04-13,0.008803174527231672,1.692627958123737,0.0,0.0,1.0000000000000002,-3.968502818415458e-11,-1.1708109770386317e-14,0.0
2026-04-14,0.01275698529101188,1.7142207880886768,0.0,0.0,1.0000000000000002,-3.968894290430778e-11,-3.9147201531957495e-15,0.0
