Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-11-10 00:00:00-05:00,63.90999984741211,64.18000030517578,62.66999816894531,63.79999923706055,8431600,0.0,0.0
2025-11-11 00:00:00-05:00,63.599998474121094,64.4800033569336,62.84000015258789,64.26000213623047,5427200,0.0,0.0
2025-11-13 00:00:00-05:00,64.8499984741211,66.94999694824219,64.37000274658203,64.52999877929688,9274500,0.0,0.0
2025-11-14 00:00:00-05:00,64.0,64.1500015258789,63.02000045776367,63.41999816894531,5596500,0.0,0.0
