,excess_return
2019-02-05,0.00041096425216094267
2019-02-06,-0.00043839257480075985
2019-02-07,-0.0012239677881336084
2019-02-08,0.000212778061594324
2019-02-11,0.0001463719678197857
2019-02-12,0.002863110304162245
2019-02-13,0.0005781766207132082
2019-02-14,-0.001628785953043427
2019-02-15,0.003633750348311613
2019-02-19,0.0005904763333182858
2019-02-20,0.00043495473159411893
2019-02-21,-0.0002794333674720938
2019-02-22,0.0011575275915489812
2019-02-25,-0.0003000126868989529
2019-02-26,-0.0003155434913154386
2019-02-27,-0.00015999338182951656
2019-02-28,0.0002632929977780107
2019-03-01,0.001221475912122737
2019-03-04,-0.001371638775758783
2019-03-05,-0.0001736647998412687
2019-03-06,-0.0014253231692584111
2019-03-07,-0.0016299359779284677
2019-03-08,-0.0007466308430545221
2019-03-11,0.0032928021888448036
2019-03-12,0.00020422917760401756
2019-03-13,0.001720816412268567
2019-03-14,0.0001499871923085248
2019-03-15,0.0016897630478985878
2019-03-18,0.00066993885114725
2019-03-19,-0.0008254663240919392
2019-03-20,-0.0016837167629471573
2019-03-21,0.001833946048835665
2019-03-22,-0.0034339741009439574
2019-03-25,6.818348730859168e-05
2019-03-26,0.0024525555467897237
2019-03-27,-0.0013930545792199141
2019-03-28,0.0004911177246125118
2019-03-29,0.00192807157376274
2019-04-01,0.002218677650763073
2019-04-02,-0.0008795925563890738
2019-04-03,0.0008262074073120111
2019-04-04,0.0008605827451586614
2019-04-05,0.0023337307492851825
2019-04-08,0.00048632837329613864
2019-04-09,-0.002228856549410314
2019-04-10,0.0005758247870490608
2019-04-11,1.9222954520451855e-05
2019-04-12,0.0033913619595671
2019-04-15,0.0006815400680978027
2019-04-16,-0.00047894340537690496
2019-04-17,2.574923321630395e-05
2019-04-18,0.0009787551346495994
2019-04-22,-0.00017333829234962952
2019-04-23,0.0032164434272801998
2019-04-24,-1.2769587866480117e-05
2019-04-25,7.194425005933294e-05
2019-04-26,0.0016092093421052971
2019-04-29,-0.0003130238601081241
2019-04-30,0.002743567657840202
2019-05-01,-0.0044294197822098876
2019-05-02,-0.0011961073029203733
2019-05-03,0.003916896272605738
2019-05-06,-0.0019063479998017235
2019-05-07,-0.007892240661609491
2019-05-08,-0.001141418392264095
2019-05-09,-0.002085307451791282
2019-05-10,0.0033445017635545856
2019-05-13,-0.010555447338392273
2019-05-14,0.0038352333244431242
2019-05-15,0.002882153754572308
2019-05-16,0.005732433592584993
2019-05-17,-0.0019835811088929067
2019-05-20,-0.0027109116663860096
2019-05-21,0.003416070426067341
2019-05-22,-4.418033705324556e-05
2019-05-23,-0.004645370391747641
2019-05-24,0.0005624161529446135
2019-05-28,-0.005364209258999256
2019-05-29,-0.003880200413068543
2019-05-30,0.0017502072139918595
2019-05-31,-0.005229117111531432
2019-06-03,0.0004988663284323978
2019-06-04,0.009125464293550517
2019-06-05,0.005099191481035178
2019-06-06,0.0036073346179880967
2019-06-07,0.004519339600616817
2019-06-10,0.0013598703876652228
2019-06-11,-0.0005758049882190967
2019-06-12,0.0004372079658786894
2019-06-13,0.0009578206678280852
2019-06-14,0.00041879882606278584
2019-06-17,-0.0008065558868537066
2019-06-18,0.0033998867033844873
2019-06-19,0.002311114057082939
2019-06-20,0.004469418442558635
2019-06-21,-0.001313821394321832
2019-06-24,-0.0009244371312549761
2019-06-25,-0.0029030068000158024
2019-06-26,-0.0026335450000161535
2019-06-27,0.002100131163151988
2019-06-28,0.0017288582791564612
