Date,ProShares Name,Ticker,NAV,Prior NAV,NAV Change (%),NAV Change ($),Shares Outstanding (000),Assets Under Management
12/11/2025,ProShares Short QQQ,PSQ,30.0152,29.9055,0.36682,0.1097,22522.18,676007707.1208
12/10/2025,ProShares Short QQQ,PSQ,29.9055,30.0239,-0.39435,-0.1184,23822.18,712414174.0845
12/09/2025,ProShares Short QQQ,PSQ,30.0239,30.0656,-0.13870,-0.0417,22372.18,671700065.0781
12/08/2025,ProShares Short QQQ,PSQ,30.0656,29.9828,0.27616,0.0828,22222.18,668123144.9424
12/05/2025,ProShares Short QQQ,PSQ,29.9828,30.1028,-0.39863,-0.12,22722.18,681274548.5212
12/04/2025,ProShares Short QQQ,PSQ,30.1028,30.0704,0.10775,0.0324,22922.18,690021770.0012
12/03/2025,ProShares Short QQQ,PSQ,30.0704,30.1256,-0.18323,-0.0552,22872.18,687775571.4016
12/02/2025,ProShares Short QQQ,PSQ,30.1256,30.3747,-0.82009,-0.2491,23472.18,707113475.6824
12/01/2025,ProShares Short QQQ,PSQ,30.3747,30.2567,0.39000,0.118,23472.18,712960395.4713
11/28/2025,ProShares Short QQQ,PSQ,30.2567,30.4782,-0.72675,-0.2215,24022.18,726831863.3493
11/26/2025,ProShares Short QQQ,PSQ,30.4782,30.7379,-0.84489,-0.2597,24022.18,732152775.9978
11/25/2025,ProShares Short QQQ,PSQ,30.7379,30.9109,-0.55967,-0.173,25122.18,772203025.8841
11/24/2025,ProShares Short QQQ,PSQ,30.9109,31.7368,-2.60234,-0.8259,20672.18,638995657.8511
11/21/2025,ProShares Short QQQ,PSQ,31.7368,31.9655,-0.71546,-0.2287,19472.18,617984650.4872
11/20/2025,ProShares Short QQQ,PSQ,31.9655,31.2219,2.38166,0.7436,19472.18,622437937.8245
11/19/2025,ProShares Short QQQ,PSQ,31.2219,31.3925,-0.54344,-0.1706,18772.18,586103095.5201
11/18/2025,ProShares Short QQQ,PSQ,31.3925,31.0174,1.20932,0.3751,18622.18,584596754.2575
