Date,ProShares Name,Ticker,NAV,Prior NAV,NAV Change (%),NAV Change ($),Shares Outstanding (000),Assets Under Management
12/05/2024,ProShares UltraShort QQQ,QID,31.9549,31.7505,0.64377,0.2044,7348.9,234833460.4747
12/04/2024,ProShares UltraShort QQQ,QID,31.7505,32.5441,-2.43854,-0.7936,6898.9,219043619.7015
12/03/2024,ProShares UltraShort QQQ,QID,32.5441,32.734,-0.58013,-0.1899,6848.9,222891384.1223
12/02/2024,ProShares UltraShort QQQ,QID,32.734,33.4687,-2.19519,-0.7347,6698.9,219281890.802
11/29/2024,ProShares UltraShort QQQ,QID,33.4687,34.0448,-1.69218,-0.5761,6698.9,224203574.8361
11/27/2024,ProShares UltraShort QQQ,QID,34.0448,33.4542,1.76540,0.5906,6948.9,236574012.8544
11/26/2024,ProShares UltraShort QQQ,QID,33.4542,33.8257,-1.09828,-0.3715,6898.9,230797280.7426
11/25/2024,ProShares UltraShort QQQ,QID,33.8257,33.908,-0.24272,-0.0823,6598.9,223212513.2071
11/22/2024,ProShares UltraShort QQQ,QID,33.908,33.9877,-0.23450,-0.0797,6248.9,211887802.924
11/21/2024,ProShares UltraShort QQQ,QID,33.9877,34.2334,-0.71772,-0.2457,6598.9,224281535.4931
11/20/2024,ProShares UltraShort QQQ,QID,34.2334,34.164,0.20314,0.0694,7098.9,243019585.9602
11/19/2024,ProShares UltraShort QQQ,QID,34.164,34.6408,-1.37641,-0.4768,6398.9,218612122.092
11/18/2024,ProShares UltraShort QQQ,QID,34.6408,35.1338,-1.40321,-0.493,6648.9,230323319.0424
11/15/2024,ProShares UltraShort QQQ,QID,35.1338,33.4951,4.89236,1.6387,6748.9,237114608.2214
11/14/2024,ProShares UltraShort QQQ,QID,33.4951,33.0456,1.36024,0.4495,6748.9,226055180.8753
11/13/2024,ProShares UltraShort QQQ,QID,33.0456,32.9269,0.36050,0.1187,6548.9,216412428.9768
11/12/2024,ProShares UltraShort QQQ,QID,32.9269,32.8055,0.37006,0.1214,7098.9,233744869.1907
11/11/2024,ProShares UltraShort QQQ,QID,32.8055,32.7716,0.10344,0.0339,7098.9,232883062.3665
11/08/2024,ProShares UltraShort QQQ,QID,32.7716,32.781,-0.02868,-0.0094,6998.9,229365249.5548
11/07/2024,ProShares UltraShort QQQ,QID,32.781,33.8139,-3.05466,-1.0329,7148.9,234348189.243
11/06/2024,ProShares UltraShort QQQ,QID,33.8139,35.7583,-5.43762,-1.9444,7098.9,240041596.1517
11/05/2024,ProShares UltraShort QQQ,QID,35.7583,36.7127,-2.59965,-0.9544,7048.9,252056788.1449
11/04/2024,ProShares UltraShort QQQ,QID,36.7127,36.4461,0.73149,0.2666,7098.9,260619896.1681
11/01/2024,ProShares UltraShort QQQ,QID,36.4461,36.9378,-1.33116,-0.4917,7098.9,258727328.6283
10/31/2024,ProShares UltraShort QQQ,QID,36.9378,35.2099,4.90743,1.7279,7348.9,271452309.2334
