Date,ProShares Name,Ticker,NAV,Prior NAV,NAV Change (%),NAV Change ($),Shares Outstanding (000),Assets Under Management
01/10/2025,ProShares UltraPro QQQ,TQQQ,38.3848,40.3233,-4.80739,-1.9385,622700,23902214960
01/08/2025,ProShares UltraPro QQQ,TQQQ,40.3233,40.29715,0.06489,0.02615,631400,25460131620
01/07/2025,ProShares UltraPro QQQ,TQQQ,40.29715,42.6004,-5.40664,-2.30325,613400,24718271810
01/06/2025,ProShares UltraPro QQQ,TQQQ,42.6004,41.2594,3.25017,1.341,613800,26148125520
01/03/2025,ProShares UltraPro QQQ,TQQQ,41.2594,39.3101,4.95878,1.9493,619200,25547820480
01/02/2025,ProShares UltraPro QQQ,TQQQ,39.3101,39.53275,-0.56320,-0.22265,627500,24667087750
12/31/2024,ProShares UltraPro QQQ,TQQQ,39.53275,40.61675,-2.66885,-1.084,628200,24834473550
12/30/2024,ProShares UltraPro QQQ,TQQQ,40.61675,42.2608,-3.89025,-1.64405,628100,25511380675
12/27/2024,ProShares UltraPro QQQ,TQQQ,42.2608,44.09605,-4.16194,-1.83525,626500,26476391200
12/26/2024,ProShares UltraPro QQQ,TQQQ,44.09605,44.2892,-0.43611,-0.19315,624300,27529164015
12/24/2024,ProShares UltraPro QQQ,TQQQ,44.2892,42.5685,4.04219,1.7207,627700,27800330840
12/23/2024,ProShares UltraPro QQQ,TQQQ,42.5685,41.4641,2.66351,1.1044,627500,26711733750
12/20/2024,ProShares UltraPro QQQ,TQQQ,41.4641,40.473,2.44879,0.9911,623600,25857012760
12/19/2024,ProShares UltraPro QQQ,TQQQ,40.473,41.06775,-1.44822,-0.59475,621300,25145874900
12/18/2024,ProShares UltraPro QQQ,TQQQ,41.06775,46.05635,-10.83151,-4.9886,613200,25182744300
12/17/2024,ProShares UltraPro QQQ,TQQQ,46.05635,46.6775,-1.33073,-0.62115,611900,28181880565
12/16/2024,ProShares UltraPro QQQ,TQQQ,46.6775,44.73945,4.33186,1.93805,613700,28645981750
12/13/2024,ProShares UltraPro QQQ,TQQQ,44.73945,43.769,2.21721,0.97045,615700,27546079365
12/12/2024,ProShares UltraPro QQQ,TQQQ,43.769,44.6992,-2.08102,-0.9302,621800,27215564200
12/11/2024,ProShares UltraPro QQQ,TQQQ,44.6992,42.3577,5.52792,2.3415,620700,27744793440
12/10/2024,ProShares UltraPro QQQ,TQQQ,42.3577,42.80725,-1.05017,-0.44955,623900,26426969030
12/09/2024,ProShares UltraPro QQQ,TQQQ,42.80725,43.9171,-2.52715,-1.10985,622400,26643232400
12/06/2024,ProShares UltraPro QQQ,TQQQ,43.9171,42.7617,2.70195,1.1554,625600,27474537760
12/05/2024,ProShares UltraPro QQQ,TQQQ,42.7617,43.16915,-0.94385,-0.40745,633400,27085260780
12/04/2024,ProShares UltraPro QQQ,TQQQ,43.16915,41.6366,3.68078,1.53255,638100,27546234615
12/03/2024,ProShares UltraPro QQQ,TQQQ,41.6366,41.26605,0.89795,0.37055,642900,26768170140
12/02/2024,ProShares UltraPro QQQ,TQQQ,41.26605,39.94145,3.31635,1.3246,633000,26121409650
11/29/2024,ProShares UltraPro QQQ,TQQQ,39.94145,38.9266,2.60709,1.01485,635100,25366814895
11/27/2024,ProShares UltraPro QQQ,TQQQ,38.9266,39.9658,-2.60022,-1.0392,636400,24772888240
11/26/2024,ProShares UltraPro QQQ,TQQQ,39.9658,39.3104,1.66724,0.6554,636600,25442228280
11/25/2024,ProShares UltraPro QQQ,TQQQ,39.3104,39.1611,0.38125,0.1493,633500,24903138400
11/22/2024,ProShares UltraPro QQQ,TQQQ,39.1611,38.99765,0.41913,0.16345,634600,24851634060
11/21/2024,ProShares UltraPro QQQ,TQQQ,38.99765,38.57535,1.09474,0.4223,638600,24903899290
11/20/2024,ProShares UltraPro QQQ,TQQQ,38.57535,38.68625,-0.28667,-0.1109,641200,24734514420
11/19/2024,ProShares UltraPro QQQ,TQQQ,38.68625,37.89485,2.08841,0.7914,640400,24774674500
11/18/2024,ProShares UltraPro QQQ,TQQQ,37.89485,37.1077,2.12126,0.78715,641800,24320914730
