Date,ProShares Name,Ticker,NAV,Prior NAV,NAV Change (%),NAV Change ($),Shares Outstanding (000),Assets Under Management
03/13/2025,ProShares UltraPro Short S&P500,SPXU,108.8348,104.4584,4.18961,4.3764,4909.72,534348584.7169
03/12/2025,ProShares UltraPro Short S&P500,SPXU,104.4584,105.9692,-1.42570,-1.5108,5034.72,525918978.4502
03/11/2025,ProShares UltraPro Short S&P500,SPXU,105.9692,103.5728,2.31373,2.3964,4859.72,514980826.0701
03/10/2025,ProShares UltraPro Short S&P500,SPXU,103.5728,95.8228,8.08785,7.75,4772.22,494272368.8684
03/07/2025,ProShares UltraPro Short S&P500,SPXU,95.8228,97.3352,-1.55381,-1.5124,5022.22,481243350.3059
03/06/2025,ProShares UltraPro Short S&P500,SPXU,97.3352,92.3596,5.38720,4.9756,4947.22,481538818.4806
03/05/2025,ProShares UltraPro Short S&P500,SPXU,92.3596,95.5188,-3.30741,-3.1592,5222.22,482322311.9413
03/04/2025,ProShares UltraPro Short S&P500,SPXU,95.5188,92.1056,3.70575,3.4132,5347.22,510760204.8939
03/03/2025,ProShares UltraPro Short S&P500,SPXU,92.1056,87.4784,5.28953,4.6272,4897.22,451061547.6168
02/28/2025,ProShares UltraPro Short S&P500,SPXU,87.4784,91.7376,-4.64281,-4.2592,5047.22,441522883.1352
02/27/2025,ProShares UltraPro Short S&P500,SPXU,91.7376,87.5344,4.80177,4.2032,5684.72,521502730.0128
02/26/2025,ProShares UltraPro Short S&P500,SPXU,87.5344,87.5348,-0.00046,-0.0004,5484.72,480101827.5532
02/25/2025,ProShares UltraPro Short S&P500,SPXU,87.5348,86.2824,1.45151,1.2524,5634.72,493234241.4419
02/24/2025,ProShares UltraPro Short S&P500,SPXU,86.2824,84.9864,1.52495,1.296,6034.72,520690275.9222
02/21/2025,ProShares UltraPro Short S&P500,SPXU,84.9864,80.7444,5.25362,4.242,5722.22,486311026.5342
02/20/2025,ProShares UltraPro Short S&P500,SPXU,80.7444,79.7016,1.30838,1.0428,5909.72,477176936.8707
02/19/2025,ProShares UltraPro Short S&P500,SPXU,79.7016,80.2428,-0.67445,-0.5412,5959.72,474999359.0298
02/18/2025,ProShares UltraPro Short S&P500,SPXU,80.2428,80.8368,-0.73481,-0.594,5872.22,471203515.4409
02/14/2025,ProShares UltraPro Short S&P500,SPXU,80.8368,80.7176,0.14768,0.1192,5684.72,459534715.1604
02/13/2025,ProShares UltraPro Short S&P500,SPXU,80.7176,83.2872,-3.08523,-2.5696,5947.22,480045466.3278
02/12/2025,ProShares UltraPro Short S&P500,SPXU,83.2872,82.596,0.83684,0.6912,5822.22,484916547.3366
02/11/2025,ProShares UltraPro Short S&P500,SPXU,82.596,82.6508,-0.06630,-0.0548,5484.72,453016077.663
02/10/2025,ProShares UltraPro Short S&P500,SPXU,82.6508,84.3472,-2.01121,-1.6964,5534.72,457449180.4149
02/07/2025,ProShares UltraPro Short S&P500,SPXU,84.3472,81.9252,2.95636,2.422,5484.72,462620922.3916
02/06/2025,ProShares UltraPro Short S&P500,SPXU,81.9252,82.7868,-1.04075,-0.8616,5522.22,452409121.3131
02/05/2025,ProShares UltraPro Short S&P500,SPXU,82.7868,83.7328,-1.12978,-0.946,5459.72,451992892.5729
02/04/2025,ProShares UltraPro Short S&P500,SPXU,83.7328,85.5456,-2.11910,-1.8128,5322.22,445644529.3484
02/03/2025,ProShares UltraPro Short S&P500,SPXU,85.5456,83.6176,2.30573,1.928,5422.22,463847212.9368
01/31/2025,ProShares UltraPro Short S&P500,SPXU,83.6176,82.2752,1.63160,1.3424,5047.22,422036569.4028
01/30/2025,ProShares UltraPro Short S&P500,SPXU,82.2752,83.564,-1.54229,-1.2888,5109.72,420403378.9256
01/29/2025,ProShares UltraPro Short S&P500,SPXU,83.564,82.372,1.44709,1.192,5072.22,423855138.317
01/28/2025,ProShares UltraPro Short S&P500,SPXU,82.372,84.6668,-2.71039,-2.2948,5347.22,440461349.991
01/27/2025,ProShares UltraPro Short S&P500,SPXU,84.6668,81.0908,4.40987,3.576,5359.72,453790489.4629
