Date,ProShares Name,Ticker,NAV,Prior NAV,NAV Change (%),NAV Change ($),Shares Outstanding (000),Assets Under Management
09/19/2023,ProShares Ultra QQQ,QLD,31.71015,31.8584,-0.46534,-0.14825,158200,5016545730
09/18/2023,ProShares Ultra QQQ,QLD,31.8584,31.7748,0.26310,0.0836,157900,5030441360
09/15/2023,ProShares Ultra QQQ,QLD,31.7748,32.93265,-3.51581,-1.15785,157900,5017240920
09/14/2023,ProShares Ultra QQQ,QLD,32.93265,32.4157,1.59475,0.51695,159100,5239584615
09/13/2023,ProShares Ultra QQQ,QLD,32.4157,32.17545,0.74669,0.24025,158500,5137888450
09/12/2023,ProShares Ultra QQQ,QLD,32.17545,32.9119,-2.23764,-0.73645,158600,5103026370
09/11/2023,ProShares Ultra QQQ,QLD,32.9119,32.1563,2.34977,0.7556,158700,5223118530
09/08/2023,ProShares Ultra QQQ,QLD,32.1563,32.07145,0.26457,0.08485,158600,5099989180
09/07/2023,ProShares Ultra QQQ,QLD,32.07145,32.56385,-1.51211,-0.4924,158900,5096153405
09/06/2023,ProShares Ultra QQQ,QLD,32.56385,33.1541,-1.78032,-0.59025,158900,5174395765
09/05/2023,ProShares Ultra QQQ,QLD,33.1541,33.0869,0.20310,0.0672,159200,5278132720
09/01/2023,ProShares Ultra QQQ,QLD,33.0869,33.1388,-0.15661,-0.0519,159200,5267434480
08/31/2023,ProShares Ultra QQQ,QLD,33.1388,32.98155,0.47678,0.15725,158900,5265755320
08/30/2023,ProShares Ultra QQQ,QLD,32.98155,32.6189,1.11178,0.36265,156000,5145121800
08/29/2023,ProShares Ultra QQQ,QLD,32.6189,31.27525,4.29621,1.34365,156000,5088548400
08/28/2023,ProShares Ultra QQQ,QLD,31.27525,30.8244,1.46264,0.45085,155600,4866428900
08/25/2023,ProShares Ultra QQQ,QLD,30.8244,30.3246,1.64817,0.4998,155600,4796276640
08/24/2023,ProShares Ultra QQQ,QLD,30.3246,31.72355,-4.40982,-1.39895,156700,4751864820
08/23/2023,ProShares Ultra QQQ,QLD,31.72355,30.74465,3.18397,0.9789,156700,4971080285
08/22/2023,ProShares Ultra QQQ,QLD,30.74465,30.86125,-0.37782,-0.1166,156700,4817686655
08/21/2023,ProShares Ultra QQQ,QLD,30.86125,29.8863,3.26220,0.97495,156800,4839044000
08/18/2023,ProShares Ultra QQQ,QLD,29.8863,29.9756,-0.29791,-0.0893,156800,4686171840
08/17/2023,ProShares Ultra QQQ,QLD,29.9756,30.65035,-2.20144,-0.67475,157300,4715161880
08/16/2023,ProShares Ultra QQQ,QLD,30.65035,31.31545,-2.12387,-0.6651,157800,4836625230
08/15/2023,ProShares Ultra QQQ,QLD,31.31545,32.0234,-2.21073,-0.70795,157800,4941578010
08/14/2023,ProShares Ultra QQQ,QLD,32.0234,31.29485,2.32802,0.72855,157900,5056494860
08/11/2023,ProShares Ultra QQQ,QLD,31.29485,31.71285,-1.31808,-0.418,158200,4950845270
08/10/2023,ProShares Ultra QQQ,QLD,31.71285,31.60935,0.32743,0.1035,158700,5032829295
08/09/2023,ProShares Ultra QQQ,QLD,31.60935,32.3353,-2.24507,-0.72595,159000,5025886650
08/08/2023,ProShares Ultra QQQ,QLD,32.3353,32.9141,-1.75852,-0.5788,159000,5141312700
08/07/2023,ProShares Ultra QQQ,QLD,32.9141,32.35995,1.71246,0.55415,159700,5256381770
08/04/2023,ProShares Ultra QQQ,QLD,32.35995,32.6946,-1.02356,-0.33465,160700,5200243965
08/03/2023,ProShares Ultra QQQ,QLD,32.6946,32.7926,-0.29885,-0.098,160700,5254022220
08/02/2023,ProShares Ultra QQQ,QLD,32.7926,34.31275,-4.43028,-1.52015,159600,5233698960
08/01/2023,ProShares Ultra QQQ,QLD,34.31275,34.48775,-0.50743,-0.175,159400,5469452350
07/31/2023,ProShares Ultra QQQ,QLD,34.48775,34.4673,0.05933,0.02045,159500,5500796125
07/28/2023,ProShares Ultra QQQ,QLD,34.4673,33.24325,3.68210,1.22405,159400,5494087620
07/27/2023,ProShares Ultra QQQ,QLD,33.24325,33.41055,-0.50074,-0.1673,159600,5305622700
07/26/2023,ProShares Ultra QQQ,QLD,33.41055,33.67785,-0.79370,-0.2673,158700,5302254285
07/25/2023,ProShares Ultra QQQ,QLD,33.67785,33.20265,1.43121,0.4752,158700,5344674795
07/24/2023,ProShares Ultra QQQ,QLD,33.20265,33.1135,0.26923,0.08915,158700,5269260555
07/21/2023,ProShares Ultra QQQ,QLD,33.1135,33.2991,-0.55737,-0.1856,158700,5255112450
07/20/2023,ProShares Ultra QQQ,QLD,33.2991,34.9096,-4.61334,-1.6105,160400,5341175640
07/19/2023,ProShares Ultra QQQ,QLD,34.9096,34.9743,-0.18499,-0.0647,160400,5599499840
07/18/2023,ProShares Ultra QQQ,QLD,34.9743,34.41835,1.61527,0.55595,160400,5609877720
07/17/2023,ProShares Ultra QQQ,QLD,34.41835,33.78685,1.86907,0.6315,159900,5503494165
07/14/2023,ProShares Ultra QQQ,QLD,33.78685,33.8198,-0.09743,-0.03295,159200,5378866520
07/13/2023,ProShares Ultra QQQ,QLD,33.8198,32.7079,3.39948,1.1119,159500,5394258100
07/12/2023,ProShares Ultra QQQ,QLD,32.7079,31.9182,2.47414,0.7897,158500,5184202150
07/11/2023,ProShares Ultra QQQ,QLD,31.9182,31.61525,0.95824,0.30295,159100,5078185620
07/10/2023,ProShares Ultra QQQ,QLD,31.61525,31.58825,0.08547,0.027,159900,5055278475
07/07/2023,ProShares Ultra QQQ,QLD,31.58825,31.8128,-0.70585,-0.22455,159100,5025690575
07/06/2023,ProShares Ultra QQQ,QLD,31.8128,32.3168,-1.55956,-0.504,159300,5067779040
07/05/2023,ProShares Ultra QQQ,QLD,32.3168,32.3355,-0.05783,-0.0187,159400,5151297920
07/03/2023,ProShares Ultra QQQ,QLD,32.3355,32.20955,0.39103,0.12595,159600,5160745800
06/30/2023,ProShares Ultra QQQ,QLD,32.20955,31.2254,3.15176,0.98415,159600,5140644180
06/29/2023,ProShares Ultra QQQ,QLD,31.2254,31.34555,-0.38331,-0.12015,159900,4992941460
06/28/2023,ProShares Ultra QQQ,QLD,31.34555,31.2673,0.25026,0.07825,159900,5012153445
06/27/2023,ProShares Ultra QQQ,QLD,31.2673,30.2186,3.47038,1.0487,161300,5043415490
06/26/2023,ProShares Ultra QQQ,QLD,30.2186,31.0685,-2.73557,-0.8499,161000,4865194600
06/23/2023,ProShares Ultra QQQ,QLD,31.0685,31.70905,-2.02009,-0.64055,161100,5005135350
06/22/2023,ProShares Ultra QQQ,QLD,31.70905,30.9962,2.29980,0.71285,161100,5108327955
06/21/2023,ProShares Ultra QQQ,QLD,30.9962,31.8542,-2.69352,-0.858,160800,4984188960
06/20/2023,ProShares Ultra QQQ,QLD,31.8542,31.92545,-0.22318,-0.07125,161000,5128526200
06/16/2023,ProShares Ultra QQQ,QLD,31.92545,32.3604,-1.34408,-0.43495,161000,5139997450
06/15/2023,ProShares Ultra QQQ,QLD,32.3604,31.6251,2.32505,0.7353,162200,5248856880
06/14/2023,ProShares Ultra QQQ,QLD,31.6251,31.1858,1.40865,0.4393,161100,5094803610
06/13/2023,ProShares Ultra QQQ,QLD,31.1858,30.7072,1.55859,0.4786,161600,5039625280
06/12/2023,ProShares Ultra QQQ,QLD,30.7072,29.67375,3.48271,1.03345,161400,4956142080
06/09/2023,ProShares Ultra QQQ,QLD,29.67375,29.49445,0.60791,0.1793,162100,4810114875
06/08/2023,ProShares Ultra QQQ,QLD,29.49445,28.78,2.48245,0.71445,161300,4757454785
06/07/2023,ProShares Ultra QQQ,QLD,28.78,29.8254,-3.50507,-1.0454,161200,4639336000
06/06/2023,ProShares Ultra QQQ,QLD,29.8254,29.8262,-0.00268,-0.0008,161400,4813819560
06/05/2023,ProShares Ultra QQQ,QLD,29.8262,29.79015,0.12101,0.03605,161700,4822896540
06/02/2023,ProShares Ultra QQQ,QLD,29.79015,29.3646,1.44919,0.42555,161400,4808130210
06/01/2023,ProShares Ultra QQQ,QLD,29.3646,28.63145,2.56065,0.73315,161600,4745319360
05/31/2023,ProShares Ultra QQQ,QLD,28.63145,29.03215,-1.38019,-0.4007,160200,4586758290
05/30/2023,ProShares Ultra QQQ,QLD,29.03215,28.80625,0.78420,0.2259,160500,4659660075
05/26/2023,ProShares Ultra QQQ,QLD,28.80625,27.397,5.14381,1.40925,161400,4649328750
05/25/2023,ProShares Ultra QQQ,QLD,27.397,26.133,4.83680,1.264,161500,4424615500
05/24/2023,ProShares Ultra QQQ,QLD,26.133,26.40195,-1.01867,-0.26895,161500,4220479500
05/23/2023,ProShares Ultra QQQ,QLD,26.40195,27.0986,-2.57080,-0.69665,161400,4261274730
05/22/2023,ProShares Ultra QQQ,QLD,27.0986,26.92435,0.64718,0.17425,161400,4373714040
05/19/2023,ProShares Ultra QQQ,QLD,26.92435,27.0508,-0.46745,-0.12645,160800,4329435480
05/18/2023,ProShares Ultra QQQ,QLD,27.0508,26.11595,3.57961,0.93485,161700,4374114360
05/17/2023,ProShares Ultra QQQ,QLD,26.11595,25.4851,2.47537,0.63085,160600,4194221570
05/16/2023,ProShares Ultra QQQ,QLD,25.4851,25.4401,0.17689,0.045,161000,4103101100
05/15/2023,ProShares Ultra QQQ,QLD,25.4401,25.16965,1.07451,0.27045,162000,4121296200
05/12/2023,ProShares Ultra QQQ,QLD,25.16965,25.35095,-0.71516,-0.1813,162100,4080000265
05/11/2023,ProShares Ultra QQQ,QLD,25.35095,25.20115,0.59442,0.1498,162900,4129669755
05/10/2023,ProShares Ultra QQQ,QLD,25.20115,24.6567,2.20812,0.54445,161800,4077546070
05/09/2023,ProShares Ultra QQQ,QLD,24.6567,24.99745,-1.36314,-0.34075,162000,3994385400
05/08/2023,ProShares Ultra QQQ,QLD,24.99745,24.88035,0.47065,0.1171,162000,4049586900
05/05/2023,ProShares Ultra QQQ,QLD,24.88035,23.86355,4.26089,1.0168,162000,4030616700
05/04/2023,ProShares Ultra QQQ,QLD,23.86355,24.04955,-0.77340,-0.186,161700,3858736035
05/03/2023,ProShares Ultra QQQ,QLD,24.04955,24.3647,-1.29347,-0.31515,161300,3879192415
05/02/2023,ProShares Ultra QQQ,QLD,24.3647,24.8111,-1.79919,-0.4464,161300,3930026110
05/01/2023,ProShares Ultra QQQ,QLD,24.8111,24.87125,-0.24185,-0.06015,161400,4004511540
04/28/2023,ProShares Ultra QQQ,QLD,24.87125,24.55155,1.30216,0.3197,161400,4014219750
04/27/2023,ProShares Ultra QQQ,QLD,24.55155,23.2818,5.45383,1.26975,162600,3992082030
04/26/2023,ProShares Ultra QQQ,QLD,23.2818,22.99315,1.25537,0.28865,160300,3732072540
04/25/2023,ProShares Ultra QQQ,QLD,22.99315,23.89915,-3.79093,-0.906,161600,3715693040
04/24/2023,ProShares Ultra QQQ,QLD,23.89915,24.0176,-0.49318,-0.11845,161700,3864492555
04/21/2023,ProShares Ultra QQQ,QLD,24.0176,23.9662,0.21447,0.0514,161000,3866833600
04/20/2023,ProShares Ultra QQQ,QLD,23.9662,24.3605,-1.61860,-0.3943,163100,3908887220
04/19/2023,ProShares Ultra QQQ,QLD,24.3605,24.37795,-0.07158,-0.01745,162700,3963453350
04/18/2023,ProShares Ultra QQQ,QLD,24.37795,24.36765,0.04227,0.0103,161700,3941914515
04/17/2023,ProShares Ultra QQQ,QLD,24.36765,24.34195,0.10558,0.0257,161600,3937812240
04/14/2023,ProShares Ultra QQQ,QLD,24.34195,24.45485,-0.46167,-0.1129,162100,3945830095
04/13/2023,ProShares Ultra QQQ,QLD,24.45485,23.51635,3.99084,0.9385,162800,3981249580
04/12/2023,ProShares Ultra QQQ,QLD,23.51635,23.9482,-1.80327,-0.43185,160800,3781429080
04/11/2023,ProShares Ultra QQQ,QLD,23.9482,24.27455,-1.34441,-0.32635,162500,3891582500
04/10/2023,ProShares Ultra QQQ,QLD,24.27455,24.32005,-0.18709,-0.0455,162400,3942186920
04/06/2023,ProShares Ultra QQQ,QLD,24.32005,23.9743,1.44217,0.34575,161300,3922824065
04/05/2023,ProShares Ultra QQQ,QLD,23.9743,24.48705,-2.09396,-0.51275,161500,3871849450
04/04/2023,ProShares Ultra QQQ,QLD,24.48705,24.6613,-0.70657,-0.17425,160800,3937517640
04/03/2023,ProShares Ultra QQQ,QLD,24.6613,24.7902,-0.51996,-0.1289,161500,3982799950
03/31/2023,ProShares Ultra QQQ,QLD,24.7902,23.98675,3.34956,0.80345,162400,4025928480
03/30/2023,ProShares Ultra QQQ,QLD,23.98675,23.56685,1.78174,0.4199,160900,3859468075
03/29/2023,ProShares Ultra QQQ,QLD,23.56685,22.72505,3.70428,0.8418,160400,3780122740
03/28/2023,ProShares Ultra QQQ,QLD,22.72505,22.95655,-1.00843,-0.2315,160400,3645098020
03/27/2023,ProShares Ultra QQQ,QLD,22.95655,23.30275,-1.48566,-0.3462,157200,3608769660
03/24/2023,ProShares Ultra QQQ,QLD,23.30275,23.165,0.59465,0.13775,157400,3667852850
03/23/2023,ProShares Ultra QQQ,QLD,23.165,22.6009,2.49592,0.5641,157900,3657753500
03/22/2023,ProShares Ultra QQQ,QLD,22.6009,23.23805,-2.74184,-0.63715,155200,3507659680
03/21/2023,ProShares Ultra QQQ,QLD,23.23805,22.593,2.85509,0.64505,144000,3346279200
03/20/2023,ProShares Ultra QQQ,QLD,22.593,22.4448,0.66029,0.1482,142900,3228539700
03/17/2023,ProShares Ultra QQQ,QLD,22.4448,22.668,-0.98465,-0.2232,144500,3243273600
03/16/2023,ProShares Ultra QQQ,QLD,22.668,21.52385,5.31573,1.14415,145000,3286860000
03/15/2023,ProShares Ultra QQQ,QLD,21.52385,21.34225,0.85089,0.1816,142400,3064996240
03/14/2023,ProShares Ultra QQQ,QLD,21.34225,20.3958,4.64042,0.94645,141200,3013525700
03/13/2023,ProShares Ultra QQQ,QLD,20.3958,20.08425,1.55122,0.31155,143500,2926797300
03/10/2023,ProShares Ultra QQQ,QLD,20.08425,20.65745,-2.77479,-0.5732,155000,3113058750
03/09/2023,ProShares Ultra QQQ,QLD,20.65745,21.43315,-3.61916,-0.7757,155200,3206036240
03/08/2023,ProShares Ultra QQQ,QLD,21.43315,21.21795,1.01424,0.2152,155500,3332854825
03/07/2023,ProShares Ultra QQQ,QLD,21.21795,21.7548,-2.46773,-0.53685,155600,3301513020
03/06/2023,ProShares Ultra QQQ,QLD,21.7548,21.7178,0.17037,0.037,155900,3391573320
03/03/2023,ProShares Ultra QQQ,QLD,21.7178,20.8666,4.07925,0.8512,154300,3351056540
03/02/2023,ProShares Ultra QQQ,QLD,20.8666,20.5103,1.73718,0.3563,154900,3232236340
03/01/2023,ProShares Ultra QQQ,QLD,20.5103,20.87015,-1.72423,-0.35985,153800,3154484140
02/28/2023,ProShares Ultra QQQ,QLD,20.87015,20.9274,-0.27356,-0.05725,154200,3218177130
02/27/2023,ProShares Ultra QQQ,QLD,20.9274,20.6284,1.44946,0.299,154300,3229097820
02/24/2023,ProShares Ultra QQQ,QLD,20.6284,21.36435,-3.44476,-0.73595,154300,3182962120
02/23/2023,ProShares Ultra QQQ,QLD,21.36435,20.9793,1.83538,0.38505,155100,3313610685
02/22/2023,ProShares Ultra QQQ,QLD,20.9793,20.9615,0.08492,0.0178,155200,3255987360
02/21/2023,ProShares Ultra QQQ,QLD,20.9615,22.0254,-4.83033,-1.0639,155300,3255320950
02/17/2023,ProShares Ultra QQQ,QLD,22.0254,22.33185,-1.37226,-0.30645,155800,3431557320
02/16/2023,ProShares Ultra QQQ,QLD,22.33185,23.24545,-3.93023,-0.9136,158600,3541831410
02/15/2023,ProShares Ultra QQQ,QLD,23.24545,22.88345,1.58193,0.362,157100,3651860195
02/14/2023,ProShares Ultra QQQ,QLD,22.88345,22.5624,1.42294,0.32105,155200,3551511440
02/13/2023,ProShares Ultra QQQ,QLD,22.5624,21.8661,3.18438,0.6963,154800,3492659520
02/10/2023,ProShares Ultra QQQ,QLD,21.8661,22.1359,-1.21883,-0.2698,155000,3389245500
02/09/2023,ProShares Ultra QQQ,QLD,22.1359,22.55785,-1.87052,-0.42195,157400,3484190660
02/08/2023,ProShares Ultra QQQ,QLD,22.55785,23.41495,-3.66048,-0.8571,156900,3539326665
02/07/2023,ProShares Ultra QQQ,QLD,23.41495,22.47085,4.20144,0.9441,157100,3678488645
02/06/2023,ProShares Ultra QQQ,QLD,22.47085,22.86565,-1.72661,-0.3948,156000,3505452600
02/03/2023,ProShares Ultra QQQ,QLD,22.86565,23.71715,-3.59023,-0.8515,152000,3475578800
02/02/2023,ProShares Ultra QQQ,QLD,23.71715,22.15165,7.06719,1.5655,154700,3669043105
02/01/2023,ProShares Ultra QQQ,QLD,22.15165,21.23855,4.29926,0.9131,152400,3375911460
01/31/2023,ProShares Ultra QQQ,QLD,21.23855,20.59145,3.14257,0.6471,149000,3164543950
01/30/2023,ProShares Ultra QQQ,QLD,20.59145,21.4875,-4.17010,-0.89605,148300,3053712035
01/27/2023,ProShares Ultra QQQ,QLD,21.4875,21.08475,1.91015,0.40275,148600,3193042500
01/26/2023,ProShares Ultra QQQ,QLD,21.08475,20.2863,3.93591,0.79845,148900,3139519275
01/25/2023,ProShares Ultra QQQ,QLD,20.2863,20.3994,-0.55443,-0.1131,148400,3010486920
01/24/2023,ProShares Ultra QQQ,QLD,20.3994,20.4914,-0.44897,-0.092,148700,3033390780
01/23/2023,ProShares Ultra QQQ,QLD,20.4914,19.63645,4.35389,0.85495,143500,2940515900
01/20/2023,ProShares Ultra QQQ,QLD,19.63645,18.57905,5.69136,1.0574,139000,2729466550
01/19/2023,ProShares Ultra QQQ,QLD,18.57905,18.9716,-2.06915,-0.39255,139000,2582487950
01/18/2023,ProShares Ultra QQQ,QLD,18.9716,19.4712,-2.56584,-0.4996,138100,2619977960
01/17/2023,ProShares Ultra QQQ,QLD,19.4712,19.42,0.26365,0.0512,138000,2687025600
01/13/2023,ProShares Ultra QQQ,QLD,19.42,19.14955,1.41230,0.27045,138200,2683844000
01/12/2023,ProShares Ultra QQQ,QLD,19.14955,18.9732,0.92947,0.17635,138500,2652212675
01/11/2023,ProShares Ultra QQQ,QLD,18.9732,18.33435,3.48444,0.63885,137200,2603123040
01/10/2023,ProShares Ultra QQQ,QLD,18.33435,18.0234,1.72526,0.31095,137000,2511805950
01/09/2023,ProShares Ultra QQQ,QLD,18.0234,17.806,1.22094,0.2174,136600,2461996440
01/06/2023,ProShares Ultra QQQ,QLD,17.806,16.8694,5.55206,0.9366,136100,2423396600
01/05/2023,ProShares Ultra QQQ,QLD,16.8694,17.4346,-3.24183,-0.5652,136000,2294238400
01/04/2023,ProShares Ultra QQQ,QLD,17.4346,17.26835,0.96274,0.16625,134500,2344953700
01/03/2023,ProShares Ultra QQQ,QLD,17.26835,17.51675,-1.41807,-0.2484,133300,2301871055
12/30/2022,ProShares Ultra QQQ,QLD,17.51675,17.55265,-0.20453,-0.0359,133300,2334982775
12/29/2022,ProShares Ultra QQQ,QLD,17.55265,16.71965,4.98216,0.833,134200,2355565630
12/28/2022,ProShares Ultra QQQ,QLD,16.71965,17.17625,-2.65832,-0.4566,134100,2242105065
12/27/2022,ProShares Ultra QQQ,QLD,17.17625,17.70285,-2.97466,-0.5266,132800,2281006000
12/23/2022,ProShares Ultra QQQ,QLD,17.70285,17.6116,0.51812,0.09125,133700,2366871045
12/22/2022,ProShares Ultra QQQ,QLD,17.6116,18.6044,-5.33637,-0.9928,134200,2363476720
12/21/2022,ProShares Ultra QQQ,QLD,18.6044,18.07515,2.92805,0.52925,133400,2481826960
12/20/2022,ProShares Ultra QQQ,QLD,18.07515,18.1174,-0.23320,-0.04225,133500,2413032525
12/19/2022,ProShares Ultra QQQ,QLD,18.1174,18.6434,-2.82137,-0.526,133500,2418672900
12/16/2022,ProShares Ultra QQQ,QLD,18.6434,18.9888,-1.81897,-0.3454,133900,2496351260
12/15/2022,ProShares Ultra QQQ,QLD,18.9888,20.3723,-6.79108,-1.3835,146600,2783758080
12/14/2022,ProShares Ultra QQQ,QLD,20.3723,20.6962,-1.56502,-0.3239,146600,2986579180
12/13/2022,ProShares Ultra QQQ,QLD,20.6962,20.2571,2.16764,0.4391,146600,3034062920
12/12/2022,ProShares Ultra QQQ,QLD,20.2571,19.7714,2.45658,0.4857,146700,2971716570
12/09/2022,ProShares Ultra QQQ,QLD,19.7714,20.02905,-1.28638,-0.25765,146700,2900464380
12/08/2022,ProShares Ultra QQQ,QLD,20.02905,19.56215,2.38675,0.4669,146800,2940264540
12/07/2022,ProShares Ultra QQQ,QLD,19.56215,19.742,-0.91100,-0.17985,146800,2871723620
12/06/2022,ProShares Ultra QQQ,QLD,19.742,20.5759,-4.05280,-0.8339,147900,2919841800
12/05/2022,ProShares Ultra QQQ,QLD,20.5759,21.3142,-3.46389,-0.7383,149400,3074039460
12/02/2022,ProShares Ultra QQQ,QLD,21.3142,21.48565,-0.79797,-0.17145,151000,3218444200
12/01/2022,ProShares Ultra QQQ,QLD,21.48565,21.44685,0.18091,0.0388,151000,3244333150
11/30/2022,ProShares Ultra QQQ,QLD,21.44685,19.6493,9.14816,1.79755,150600,3229895610
11/29/2022,ProShares Ultra QQQ,QLD,19.6493,19.9437,-1.47616,-0.2944,149800,2943465140
11/28/2022,ProShares Ultra QQQ,QLD,19.9437,20.5374,-2.89082,-0.5937,150000,2991555000
11/25/2022,ProShares Ultra QQQ,QLD,20.5374,20.8281,-1.39571,-0.2907,150000,3080610000
11/23/2022,ProShares Ultra QQQ,QLD,20.8281,20.4375,1.91119,0.3906,150000,3124215000
11/22/2022,ProShares Ultra QQQ,QLD,20.4375,19.85735,2.92159,0.58015,150000,3065625000
11/21/2022,ProShares Ultra QQQ,QLD,19.85735,20.28825,-2.12389,-0.4309,150300,2984559705
11/18/2022,ProShares Ultra QQQ,QLD,20.28825,20.2898,-0.00764,-0.00155,150400,3051352800
11/17/2022,ProShares Ultra QQQ,QLD,20.2898,20.37975,-0.44137,-0.08995,151600,3075933680
11/16/2022,ProShares Ultra QQQ,QLD,20.37975,20.9732,-2.82956,-0.59345,147700,3010089075
11/15/2022,ProShares Ultra QQQ,QLD,20.9732,20.3876,2.87233,0.5856,147700,3097741640
11/14/2022,ProShares Ultra QQQ,QLD,20.3876,20.79165,-1.94333,-0.40405,146700,2990860920
11/11/2022,ProShares Ultra QQQ,QLD,20.79165,20.0611,3.64162,0.73055,135300,2813110245
11/10/2022,ProShares Ultra QQQ,QLD,20.0611,17.45285,14.94455,2.60825,134600,2700224060
11/09/2022,ProShares Ultra QQQ,QLD,17.45285,18.3271,-4.77026,-0.87425,134200,2342172470
11/08/2022,ProShares Ultra QQQ,QLD,18.3271,18.05895,1.48486,0.26815,134100,2457664110
11/07/2022,ProShares Ultra QQQ,QLD,18.05895,17.6718,2.19078,0.38715,133500,2410869825
11/04/2022,ProShares Ultra QQQ,QLD,17.6718,17.1272,3.17974,0.5446,133500,2359185300
11/03/2022,ProShares Ultra QQQ,QLD,17.1272,17.84045,-3.99794,-0.71325,134000,2295044800
11/02/2022,ProShares Ultra QQQ,QLD,17.84045,19.1425,-6.80188,-1.30205,135700,2420949065
11/01/2022,ProShares Ultra QQQ,QLD,19.1425,19.54495,-2.05910,-0.40245,135900,2601465750
10/31/2022,ProShares Ultra QQQ,QLD,19.54495,20.03455,-2.44378,-0.4896,136700,2671794665
10/28/2022,ProShares Ultra QQQ,QLD,20.03455,18.84475,6.31369,1.1898,135800,2720691890
10/27/2022,ProShares Ultra QQQ,QLD,18.84475,19.5852,-3.78066,-0.74045,135800,2559117050
10/26/2022,ProShares Ultra QQQ,QLD,19.5852,20.51415,-4.52834,-0.92895,135900,2661628680
10/25/2022,ProShares Ultra QQQ,QLD,20.51415,19.69315,4.16896,0.821,134900,2767358835
10/24/2022,ProShares Ultra QQQ,QLD,19.69315,19.2862,2.11006,0.40695,134200,2642820730
10/21/2022,ProShares Ultra QQQ,QLD,19.2862,18.4091,4.76449,0.8771,134500,2593993900
10/20/2022,ProShares Ultra QQQ,QLD,18.4091,18.60935,-1.07607,-0.20025,134600,2477864860
10/19/2022,ProShares Ultra QQQ,QLD,18.60935,18.76295,-0.81863,-0.1536,134000,2493652900
10/18/2022,ProShares Ultra QQQ,QLD,18.76295,18.48145,1.52315,0.2815,134100,2516111595
10/17/2022,ProShares Ultra QQQ,QLD,18.48145,17.29405,6.86595,1.1874,134800,2491299460
10/14/2022,ProShares Ultra QQQ,QLD,17.29405,18.43305,-6.17912,-1.139,134600,2327779130
10/13/2022,ProShares Ultra QQQ,QLD,18.43305,17.6314,4.54672,0.80165,135600,2499521580
10/12/2022,ProShares Ultra QQQ,QLD,17.6314,17.6527,-0.12066,-0.0213,135500,2389054700
10/11/2022,ProShares Ultra QQQ,QLD,17.6527,18.11105,-2.53078,-0.45835,135600,2393706120
10/10/2022,ProShares Ultra QQQ,QLD,18.11105,18.48905,-2.04445,-0.378,138000,2499324900
10/07/2022,ProShares Ultra QQQ,QLD,18.48905,20.0433,-7.75446,-1.55425,137900,2549639995
10/06/2022,ProShares Ultra QQQ,QLD,20.0433,20.3645,-1.57725,-0.3212,139100,2788023030
10/05/2022,ProShares Ultra QQQ,QLD,20.3645,20.40125,-0.18014,-0.03675,139300,2836774850
10/04/2022,ProShares Ultra QQQ,QLD,20.40125,19.1899,6.31244,1.21135,139600,2848014500
10/03/2022,ProShares Ultra QQQ,QLD,19.1899,18.32985,4.69207,0.86005,139500,2676991050
09/30/2022,ProShares Ultra QQQ,QLD,18.32985,18.98875,-3.46995,-0.6589,139700,2560680045
09/29/2022,ProShares Ultra QQQ,QLD,18.98875,20.1501,-5.76349,-1.16135,138700,2633739625
09/28/2022,ProShares Ultra QQQ,QLD,20.1501,19.3876,3.93293,0.7625,139600,2812953960
09/27/2022,ProShares Ultra QQQ,QLD,19.3876,19.33465,0.27386,0.05295,137800,2671611280
09/26/2022,ProShares Ultra QQQ,QLD,19.33465,19.53245,-1.01267,-0.1978,137200,2652713980
09/23/2022,ProShares Ultra QQQ,QLD,19.53245,20.202,-3.31428,-0.66955,137100,2677898895
09/22/2022,ProShares Ultra QQQ,QLD,20.202,20.69615,-2.38764,-0.49415,138400,2795956800
09/21/2022,ProShares Ultra QQQ,QLD,20.69615,21.46705,-3.59108,-0.7709,140400,2905739460
09/20/2022,ProShares Ultra QQQ,QLD,21.46705,21.83985,-1.70697,-0.3728,139100,2986066655
09/19/2022,ProShares Ultra QQQ,QLD,21.83985,21.5099,1.53394,0.32995,139200,3040107120
09/16/2022,ProShares Ultra QQQ,QLD,21.5099,21.7552,-1.12755,-0.2453,138900,2987725110
09/15/2022,ProShares Ultra QQQ,QLD,21.7552,22.5306,-3.44154,-0.7754,139100,3026148320
09/14/2022,ProShares Ultra QQQ,QLD,22.5306,22.15865,1.67858,0.37195,140700,3170055420
09/13/2022,ProShares Ultra QQQ,QLD,22.15865,24.92385,-11.09459,-2.7652,141000,3124369650
09/12/2022,ProShares Ultra QQQ,QLD,24.92385,24.34315,2.38548,0.5807,141400,3524232390
09/09/2022,ProShares Ultra QQQ,QLD,24.34315,23.33305,4.32905,1.0101,140700,3425081205
09/08/2022,ProShares Ultra QQQ,QLD,23.33305,23.107,0.97827,0.22605,140700,3282960135
09/07/2022,ProShares Ultra QQQ,QLD,23.107,22.19505,4.10880,0.91195,140100,3237290700
09/06/2022,ProShares Ultra QQQ,QLD,22.19505,22.52375,-1.45935,-0.3287,140900,3127282545
09/02/2022,ProShares Ultra QQQ,QLD,22.52375,23.19,-2.87301,-0.66625,142500,3209634375
09/01/2022,ProShares Ultra QQQ,QLD,23.19,23.18405,0.02566,0.00595,142100,3295299000
